"","logFC","se","df","t","pval","adjPval"
"ABHGA_MOUSE",0.0677886445433688,0.136239878563676,13.5830349508162,0.497568298342881,0.62674601993642,0.797046065102848
"ABI1_MOUSE",-0.22141212517852,0.122476177448044,13.2218271153527,-1.80779748186088,0.0934324278895746,0.268601094896632
"ABI2_MOUSE",0.00384017494858732,0.191594898612616,12.8830042055419,0.0200432004004017,0.984316010755601,0.993154150512879
"ABLM1_MOUSE",0.0938756831823393,0.166229826638601,11.5640683769278,0.56473429035352,0.583043461156827,0.771612034547113
"ABLM2_MOUSE",0.116299929346662,0.208107999539418,11.9814993380642,0.55884410788656,0.586561412082889,0.773147905264944
"ABR_MOUSE",0.0560544464337239,0.161123339668136,13.1836701511215,0.347897744356459,0.733408935474732,0.859598684593284
"ABRAL_MOUSE",-0.789829045781394,0.121361780182628,12.8808530403861,-6.50805422096513,2.06810846195621e-05,0.00386969493683129
"ABRX2_MOUSE",-0.514846617428827,0.426322104856371,12.7955661198706,-1.2076470151654,0.24903182685718,0.483274803531396
"ABTB2_MOUSE",-0.113212093033347,0.222104430512696,11.5630458684642,-0.509724604646623,0.619832510833832,0.794643984396845
"ACACA_MOUSE",-0.160574366803669,0.121041686941647,13.169300299103,-1.32660384088236,0.207185264316032,0.432194425109734
"ACACB_MOUSE",NA,NA,NA,NA,NA,NA
"ACAD8_MOUSE",0.0461262385910593,0.100151410466721,12.7323376993172,0.4605650422306,0.652878103024826,0.812935633626161
"ACAD9_MOUSE",0.240875900409168,0.129312632614232,13.1705907195037,1.86274067381919,0.0849507350211611,0.255782722135236
"ACADL_MOUSE",-0.0121322314197376,0.185295502382535,13.249482761338,-0.0654750453396924,0.948773409136435,0.97699826815658
"ACADM_MOUSE",0.138209625433022,0.176850916212781,11.828283093711,0.781503587274227,0.449866520722569,0.667383626680361
"ACADS_MOUSE",-0.0667363901265154,0.158037854037635,12.6324285200258,-0.422281044835138,0.679918392315547,0.829970181250938
"ACADV_MOUSE",0.274486338079187,0.132024891631958,13.1393931902046,2.07904990253175,0.0577503413973364,0.208230976350118
