"","logFC","se","df","t","pval","adjPval"
"ERF3A_MOUSE",0.234115576257504,0.184183682970817,12.0791503907831,1.27109835399805,0.22762650892177,0.452989016097115
"ERF3B_MOUSE",-1.47829048653123,0.536179515315918,12.4185691034095,-2.75708124667952,0.0169066113936252,0.0928072083741067
"ERG1_MOUSE",2.56601942569089,0.461045429928468,10.0834133990635,5.5656541831225,0.000231734733402847,0.00699868043899668
"ERG24_MOUSE",1.59354647918502,0.215492641264347,12.8093767553765,7.39489975080031,5.70506879185397e-06,0.000947330414673354
"ERGI1_MOUSE",1.36353044286034,0.210266606066004,11.2699908572577,6.48476935244923,4.03606211491721e-05,0.00253986059071548
"ERGI2_MOUSE",0.0695881471722207,0.410244817358123,9.40440785982867,0.16962590196837,0.868897309764394,0.938375029253151
"ERH_MOUSE",-0.416267046915788,0.431884364091786,11.9779635168777,-0.963839123444908,0.354182774134872,0.587287873410102
"ERI3_MOUSE",-0.338426360304159,0.200709948893568,12.8971580833134,-1.68614641262063,0.115791944751173,0.298781794032849
"ERLN2_MOUSE",0.194943216879554,0.144684123893946,13.3845338867711,1.34737116715341,0.200228215974878,0.418651024601279
"ERMP1_MOUSE",0.343109319524301,0.135481685189874,13.3631045090891,2.53251440623463,0.024588842239826,0.117254836579587
"ERO1A_MOUSE",0.0863544750867056,0.174391299400402,13.237346876875,0.495176510431499,0.628593396779834,0.801302227591389
"ERP29_MOUSE",0.29215879192687,0.129970527658825,12.7276609205495,2.24788494122138,0.0429810268196745,0.164720583230708
"ERP44_MOUSE",-0.0446641521126362,0.162478812768512,12.7123838385598,-0.274892161947728,0.78781591538377,0.897743717530343
"EST1_MOUSE",-0.112706098594115,0.354880371255948,6.93158522902369,-0.31758898976362,0.760149582398168,0.881812775739202
"EST1C_MOUSE",-0.0984473732023309,0.18699540264345,13.3213683489316,-0.526469484332957,0.607217113767562,0.787399581783425
"EST1D_MOUSE",1.23969404751127,0.44516253511555,13.3845338867711,2.78481217470264,0.0151237875508885,0.0869177038317743
"ESTD_MOUSE",-0.314100134949296,0.14462634548773,13.2223749189669,-2.17180441011657,0.0486295183013801,0.177803203961318
"ESYT1_MOUSE",0.290993048615194,0.113737011375058,12.8779289868289,2.55847278820803,0.0239505840159718,0.115938210125702
"ESYT2_MOUSE",0.655366692680237,0.147732821574569,11.1577326050699,4.43616175265045,0.00096750997775868,0.017466101177433
"ETFA_MOUSE",-0.219049915439238,0.231677889520309,10.5944904005684,-0.945493399878522,0.36547164540657,0.598361691524838
"ETFB_MOUSE",-0.279918366448993,0.216412085713689,11.6235749688638,-1.29345071244922,0.220969103849084,0.445089612702728
"ETFD_MOUSE",-0.0141808209943937,0.120263271182023,13.0812884420853,-0.117914811854157,0.907926505458476,0.961381053850408
"ETFR1_MOUSE",0.947050353405159,0.49475944909315,12.7392075272269,1.91416324668689,0.0783299290001277,0.234647734908679
"ETHE1_MOUSE",-0.0304918589697281,0.187125091571667,12.7678940430649,-0.162949066389902,0.873109324980426,0.940904618167865
"EVI5_MOUSE",1.45867095704274,0.170015773984446,13.0832019241861,8.57962130723342,9.849156972453e-07,0.000305368577327047
"EVL_MOUSE",0.849532233907214,0.37158041463541,11.6454283033773,2.28626752230944,0.0418267287052754,0.162108112383158
"EWS_MOUSE",0.02533114141272,0.169816511058956,12.808678970918,0.149167717878302,0.883744303824477,0.945316250668384
"EXC6B_MOUSE",0.371049634020876,0.230187589374876,12.4675919032037,1.61194456672726,0.131986536886482,0.326356645967123
"EXOC1_MOUSE",0.20621640648298,0.153439473423617,12.8627332470014,1.34395929470936,0.202188254170063,0.420853054410335
"EXOC2_MOUSE",0.169153071730792,0.200169493447414,11.7401510988914,0.845049207137199,0.414973352904438,0.642428795853906
"EXOC3_MOUSE",-0.25344774185144,0.158143963942594,12.7884816739394,-1.60263936436701,0.133415068250038,0.327967238762517
"EXOC4_MOUSE",0.327623228803341,0.140302059866317,13.3733693115246,2.33512771740848,0.0357154441389319,0.146585951072779
"EXOC5_MOUSE",0.138431345460252,0.190044219961039,12.7559777967514,0.7284164995317,0.479518321652927,0.694015530458974
"EXOC7_MOUSE",0.518859030364521,0.145456750783797,12.2729168051655,3.56710175064847,0.00374553256164977,0.0392708457664676
"EXOC8_MOUSE",0.262660584149529,0.138313960094023,11.691376379069,1.89901716335052,0.0825098979503077,0.242777285513099
"EXOG_MOUSE",0.84784998753407,0.216796351837725,12.0617812407395,3.91081298346153,0.00204982008918687,0.0278373980525412
"EXOS1_MOUSE",-0.484741041208679,0.39899626459813,12.3072950802625,-1.21490120138571,0.247198167651785,0.47463276405187
"EXOS2_MOUSE",0.086537201761843,0.235482857329356,13.2570686192612,0.367488329058316,0.719054910177221,0.858930765838561
"EXOS4_MOUSE",0.0286346786805572,0.4061390496021,9.38453388677106,0.0705046183286512,0.945271710391572,0.977802562676999
"EXOS6_MOUSE",1.75854470314119,0.641497600500552,8.38453388677106,2.7413114277731,0.024314130582091,0.116873328383585
"EXOS7_MOUSE",-0.542603531108176,0.338709683176756,13.3845338867711,-1.60197230270803,0.13249048760662,0.326920323865644
"EXOS8_MOUSE",0.0231972431040038,0.678062342995656,5.52694081606148,0.0342110771135279,0.973910504832221,0.989673034913419
"EXOS9_MOUSE",0.106587439888512,0.394080297910699,7.844577473177,0.27047137462494,0.793777260705051,0.902695578605786
"EXTL2_MOUSE",-0.569328658513423,0.153678404910187,12.3233561250199,-3.70467574052548,0.00288299202203497,0.0340200847235012
"EZRI_MOUSE",0.527291048630767,0.138339233232036,12.9738435146375,3.81157995683223,0.00216671656372749,0.0289015914972761
"F107B_MOUSE",-0.867012956512043,0.438942298266007,10.3845338867711,-1.97523218868877,0.0754138196295624,0.230807623875818
"F10A1_MOUSE",-0.155248787197279,0.131481740966113,13.3845338867711,-1.18076309346475,0.258254860034891,0.485564038360706
"F1142_MOUSE",0.563252430633231,0.153913196527445,11.9929815028201,3.65954605154857,0.00327194577937064,0.036624437371883
"F120A_MOUSE",0.365815865833074,0.145569433354887,13.3477966585517,2.51299917436131,0.0255381038161182,0.120584045747296
"F120C_MOUSE",0.604952770112392,0.173175004678238,12.9613092059164,3.4933030389484,0.00398105111785027,0.0403312393837912
"F136A_MOUSE",0.192620879071186,0.218237150136036,12.4447064420375,0.882621858611687,0.394170486096117,0.623319073649625
"F13A_MOUSE",0.962486848133467,0.12860001039951,13.2169173894072,7.48434502566051,4.16853469967204e-06,0.000860906341499719
"F13B_MOUSE",0.495121260504384,0.416791750001857,13.3845338867711,1.18793440729616,0.255512459588213,0.48351293544829
"F162A_MOUSE",0.278174044895209,0.107994646533344,12.4393100067198,2.57581328171969,0.023709872903354,0.115237661621362
"F169A_MOUSE",-1.0409089934745,0.322698304536721,11.3598512100954,-3.22564134623784,0.0077690357769758,0.0586586632091789
"F16B1_MOUSE",0.686704956606844,0.250738536840889,12.877827270876,2.73872921673227,0.0170190383961377,0.0930458527454328
"F16P1_MOUSE",NA,NA,NA,NA,NA,NA
"F16P2_MOUSE",-0.634302405764481,0.233766537702511,12.0495038006245,-2.71340120788241,0.0187770331155883,0.0989761943150988
"F172A_MOUSE",0.042484485626569,0.192870950076358,12.8253732019283,0.22027415538602,0.829125155055392,0.921341408392608
"F177A_MOUSE",0.157528171443871,0.210604472183997,12.0592540792571,0.747981131693368,0.46880789173828,0.687441826590617
"F222B_MOUSE",0.362549810163952,0.847106182421025,12.7506022828401,0.427986263927134,0.675801388768341,0.831675619904043
"F234A_MOUSE",0.455852897698078,0.18653118555282,12.8379526293929,2.44384281559715,0.0297618287273276,0.131672332157209
"F241B_MOUSE",-0.0273510633497862,0.151943562229733,11.4339821200613,-0.180008043436762,0.860296951162399,0.935918885247358
"F262_MOUSE",-0.354077791553571,0.659799070034801,10.2657446058216,-0.536644878167069,0.602947952073623,0.786354173236702
"F264_MOUSE",-0.195155388091776,0.287116892905394,12.7484867484783,-0.679707091132671,0.508844494783225,0.718245521442988
"F91A1_MOUSE",0.372012791868127,0.157154325314376,13.3464078917367,2.36718137489339,0.0336606769192704,0.141788219795032
"FA10_MOUSE",-0.459841803577232,0.246221078423268,12.623715521297,-1.86759722815745,0.0852039668688598,0.247969362972282
"FA12_MOUSE",0.140784833652354,0.419487087549878,12.9320802210695,0.335611840818853,0.742545892274122,0.872877692705101
"FA2H_MOUSE",1.82788880814239,0.312043958579096,12.8329669289082,5.85779265352789,5.91285718453446e-05,0.00305306883872414
"FA98A_MOUSE",0.0486260543136072,0.133751419513318,12.2593831778071,0.3635554261072,0.722382215203455,0.859910609173771
"FA98B_MOUSE",-0.152769053761771,0.144779391493826,12.5652989175135,-1.05518507976521,0.31120772247002,0.543751927154387
"FAAA_MOUSE",-0.93875405799679,0.4669056267619,11.7658426596675,-2.01058630307642,0.0678588321717716,0.216229669601093
"FAAH1_MOUSE",1.531306993383,0.226287694177156,13.0288037604149,6.7670802822542,1.31237131460278e-05,0.00140044601171612
"FABP4_MOUSE",0.568993367719955,0.231017575088538,12.5803290100981,2.46298736146757,0.0290532027637011,0.129779981089574
"FABP5_MOUSE",-0.0140764185716696,0.154764519879192,11.7049861031091,-0.090953783093551,0.929067257365668,0.970287292272714
"FABP7_MOUSE",-1.06804161435172,1.073782294382,13.2430123568875,-0.994653776598562,0.337732219653252,0.570049250887492
"FABPH_MOUSE",-2.54928312911711,0.22844171018251,13.3722679217134,-11.1594468763187,3.75243429451367e-08,6.00639649408489e-05
"FABPL_MOUSE",NA,NA,NA,NA,NA,NA
"FACE1_MOUSE",-0.0850662899227598,0.442034060691505,12.3845338867711,-0.1924428397886,0.85051499913125,0.931184000416841
"FACR1_MOUSE",0.729305462802982,0.194825804751172,13.1755257448755,3.74337200215565,0.00240530079826234,0.030800678488682
"FAD1_MOUSE",0.00454714041057164,0.156848914735514,11.4650365366027,0.028990576174781,0.97737061778108,0.991200360419165
"FADS1_MOUSE",0.722625438198215,0.263499525280969,13.3845338867711,2.74241647087477,0.0164151846239845,0.0914124272920219
"FADS2_MOUSE",0.742290387984349,0.263289101925874,9.94407281995136,2.81929780820678,0.0182765345084502,0.0972992446891109
"FAF1_MOUSE",0.382305559538615,0.175177407027959,12.373725998538,2.1823907889994,0.0490292312086956,0.178092562983477
"FAF2_MOUSE",0.726014893731416,0.258790357439243,12.0904226639677,2.80541709867171,0.0157846482684798,0.0897016343020591
"FAHD1_MOUSE",-0.385682750229494,0.365260286974862,13.0192798726627,-1.05591208237767,0.310209249233607,0.543245505377746
"FAHD2_MOUSE",-0.468408266491851,0.347088251401654,12.9156333407099,-1.34953650721471,0.20034570065259,0.418651024601279
"FAIM1_MOUSE",0.585352304690372,0.210162748372092,11.6171784022193,2.78523339280856,0.0169379843189003,0.0928072083741067
"FAK1_MOUSE",0.564070105281153,0.253811327643887,12.4430664880002,2.2223992542704,0.045488673859359,0.170787030392996
"FAK2_MOUSE",NA,NA,NA,NA,NA,NA
"FAKD4_MOUSE",0.63613815982624,0.263414763762171,13.3049580156841,2.41496775177184,0.0308109601326334,0.134409930463269
"FAM3C_MOUSE",0.769440920793581,0.320348691200648,12.4243028318522,2.40188563876993,0.0327660577427635,0.139185369822575
"FARP1_MOUSE",0.603457963638379,0.259158947313296,12.3947643823639,2.32852452093372,0.0375460004441782,0.150875225215852
"FARP2_MOUSE",1.75654895229633,0.513951253268724,12.0097132290049,3.41773454413177,0.00509428919504406,0.0471344445368046
"FAS_MOUSE",0.596049139203127,0.110515602558582,12.2988021880766,5.39334831828091,0.000148563159550626,0.00528444660860819
"FBLN1_MOUSE",0.205145718566743,0.173606772224563,13.0012695126344,1.18166887119693,0.25850064722643,0.485564038360706
"FBLN2_MOUSE",0.778244683246249,0.25785296720233,13.3198215986518,3.01817230063357,0.00965843751061252,0.0675106505472508
"FBLN3_MOUSE",0.0516367416387197,0.16807305770552,13.0168290048744,0.307227953984108,0.763529875941844,0.884125986079752
"FBLN4_MOUSE",0.222212878412757,0.220740018782727,13.1206066954955,1.00667237249572,0.332297415584594,0.563848830260502
"FBLN5_MOUSE",-0.17106874121504,0.211179397147287,12.3865188500377,-0.810063592973171,0.433191249064968,0.658894775617879
"FBN1_MOUSE",0.0845919376131575,0.39892357353686,13.3845338867711,0.212050485919307,0.835262745360717,0.922901910543526
"FBN2_MOUSE",1.05835169487829,0.579418359781666,12.2946356007185,1.82657604304615,0.0921305479304581,0.258149976372114
"FBRL_MOUSE",0.167453734277268,0.140453004653543,12.4388393524566,1.19224031333703,0.255415974771701,0.48351293544829
"FBX2_MOUSE",-0.551419472824673,0.148499490471604,12.9615138394441,-3.71327518413348,0.00261570128903291,0.0320423407906531
"FBX22_MOUSE",-0.0339967540185356,0.159543189445839,12.340788558147,-0.213088093177908,0.834737857212546,0.922901910543526
"FBX3_MOUSE",-0.101413220055021,0.207033319244893,12.6813280503981,-0.489840091560638,0.632611732030449,0.803727000637188
"FBX4_MOUSE",0.0559701920809416,0.800471014665273,10.0147575740172,0.0699215724935977,0.945632586411755,0.977802562676999
"FBX6_MOUSE",0.215134042636703,0.168102888124553,12.8216037006194,1.27977600525997,0.223296338319369,0.44730342909521
