"","logFC","se","df","t","pval","adjPval"
"O00483",1.34406549523195,0.572525612820208,11.9076771122651,2.34760762686442,0.0370234597726362,0.085692796562956
"O00487",0.603393780627994,0.440465766813085,11.724755477311,1.36989937945404,0.196380953841044,0.311899505346976
"O00499",-0.550586981245595,0.541322684164576,9.64194424650509,-1.01711418595974,0.333941357613133,0.462433612269418
"O00505",NA,NA,NA,NA,NA,NA
"O00515",NA,NA,NA,NA,NA,NA
"O00534",0.566753232210454,0.340593164020018,15.3208119937078,1.66401822491406,0.116423240134985,0.211535592333713
"O00541",1.72902357905102,0.319322475300117,14.4401746370207,5.41466295921071,8.1834359816789e-05,0.00113114970251431
"O00560",-0.145919158755808,0.578161978828674,10.724755477311,-0.252384563667491,0.805515320519156,0.873749291564233
"O00567",1.0897935779488,0.263914546121819,17.296156785038,4.12934259957679,0.000678391427822232,0.00480067426674201
"O00571;O15523",NA,NA,NA,NA,NA,NA
"O00584",0.205383761770407,0.75968830162314,10.724755477311,0.270352671393763,0.792020669714504,0.864350479583722
"O00585",0.412482355349558,0.638260253987719,11.724755477311,0.646260444344533,0.530557302315446,0.648775733877259
"O00754",0.539232542688855,0.413297303020603,14.580753826118,1.30470859293745,0.212209934575534,0.327618468932375
"O00763",-0.634264820069938,0.489623060351542,10.4439108401737,-1.29541451665807,0.223077721462464,0.339436162595663
"O00764",-0.139570796004068,0.362687812911739,17.7983408903181,-0.384823506705566,0.704927916683481,0.793748297506562
"O14493;O15551;O95484;P56747",0.712108823955391,0.506258588629789,11.72402248755,1.40661085055909,0.185492979559723,0.299338916278048
"O14497",-0.221967917787886,0.679447649259918,10.724755477311,-0.326688771430238,0.75019002312501,0.832044277616715
"O14498",NA,NA,NA,NA,NA,NA
"O14529",0.923062765761674,0.688786646913341,9.40380125410433,1.34012871750374,0.21168253561303,0.326989299911264
"O14558",1.25044074995451,0.638406548380822,8.98979576264826,1.95869035667943,0.0818528838812654,0.159499888353612
"O14561",0.429008120729476,0.501013063585034,15.4544591809013,0.85628130663835,0.404923913269571,0.534669514681869
"O14579",1.34938219249992,0.348121789268632,17.5075452913974,3.87617849297751,0.00115665245189311,0.0070689627121897
"O14617",NA,NA,NA,NA,NA,NA
"O14618",0.495882804699219,0.308745315826206,18.4261550716437,1.6061225200202,0.125248331329628,0.222589966461384
"O14639",NA,NA,NA,NA,NA,NA
"O14646",NA,NA,NA,NA,NA,NA
"O14653",1.58398518493312,1.01429961804523,11.6418575082796,1.56165412739265,0.145128452256489,0.248288005653379
"O14672",-0.603453359082867,0.391658173136124,11.724755477311,-1.54076539307437,0.14991781385331,0.254263783210959
"O14734",NA,NA,NA,NA,NA,NA
"O14744",0.95009777834894,0.393867841950566,14.029843794968,2.41222480526396,0.030121032189678,0.0735739167770995
"O14745",0.0446076002811726,0.381485763194333,17.6534229401902,0.116931232001046,0.908234573927076,0.943976763765386
"O14757",NA,NA,NA,NA,NA,NA
"O14773",-0.543714255242884,0.702259090224821,13.373092842723,-0.774235980439669,0.452262739084823,0.580639402002129
"O14776",0.504879348326243,0.58563338060338,11.724755477311,0.86210821488021,0.40591559988271,0.535547878881827
"O14786",-0.0525363449508764,0.424956689619278,19.3274536499074,-0.123627527779229,0.902886822108397,0.940650179903625
"O14787",NA,NA,NA,NA,NA,NA
"O14791",-0.736125408729942,0.363255848377212,15.1128207196206,-2.02646540177802,0.0607415964002515,0.12644169046583
"O14818",0.964842618942961,0.263897247332816,17.4920874151174,3.65612990925268,0.00187935992837757,0.00973580852564074
"O14828",0.741214571816346,0.285711524876017,16.9533086105958,2.59427606967549,0.0189315694210043,0.0518995202477578
"O14841",1.30592903412452,0.757523479982002,10.084156754614,1.72394528834346,0.115182604042967,0.210185159012397
"O14880",-0.518948492916997,0.412080506043692,15.4312990784087,-1.2593376422955,0.226624596226214,0.343772079813919
"O14908",NA,NA,NA,NA,NA,NA
"O14910;Q9NUP9",NA,NA,NA,NA,NA,NA
"O14929",NA,NA,NA,NA,NA,NA
"O14933",0.642215385435146,0.416309609374206,14.724755477311,1.54263887014407,0.144133130113809,0.247731434559353
"O14936",NA,NA,NA,NA,NA,NA
"O14950;P19105",1.36468759511651,0.324898986792993,15.6611907749351,4.20034426264927,0.000707768776720148,0.00492904183576927
"O14964",0.115710764555442,0.402325967142498,13.2302075428497,0.287604514760189,0.778105159042163,0.852790113693699
"O14974",-0.430509394071903,0.2876401908723,15.2049270486708,-1.49669416073719,0.154941172604874,0.261446656340683
"O14976",NA,NA,NA,NA,NA,NA
"O14979",1.28533696639226,0.408177738102486,18.6945555975463,3.14896391059313,0.005362372694947,0.0208161396740856
"O14980",1.55508483265965,0.40099318767248,18.724755477311,3.87808292127347,0.00103551358574295,0.00649354658932502
"O15013",NA,NA,NA,NA,NA,NA
"O15018",NA,NA,NA,NA,NA,NA
"O15027",1.08965763915065,0.555945581281649,13.006719194444,1.96000773427969,0.0717761823940939,0.144628029646955
"O15031",0.843415533302946,0.419949586900798,17.0328218819071,2.00837328958293,0.0607310039096903,0.12644169046583
"O15042",NA,NA,NA,NA,NA,NA
"O15067",0.584216853466928,0.243697377352679,18.6333670857648,2.39730463993238,0.0271760134591661,0.0682399387200453
"O15084",NA,NA,NA,NA,NA,NA
"O15105",0.534340409441532,0.581542307307814,8.72475547731101,0.918833252072756,0.382882143124455,0.512241238969759
"O15116",1.86943879613203,0.563320089398426,13.724755477311,3.31860842763201,0.00519268972526938,0.0203375099477633
"O15117",0.405518542822505,0.560181704676143,11.4592535663424,0.723905367557384,0.483640776257083,0.605933679020945
"O15118",0.821110748065924,0.400974691193631,14.3193028590986,2.04778697034873,0.0593824918519,0.124406080167349
"O15126",3.0857468208972,0.704336926502061,10.4395351869979,4.38106636865101,0.0012415661670022,0.00740434016530748
"O15127",0.169619768122781,0.315246064115544,14.1176960479346,0.538055149391532,0.598919663510849,0.70750973029756
"O15143",1.06658868892724,0.276758811173217,17.6264430262221,3.8538563032766,0.0012019782781699,0.00724945206482569
"O15144",1.15549040438511,0.3556847901938,17.3671984770734,3.24863597275421,0.00462320982777136,0.0187591970789406
"O15145",1.31629733737584,0.311767751830615,17.6406639540957,4.22204454965885,0.000533179723315965,0.00405435892434094
"O15173",0.319792414138235,0.305497148577188,16.2665981887286,1.04679345004569,0.310501026048818,0.439665885616277
"O15197",NA,NA,NA,NA,NA,NA
"O15212",NA,NA,NA,NA,NA,NA
"O15230",-0.364824018216041,0.301650985649433,19.6909966081288,-1.20942425376334,0.240820997783078,0.358865748837453
"O15231",NA,NA,NA,NA,NA,NA
"O15247",-0.878263881908034,0.391904326321343,18.1356126359881,-2.24101604121588,0.0377714579621317,0.0870155550249108
"O15269",NA,NA,NA,NA,NA,NA
"O15270",NA,NA,NA,NA,NA,NA
"O15296",NA,NA,NA,NA,NA,NA
"O15347",2.21634581486117,0.441033927505851,14.1431417528178,5.02534085619017,0.000179979472360777,0.00192880096094648
"O15355",1.35541884909358,0.260896543420493,17.724755477311,5.19523498212478,6.3983843237166e-05,0.000970585683566856
"O15371",0.968510446354878,0.498285208873261,13.724755477311,1.94368692690057,0.0727268718389334,0.14584819450818
"O15372",1.26311285657864,0.321320206835096,18.724755477311,3.93100972086354,0.00091833352260741,0.0059222304492137
"O15379",0.711612029897475,0.556362955271036,12.3851381753176,1.27904279599422,0.224327330812323,0.340811630479122
"O15382",0.0733916799868111,0.321934496166735,16.675949274829,0.227970847674554,0.822440699322653,0.884189532226421
"O15400",0.45368121578474,0.339448298634275,18.1006652135717,1.33652523111786,0.197936300866992,0.313266761885801
"O15409",NA,NA,NA,NA,NA,NA
"O15438",0.302943259845777,0.376875528559967,18.190299253429,0.803828417842136,0.431875871321179,0.561780486969239
"O15439",-0.285164905949042,0.505824560869367,12.3958676544136,-0.563762474204348,0.582971573629539,0.694494528713724
"O15460",NA,NA,NA,NA,NA,NA
"O15498",1.01624314708698,0.364541197370904,18.9454224008848,2.78773196120546,0.0117544759445901,0.0363320165560059
"O15511",1.11706319588377,0.384259443297925,17.6879293469544,2.90705463552573,0.00952428944471198,0.0310273658342049
"O15533",NA,NA,NA,NA,NA,NA
"O43143",1.30910104611143,0.372020240300925,17.8161671020227,3.51889737249916,0.00248308663733903,0.0119820069710422
"O43151",-0.151160881719363,0.296877383612027,18.1919506668075,-0.509169408192129,0.616753848504612,0.722231941360508
"O43155",NA,NA,NA,NA,NA,NA
"O43175",2.16204122591101,0.316194418272375,19.6500349710175,6.83769573708474,1.32450326844109e-06,8.33591631499734e-05
"O43237",-0.137816546703747,0.356381901089561,13.724755477311,-0.386710285461754,0.704900100348255,0.793748297506562
"O43242",1.04104979731746,0.325872052788695,18.7911900083425,3.1946581132335,0.00482048979910204,0.0192950051769199
"O43252",NA,NA,NA,NA,NA,NA
"O43264",0.0439370115330597,0.666608887164257,11.724755477311,0.0659112297766792,0.948559014574742,0.968674417389766
"O43272",0.0841961855616991,0.800743823920502,11.5338669288708,0.105147467949822,0.918065197572665,0.950187842694172
"O43290",0.606350698118184,0.578959200644145,10.1518379364975,1.04731161961597,0.319250600221095,0.446920622552768
"O43294",-0.634988810990281,0.42182224341999,17.724755477311,-1.50534691068449,0.14984744009955,0.254263783210959
"O43314",NA,NA,NA,NA,NA,NA
"O43324",1.3485837010812,0.621830801598028,10.6584378507661,2.16873094355492,0.0536596289824583,0.114751696504813
"O43390",0.548001916066513,0.610700755146773,12.3696027764368,0.897332959633903,0.386673322136979,0.51568065233597
"O43396",0.94081387751683,0.306278603366765,18.9097419895353,3.07175841594855,0.00630287681455301,0.0231314015104812
"O43399",1.35601340399393,0.404780463551367,13.4548175160068,3.34999716166353,0.00500194484876472,0.0198068980758314
"O43432",-0.547387478033599,0.407402754876063,15.2898808342293,-1.34360278982434,0.198678593620903,0.314273411727611
"O43435",NA,NA,NA,NA,NA,NA
"O43488",0.607039874419597,0.472565620640246,19.5957969677058,1.28456207541539,0.213923978218351,0.329460197915783
"O43491",-0.399435385273217,0.35528776387754,18.2577414446562,-1.12425877242115,0.275467842376106,0.401000924088839
"O43504",0.346939818087863,0.446954440442597,15.724755477311,0.776230834051688,0.449131357416289,0.577621980537992
"O43516",1.24408907358057,0.401656334838623,15.5156053052043,3.09739686809726,0.00712138684931112,0.0250774551193599
"O43570",NA,NA,NA,NA,NA,NA
"O43592",NA,NA,NA,NA,NA,NA
"O43598",0.716090262873977,0.363734473552514,19.3949545131059,1.9687170585732,0.0634438674382439,0.130960893148866
"O43617",0.94580164107364,0.637005295417002,11.724755477311,1.48476260382497,0.163988316966779,0.272488879021586
"O43633",1.01540970679474,0.347961191231384,18.0348085072347,2.91816941769095,0.00916457125252417,0.0301278129560242
"O43665",1.94664318052388,0.369187000830438,15.5349478327412,5.27278364662126,8.3542888519692e-05,0.00114407344556134
"O43674",0.878642824748192,0.411171781950605,14.6300029203929,2.13692394108345,0.0499276872446226,0.108832792092552
"O43681",0.808099025112768,0.285858280971084,19.724755477311,2.82692186620443,0.010510829430655,0.0334444465309221
"O43684",1.47760492933215,0.3677484880467,15.5624065698934,4.01797689823407,0.00104493853161552,0.00649354658932502
"O43692",NA,NA,NA,NA,NA,NA
"O43707",0.215979543771931,0.315143358859784,18.0637680706845,0.68533744310324,0.501831996683152,0.622137068813397
"O43719",1.0160368230089,0.410310909594115,16.724755477311,2.47626080431051,0.0242835009541865,0.0626162739587893
"O43747",0.205196789917751,0.467108429924246,16.6153301617242,0.439291557960169,0.666109942979535,0.766078231467132
"O43765",1.27302087436802,0.375415461951261,18.4611165161257,3.39096548594819,0.00316529630947955,0.0144139740709637
"O43772",0.0541537105462773,0.369501691287926,13.2210769170803,0.146558762309099,0.885691501646523,0.929693208612639
"O43776",1.05196526552304,0.314413739711387,17.0063984266987,3.34579928500796,0.0038300258680352,0.0163671172588831
"O43795",-0.219036456678261,0.357964076470044,19.2039075970217,-0.611895078518,0.547783953089108,0.663720798345927
"O43809",NA,NA,NA,NA,NA,NA
"O43813",0.543763269833893,0.319249227758564,15.4453593020629,1.70325633565861,0.108552612456095,0.200686642278207
"O43815",-0.147614899942234,0.456151716936601,10.724755477311,-0.323609216980654,0.752456460722757,0.83393263799847
"O43818",NA,NA,NA,NA,NA,NA
"O43837",0.542114972208902,0.486109459105628,13.3659488823733,1.11521173277787,0.284410095898464,0.409982974496909
"O43852",NA,NA,NA,NA,NA,NA
"O43865",1.75240770303413,0.5391139735023,12.2657096144082,3.25053289131015,0.00676987361590071,0.0241746551439864
"O43866",-0.267953741134493,0.379542960696249,19.724755477311,-0.705990543581543,0.488449522315346,0.610811859346885
"O43914",0.000659628409690723,0.328173042244915,16.724755477311,0.00201000181239275,0.998420032109132,1
"O43920",0.901548836108484,0.414092140019625,15.4399626025242,2.17716964167868,0.0453613962407335,0.100810676243493
"O60216",0.919864501805372,0.297902297104272,15.4614924520907,3.08780600467609,0.00728817548885447,0.0255129267408657
"O60218",NA,NA,NA,NA,NA,NA
"O60231",NA,NA,NA,NA,NA,NA
"O60237",NA,NA,NA,NA,NA,NA
"O60243",NA,NA,NA,NA,NA,NA
"O60256",0.513487251421568,0.271580314553733,18.398141728973,1.89073811283171,0.0745148812812792,0.14852764072104
"O60262",0.72774906513299,0.438183819176804,10.724755477311,1.66083053112317,0.125666993015703,0.223123028415637
"O60264",1.09276715005653,0.294111160395755,14.6323725917973,3.71549025404582,0.00215271211789346,0.0107562879133933
"O60271",0.503747752519535,0.37425618434431,17.5270034771421,1.34599713669953,0.195456329728882,0.311094800226595
"O60285",0.41881451179268,0.476536855798382,10.4951709903895,0.878871186345082,0.399145975250663,0.528975714512303
"O60306",NA,NA,NA,NA,NA,NA
"O60313",1.47665145322802,0.397747604671292,17.2638351457691,3.7125338679245,0.00169187937688971,0.00901725981412572
"O60341",NA,NA,NA,NA,NA,NA
"O60437",-0.754044363761819,0.36872698098168,15.7686320007211,-2.04499372884048,0.0579193255004593,0.121679946612471
"O60443",NA,NA,NA,NA,NA,NA
"O60486",NA,NA,NA,NA,NA,NA
"O60488",0.290610860690524,0.468591515271099,11.175818374164,0.62017951930349,0.547577107671934,0.663720798345927
"O60493",1.69963849993787,0.442377901380504,13.4641570578103,3.84205109394909,0.00191871809824762,0.00987055327759383
"O60496",-1.10203784202971,0.41846580055656,14.724755477311,-2.63351949087357,0.0190215022080181,0.0520014820067629
"O60502",NA,NA,NA,NA,NA,NA
"O60504",-0.0335900466406101,0.339228340104347,15.4232782367875,-0.0990189871231802,0.922398732018095,0.953338731414928
"O60506",0.910440946307655,0.403529035200826,18.1713207681542,2.25619687033066,0.0366094920737719,0.0849485249257982
"O60512",NA,NA,NA,NA,NA,NA
"O60547",0.723128824545361,0.369133956435585,13.2912914318895,1.95898754893211,0.0714334107108095,0.144232101626331
"O60568",0.423407274718708,0.429561457357441,12.5231010621461,0.985673336065595,0.342955026143965,0.471403795229483
"O60573",NA,NA,NA,NA,NA,NA
"O60610",0.399766952607804,0.312052563354851,16.6138212726888,1.28108850736537,0.217756716450734,0.333743195472161
"O60613",NA,NA,NA,NA,NA,NA
"O60635",NA,NA,NA,NA,NA,NA
"O60664",1.65991061040793,0.299437936898332,18.5017688874179,5.54342120975646,2.63586231080923e-05,0.000556920051098122
"O60701",1.68598275681382,0.35026784627862,16.0758174573104,4.81341000815903,0.000188599665268767,0.00197129968150181
"O60711",0.264882016488704,0.333363587292355,16.2596272002323,0.794573932444536,0.438305960962349,0.567400014234848
"O60716",0.268483227293819,0.277932262640071,19.0949940968121,0.966002380376802,0.346119196225427,0.474650246840433
"O60749",-0.0248929546378606,0.303980556349967,15.7205437414314,-0.0818899568339555,0.935767784777348,0.960777892180283
"O60762",1.12978297821334,0.60658942274973,10.4694841083733,1.86251677962322,0.0908023102294641,0.173408798811215
"O60763",1.04016815368873,0.286794705105458,17.724755477311,3.62687363180659,0.00196872244949442,0.010023203107753
"O60783",NA,NA,NA,NA,NA,NA
"O60784",0.671927781391447,0.279402733170594,16.6933162094619,2.40487189859088,0.0280820594848181,0.0700985079798245
"O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q99877;Q99879;Q99880",-1.12660872941431,1.18293414650597,19.1776240715231,-0.95238499348588,0.352752164785424,0.481736335842699
"O60826",0.305705882091291,0.292751875712516,14.9119807758575,1.0442490977974,0.313003813229384,0.441729618097576
"O60828",1.70357973503832,0.325699728380092,15.6346761781254,5.23052243092521,8.88583725094804e-05,0.00118281762903009
"O60832",NA,NA,NA,NA,NA,NA
"O60841",1.35992911089802,0.348012514356398,13.5196232886397,3.9077017486369,0.00167810322303347,0.00895998074681049
"O60861",NA,NA,NA,NA,NA,NA
"O60869",0.120220505533184,0.458796903341564,16.563544408654,0.262034256677801,0.796525905379406,0.867497653944139
"O60884",1.04187326039159,0.496157826441787,14.710319013896,2.0998827487282,0.0534188764879788,0.114419287944563
"O60925",NA,NA,NA,NA,NA,NA
"O60934",1.79595087841764,0.624334187469263,9.51930723914817,2.87658583249705,0.0172902171360413,0.0485241577688901
"O60936",-0.514660428097824,0.38891036824168,13.3593039997465,-1.32333943788816,0.207924650838,0.323405416066295
"O60941",-0.280868080712261,0.533452051928988,8.72475547731101,-0.526510451495366,0.611654270002546,0.717396245308299
"O75064",-0.877539540626671,0.810153887268414,9.6301300866877,-1.08317636243833,0.305104442565203,0.434520433850684
"O75083",0.700625718502669,0.27934763773809,18.2468411009041,2.508078193092,0.0217911667123291,0.0573472163123394
"O75094",0.60502654355613,0.735787886571291,13.2410115345574,0.822283914424716,0.425475728071861,0.55663741868048
"O75112",-1.39724603829888,0.506071171077873,12.5792299064176,-2.76096746495736,0.016614728098619,0.0471201972346261
"O75116",0.203508804888936,0.368529434270375,11.8772525682017,0.552218590875512,0.591038679864881,0.701670198052875
"O75131",NA,NA,NA,NA,NA,NA
"O75151;Q9UPP1",NA,NA,NA,NA,NA,NA
"O75165",0.850695194767369,0.254803046415271,17.3418456861267,3.338638241322,0.0038068472177049,0.016296170868265
"O75167",0.653098281382539,0.490309674008261,11.724755477311,1.33201182029204,0.208169540691829,0.32357619619886
"O75175",NA,NA,NA,NA,NA,NA
"O75191",NA,NA,NA,NA,NA,NA
"O75208",0.0315561547085813,1.11709656346726,10.5433192703677,0.0282483679035203,0.977991643715117,0.988012049900723
"O75223",2.05927736139741,0.623088359840556,10.1925152938546,3.30495238576494,0.00774890022489679,0.0267921203386371
"O75306",0.533466473155654,0.387492503867149,14.724755477311,1.37671430500382,0.189173848671118,0.303293357381663
"O75323",1.00709572870782,0.385507877221479,17.5643931104844,2.61238690105735,0.0178748159075931,0.0496466717884134
"O75339",NA,NA,NA,NA,NA,NA
"O75351",0.771495518032769,0.267726167740688,16.9681620046489,2.88165898964355,0.0103717262660003,0.0330955407711208
"O75367",0.736041481400967,0.251419510399689,18.724755477311,2.92754321345572,0.00873226833387395,0.0289899548053863
"O75368",0.20957596622102,0.376403365068014,19.5386514636458,0.556785580764272,0.583995891951541,0.695107702808407
"O75369",0.748126223644426,0.31542519277072,16.2674101545274,2.37180238227906,0.0303584317185264,0.0740315259879647
"O75380",0.123772744182521,0.402566486064085,14.4483903424779,0.307459136483649,0.762881159697018,0.841701779330019
