,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
459,CNTP2_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
460,CO1A1_MOUSE,LT-Ctrl,-2.22950308910199,0.22330383469403,-9.98416839619813,7.0,2.16188170196752e-05,0.042209939225428095,,0.523809523809524,0.523809523809524
461,CO1A2_MOUSE,LT-Ctrl,-1.43223668998439,0.302728435738291,-4.7310940133241,5.0,0.0051910526821059,0.18405944047704287,,0.687242798353909,0.465020576131687
462,CO2A1_MOUSE,LT-Ctrl,-0.245971922942141,0.151675213997847,-1.62170150586128,2.0,0.246324539961785,0.7773178900898424,,0.666666666666667,0.333333333333333
463,CO3_MOUSE,LT-Ctrl,0.574284972722581,0.394435506602437,1.45596672487556,5.0,0.205173552530287,0.7292050762373791,,0.483333333333333,0.372222222222222
464,CO3A1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.559670781893004,0.11522633744856
465,CO4A2_MOUSE,LT-Ctrl,0.0169440619088211,0.710985967250613,0.0238317810608048,2.0,0.983150778229164,1.0,,0.722222222222222,0.277777777777778
466,CO4B_MOUSE,LT-Ctrl,-0.117654347306932,0.452006338306068,-0.260293578510097,6.0,0.803339695377058,1.0,,0.308641975308642,0.197530864197531
467,CO5_MOUSE,LT-Ctrl,-0.217881855532177,0.568841360722716,-0.383027449437497,4.0,0.72118436498721,1.0,,0.555555555555556,0.333333333333333
468,CO5A2_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
469,CO6A2_MOUSE,LT-Ctrl,,,,,,1.0,,,
470,CO6A5_MOUSE,LT-Ctrl,1.40895582456687,0.483045037007016,2.9168208275089,4.0,0.0433811128168822,0.38834501518094233,,0.579365079365079,0.357142857142857
471,CO6A6_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.694444444444444,0.0277777777777778
472,CO8A_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.466666666666667,0.0222222222222222
473,CO8B_MOUSE,LT-Ctrl,-1.53553034919645,0.830272147914807,-1.84943015739221,2.0,0.205630445071705,0.7298399699667675,,0.488888888888889,0.0444444444444444
474,CO8G_MOUSE,LT-Ctrl,-1.80793070511187,0.671333106416941,-2.69304565472901,3.0,0.0742221558227747,0.49084027325074586,,0.641975308641975,0.197530864197531
475,COA7_MOUSE,LT-Ctrl,-0.651454148187766,0.208742940012267,-3.12084398231376,2.0,0.0891556561015894,0.5413616785099445,,0.488888888888889,0.0444444444444444
476,COAC_MOUSE,LT-Ctrl,-0.526255641535392,0.427562192329137,-1.23082828878911,5.0,0.273124715177017,0.8131483027809481,,0.494949494949495,0.383838383838384
477,COBL_MOUSE,LT-Ctrl,0.516882309175757,0.583899463023226,0.885224840762006,2.0,0.469423045198881,1.0,,0.569444444444444,0.236111111111111
478,COBL1_MOUSE,LT-Ctrl,-0.0601052482781081,0.362812052280811,-0.165664971437022,4.0,0.876456605698936,1.0,,0.507936507936508,0.285714285714286
479,COCA1_MOUSE,LT-Ctrl,1.18261866530335,0.609246112515214,1.94111811468279,5.0,0.109913314535289,0.5861835152081074,,0.432098765432099,0.320987654320988
480,COF1_MOUSE,LT-Ctrl,-0.595537602630503,0.378164074523025,-1.57481274069106,5.0,0.1761165877486,0.6905906991731718,,0.655555555555556,0.433333333333333
481,COG1_MOUSE,LT-Ctrl,-0.51835484176835,1.61690297963861,-0.320585000025299,0.0,,1.0,,0.805555555555556,0.0277777777777778
482,COG3_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.577777777777778,0.0222222222222222
483,COG4_MOUSE,LT-Ctrl,-1.40212310948678,0.739565413506412,-1.89587436605379,6.0,0.106778878288055,0.5762802712026949,,0.51010101010101,0.398989898989899
484,COG5_MOUSE,LT-Ctrl,,,,,,1.0,,,
485,COG6_MOUSE,LT-Ctrl,-0.582884242778651,0.382694951428439,-1.523104082254,2.0,0.267183148706398,0.8058842996831619,,0.388888888888889,0.0555555555555556
486,COIA1_MOUSE,LT-Ctrl,0.0419477405677138,0.193116482842426,0.217214708709982,2.0,0.848186295225906,1.0,,0.277777777777778,0.166666666666667
487,COMD2_MOUSE,LT-Ctrl,-0.957402514602048,0.374293583230271,-2.55789187284314,2.0,0.124851430602193,0.6052775685835894,,0.355555555555556,0.0222222222222222
488,COMD3_MOUSE,LT-Ctrl,-0.516750570625452,0.0242058360461486,-21.3481810601486,2.0,0.0021870147488769,0.16389599243043732,,0.425925925925926,0.0925925925925926
489,COMD4_MOUSE,LT-Ctrl,-0.615078582310235,0.194116211664845,-3.16861006628447,3.0,0.050534729569363,0.4129234815520186,,0.244444444444444,0.0222222222222222
490,COMD8_MOUSE,LT-Ctrl,-0.324908358483422,0.0610908745961918,-5.31844339487776,0.0,,1.0,,0.407407407407407,0.0740740740740741
491,COMDA_MOUSE,LT-Ctrl,-0.468967962415196,0.35208450455224,-1.33197558072486,2.0,0.314375750185066,0.8707304386186209,,0.592592592592593,0.148148148148148
492,COMP_MOUSE,LT-Ctrl,1.96398560899346,0.531271848518683,3.69676205217637,3.0,0.0343549940803736,0.3633480753481079,,0.457777777777778,0.235555555555556
493,COPA_MOUSE,LT-Ctrl,-1.79421306404304,0.595168423941331,-3.01463080343105,5.0,0.0295979666404615,0.3403937838403718,,0.462222222222222,0.24
494,COPB_MOUSE,LT-Ctrl,0.221588865456743,0.479849888484312,0.461787885700399,3.0,0.675659976231193,1.0,,0.707070707070707,0.262626262626263
495,COPB2_MOUSE,LT-Ctrl,-0.581307829545857,0.537101717654857,-1.08230491625314,6.0,0.320684504136857,0.8789227459692096,,0.398148148148148,0.287037037037037
496,COPG2_MOUSE,LT-Ctrl,-0.761393883295226,0.378185688397224,-2.01328053031849,0.0,,1.0,,0.527777777777778,0.0833333333333333
497,COPZ1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
498,COQ4_MOUSE,LT-Ctrl,-0.212594763845463,,,0.0,,1.0,,0.777777777777778,0.0
499,COQ5_MOUSE,LT-Ctrl,0.0876909703822773,0.456683161223054,0.192017087180158,4.0,0.857082798084001,1.0,,0.622222222222222,0.4
500,COQ6_MOUSE,LT-Ctrl,-0.311350999138389,0.359235434997412,-0.866704586479984,4.0,0.43499956016943,1.0,,0.626262626262626,0.404040404040404
501,COQ8A_MOUSE,LT-Ctrl,-1.3015470096304,1.02782514690947,-1.26631170052997,2.0,0.33292352470063,0.8990673379857737,,0.555555555555556,0.0
502,COR2B_MOUSE,LT-Ctrl,0.66821396290878,0.0007205798221932,927.328163137948,0.0,,1.0,,0.577777777777778,0.0222222222222222
503,COSA1_MOUSE,LT-Ctrl,-0.551563100855912,0.169207242964541,-3.25968966335262,1.0,0.189498267849191,0.7080318580247367,,0.444444444444444,0.111111111111111
504,COX15_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.555555555555556,0.0
505,CP070_MOUSE,LT-Ctrl,-0.963791648139384,0.316813428047032,-3.04214267078448,0.0,,1.0,,0.694444444444444,0.0277777777777778
506,CP20A_MOUSE,LT-Ctrl,-0.410401045353578,0.459560976229094,-0.893028491498787,4.0,0.422313705251363,0.9968526622374644,,0.577777777777778,0.244444444444444
507,CP2J6_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.555555555555556,0.0
508,CP39A_MOUSE,LT-Ctrl,-0.952401481310971,0.199162574983046,-4.78203036585586,2.0,0.0410553938271851,0.38392598174868175,,0.666666666666667,0.111111111111111
509,CPIN1_MOUSE,LT-Ctrl,,,,,,1.0,completeMissing,,
510,CPLN1_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.814814814814815,0.037037037037037
511,CPN2_MOUSE,LT-Ctrl,-0.343177084710449,0.366319545179548,-0.936824390689403,3.0,0.417958543970943,0.9938992479658387,,0.416666666666667,0.0833333333333333
512,CPNE2_MOUSE,LT-Ctrl,0.0941757460846596,0.15866200944315,0.593562040561471,4.0,0.584742397555704,1.0,,0.402777777777778,0.291666666666667
513,CPNS1_MOUSE,LT-Ctrl,0.841039850655332,0.226133257606307,3.7192222831706,1.0,0.16721550477482,0.6820050275981572,,0.37037037037037,0.037037037037037
514,CPSF1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.555555555555556,0.0
515,CPSF2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
516,CPSM_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,,
517,CPT1A_MOUSE,LT-Ctrl,-0.909266159232845,0.366542240834951,-2.48065859247659,5.0,0.0557960233632615,0.43171161770062894,,0.493827160493827,0.271604938271605
518,CPT1B_MOUSE,LT-Ctrl,-1.0610569192128,0.508177137874517,-2.08796665597892,1.0,0.284348718476991,0.8305381869443709,,0.592592592592593,0.037037037037037
519,CPZIP_MOUSE,LT-Ctrl,,,,,,1.0,,,
520,CR025_MOUSE,LT-Ctrl,0.241179323910432,0.385239144644784,0.626050927749866,2.0,0.595205554921483,1.0,,0.361111111111111,0.0277777777777778
521,CRBB1_MOUSE,LT-Ctrl,0.805282375572224,0.174404040470982,4.61733784032493,2.0,0.0438431074024366,0.3902099171660667,,0.54320987654321,0.0987654320987654
522,CREL1_MOUSE,LT-Ctrl,,,,,,1.0,,,
523,CRIP1_MOUSE,LT-Ctrl,-0.105742205122144,0.209874975571396,-0.503834270066047,2.0,0.664397413934248,1.0,,0.511111111111111,0.177777777777778
524,CRIP2_MOUSE,LT-Ctrl,-0.669492414869557,0.446805295919484,-1.49839856640867,5.0,0.194302889385457,0.7150778693328463,,0.376068376068376,0.264957264957265
525,CRK_MOUSE,LT-Ctrl,-1.6058409282855,0.370360103782198,-4.33589069634202,3.0,0.0226334013192262,0.31410343569385174,,0.555555555555556,0.111111111111111
526,CRNL1_MOUSE,LT-Ctrl,-0.598500822644443,0.491800576966312,-1.21695835807334,1.0,0.437896188619255,1.0,,0.527777777777778,0.0833333333333333
527,CRNS1_MOUSE,LT-Ctrl,0.235194025467775,0.0906947875203437,2.59324743899994,2.0,0.12206386349169,0.6002246419959432,,0.777777777777778,0.222222222222222
528,CROCC_MOUSE,LT-Ctrl,0.0173438304228985,0.0457083003025777,0.379445971696314,0.0,,1.0,,0.666666666666667,0.0
529,CRYGS_MOUSE,LT-Ctrl,0.18495787946266,0.454260494157294,0.407162590279346,0.0,,1.0,,0.666666666666667,0.0
530,CRYL1_MOUSE,LT-Ctrl,-0.737733072027798,0.231797643747039,-3.18265992743605,3.0,0.0499918002894577,0.4110482092480796,,0.333333333333333,0.0
531,CSAD_MOUSE,LT-Ctrl,-0.809448835064021,0.342511693786012,-2.36327357503225,3.0,0.0991055467918174,0.5610081915310393,,0.518518518518519,0.0740740740740741
532,CSCL2_MOUSE,LT-Ctrl,-0.888182602217135,0.289102424684576,-3.07220737835797,7.0,0.0180115294117902,0.29162197301419623,,0.458333333333333,0.458333333333333
533,CSK_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
534,CSK21_MOUSE,LT-Ctrl,0.185381320728879,0.708051375147028,0.261819025053634,2.0,0.817959393547213,1.0,,0.533333333333333,0.0888888888888889
535,CSK22_MOUSE,LT-Ctrl,,,,,,1.0,,,
536,CSKI1_MOUSE,LT-Ctrl,0.68116686959181,0.40687148075661,1.67415732438441,2.0,0.236078220399693,0.7673032802933973,,0.518518518518519,0.185185185185185
537,CSKP_MOUSE,LT-Ctrl,,,,,,1.0,,,
538,CSN1_MOUSE,LT-Ctrl,-0.247446128115075,0.229972145315119,-1.07598304036349,1.0,0.47670948081395,1.0,,0.333333333333333,0.0
539,CSN2_MOUSE,LT-Ctrl,-0.22700359587953,0.331982293685741,-0.683782238381709,4.0,0.531669074439342,1.0,,0.430555555555556,0.319444444444444
540,CSN4_MOUSE,LT-Ctrl,-0.816997611879854,0.274427037776113,-2.97710319836046,3.0,0.0587330094190333,0.436859927914583,,0.722222222222222,0.277777777777778
541,CSN7B_MOUSE,LT-Ctrl,-0.0328157727325906,0.000694292873015,-47.2650289352479,0.0,,1.0,,0.790123456790123,0.123456790123457
542,CSN8_MOUSE,LT-Ctrl,-0.506284392274943,0.502720977540031,-1.00708825550179,3.0,0.3880816242942,0.95633365428117,,0.333333333333333,0.111111111111111
543,CSPG2_MOUSE,LT-Ctrl,-0.195252915405633,0.0789255638057557,-2.47388686238811,0.0,,1.0,,0.481481481481482,0.037037037037037
544,CSPG4_MOUSE,LT-Ctrl,-0.165545880408092,0.444552005671249,-0.372388108244224,3.0,0.734355172781314,1.0,,0.416666666666667,0.0833333333333333
545,CSTF2_MOUSE,LT-Ctrl,-0.754107944333345,0.751761028622981,-1.00312189062881,0.0,,1.0,,0.574074074074074,0.0185185185185185
546,CTBP2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.759259259259259,0.0925925925925926
547,CTIF_MOUSE,LT-Ctrl,-0.670912842177473,0.381655998794435,-1.75789937613121,3.0,0.177009950960276,0.6905906991731718,,0.244444444444444,0.0222222222222222
548,CTL2_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
549,CTNA1_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.796296296296296,0.0185185185185185
550,CTNA1_MOUSE;CTNA2_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.8,0.0222222222222222
551,CTNA1_MOUSE;CTNA3_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
552,CTNA3_MOUSE,LT-Ctrl,0.946223503051516,0.808762949203083,1.16996396037168,5.0,0.294743737031823,0.8442639449694531,,0.658119658119658,0.435897435897436
553,CTNB1_MOUSE,LT-Ctrl,-0.365989781321267,0.372628190483896,-0.982184898158114,7.0,0.358729233170191,0.9240326030368918,,0.451388888888889,0.451388888888889
554,CTNL1_MOUSE,LT-Ctrl,-0.403113064732616,0.30362377112051,-1.32767293958884,4.0,0.254986730557908,0.7877611466641514,,0.53968253968254,0.428571428571429
555,CTR2_MOUSE,LT-Ctrl,-0.0251411969234177,0.608880880943021,-0.0412908299641132,2.0,0.970815410921253,1.0,,0.722222222222222,0.277777777777778
556,CUL1_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.633333333333333,0.0777777777777778
557,CUL2_MOUSE,LT-Ctrl,-0.76139043096542,0.250109107628047,-3.04423312763857,3.0,0.055680819601589,0.43171161770062894,,0.333333333333333,0.111111111111111
558,CUL3_MOUSE,LT-Ctrl,-0.731540546477067,,,0.0,,1.0,,0.777777777777778,0.0
559,CUL4B_MOUSE,LT-Ctrl,0.0069123021464292,0.421560316687978,0.0163969469440014,1.0,0.989562314726828,1.0,,0.583333333333333,0.138888888888889
560,CUL5_MOUSE,LT-Ctrl,-0.317803381784224,0.278378569346389,-1.14162301548715,5.0,0.305318757497998,0.8546702014708555,,0.504273504273504,0.282051282051282
561,CUTC_MOUSE,LT-Ctrl,0.45854740459366,0.196511398871928,2.33343921638107,3.0,0.101828147225582,0.5658619736908728,,0.355555555555556,0.244444444444444
562,CUX2_MOUSE,LT-Ctrl,,,,,,1.0,,,
563,CWC27_MOUSE,LT-Ctrl,-0.307141852285334,0.230152149125019,-1.33451655112937,3.0,0.274282294009715,0.8156688081413331,,0.351851851851852,0.12962962962963
564,CXA1_MOUSE,LT-Ctrl,1.47371414788121,0.577134160312598,2.5535035858612,0.0,,1.0,,0.481481481481482,0.148148148148148
565,CY1_MOUSE,LT-Ctrl,-0.323622569654246,0.314325450069596,-1.02957800452554,5.0,0.35041362015204,0.9200261191580271,,0.512820512820513,0.401709401709402
566,CYFP1_MOUSE,LT-Ctrl,0.411433657158622,0.193608148035899,2.12508441061238,2.0,0.167496268104378,0.6820050275981572,,0.634920634920635,0.301587301587302
567,CYH1_MOUSE,LT-Ctrl,-0.203425951010239,0.217544374058625,-0.935100950739451,2.0,0.448451313282486,1.0,,0.518518518518519,0.185185185185185
568,CYRIA_MOUSE,LT-Ctrl,-0.119981851245729,0.253970968610239,-0.47242348959129,0.0,,1.0,,0.666666666666667,0.111111111111111
569,CYRIB_MOUSE,LT-Ctrl,,,,,,1.0,completeMissing,,
570,CYTSA_MOUSE,LT-Ctrl,-0.421927840243811,0.682705474699058,-0.618023226530884,2.0,0.59955928358977,1.0,,0.45679012345679,0.123456790123457
571,CYTSB_MOUSE,LT-Ctrl,-0.309563361297234,0.680943117928547,-0.454609721644499,1.0,0.728366595326352,1.0,,0.728395061728395,0.172839506172839
572,DAB2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.577777777777778,0.133333333333333
573,DAB2P_MOUSE,LT-Ctrl,-0.0597413279538477,0.406025046893733,-0.14713705080732,4.0,0.890142120911469,1.0,,0.476190476190476,0.365079365079365
574,DAG1_MOUSE,LT-Ctrl,-0.362072380446187,0.614583623189547,-0.589134442872257,6.0,0.577263302879901,1.0,,0.464646464646465,0.353535353535354
575,DAPK3_MOUSE,LT-Ctrl,-0.574253011864357,0.472283475195757,-1.21590748358565,1.0,0.43816598136423,1.0,,0.611111111111111,0.0555555555555556
576,DBLOH_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,,
577,DC1I1_MOUSE,LT-Ctrl,0.54282207380367,0.646222251650989,0.839992854496809,2.0,0.489324808971135,1.0,,0.638888888888889,0.194444444444444
578,DC1I2_MOUSE,LT-Ctrl,-0.609641857798981,0.929196768580324,-0.656095542314923,0.0,,1.0,,0.737373737373737,0.0707070707070707
579,DC1L1_MOUSE,LT-Ctrl,-0.0021559663551934,0.381912691189849,-0.005645181228402,7.0,0.995653333362052,1.0,,0.37037037037037,0.37037037037037
580,DCAF7_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
581,DCAF8_MOUSE,LT-Ctrl,-0.801242661036924,0.0309560339617063,-25.8832466080148,2.0,0.0014893317328037,0.14813198167394676,,0.571428571428571,0.349206349206349
582,DCAKD_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.8,0.0222222222222222
583,DCLK2_MOUSE,LT-Ctrl,1.08064375019987,0.365742593074567,2.95465655535382,3.0,0.0598002245181757,0.4382162158922591,,0.488888888888889,0.155555555555556
584,DCMC_MOUSE,LT-Ctrl,-0.646891480126817,0.335926916910755,-1.92569111780547,0.0,,1.0,,0.694444444444444,0.0277777777777778
585,DCNL1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
586,DCNL2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.466666666666667,0.0222222222222222
587,DCNL3_MOUSE,LT-Ctrl,,,,,,1.0,,,
588,DCTN1_MOUSE,LT-Ctrl,0.223526095706983,0.0006196306434604,360.740867266788,0.0,,1.0,,0.688888888888889,0.0222222222222222
589,DCTN2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.577777777777778,0.0222222222222222
590,DCTN4_MOUSE,LT-Ctrl,-0.424613346426092,0.399457781845571,-1.0629742759405,7.0,0.323082970379036,0.8825844311099407,,0.453333333333333,0.453333333333333
591,DCTN5_MOUSE,LT-Ctrl,-0.728458768531479,0.161636368704981,-4.50677514205396,5.0,0.0063597406249238,0.2034277605982693,,0.555555555555556,0.333333333333333
592,DCXR_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.622222222222222,0.0666666666666667
593,DD19A_MOUSE,LT-Ctrl,-1.19476525595814,0.269076934158969,-4.44023661742882,3.0,0.0212390998136325,0.30830922571587055,,0.567901234567901,0.234567901234568
594,DDAH1_MOUSE,LT-Ctrl,1.13761653259488,0.498083417205823,2.28398796927782,0.0,,1.0,,0.592592592592593,0.037037037037037
595,DDB1_MOUSE,LT-Ctrl,0.342010045173026,0.313134542274561,1.09221436475426,6.0,0.316642300585314,0.8724019964034861,,0.555555555555556,0.555555555555556
596,DDHD1_MOUSE,LT-Ctrl,-0.552115823189012,0.514936346046483,-1.07220208367108,0.0,,1.0,,0.527777777777778,0.0833333333333333
597,DDRGK_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.462962962962963,0.0185185185185185
598,DDX21_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.444444444444444,0.0
599,DDX46_MOUSE,LT-Ctrl,-0.893612162762851,0.0005525390728106,-1617.28320536179,0.0,,1.0,,0.555555555555556,0.0
600,DDX47_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
601,DDX50_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
602,DDX55_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
603,DDX6_MOUSE,LT-Ctrl,-1.36222893387078,0.220305942575288,-6.18335083451164,4.0,0.003476039093758,0.1711147391800996,,0.303030303030303,0.303030303030303
604,DEK_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
605,DEMA_MOUSE,LT-Ctrl,-0.717304961679382,1.07181289208525,-0.669244573354439,6.0,0.528236314819189,1.0,,0.342592592592593,0.231481481481481
606,DEOC_MOUSE,LT-Ctrl,-1.34405495037438,0.217069967672071,-6.19180518055292,3.0,0.0084853679486944,0.22738681083394233,,0.259259259259259,0.037037037037037
607,DESM_MOUSE,LT-Ctrl,0.784157181571005,0.731307159076059,1.0722678861256,2.0,0.395822320923986,0.9665950166669256,,0.574074074074074,0.12962962962963
608,DGKG_MOUSE,LT-Ctrl,-0.508309156103552,0.179069715466131,-2.83861039696404,3.0,0.0657217135709838,0.45968705867720927,,0.533333333333333,0.2
609,DGKH_MOUSE,LT-Ctrl,0.502638842827307,0.483702424079325,1.03914890189774,5.0,0.34635217189732,0.9143963757001938,,0.308641975308642,0.308641975308642
610,DGKQ_MOUSE,LT-Ctrl,1.82709034393064,,,0.0,,1.0,,0.777777777777778,0.0
611,DGKZ_MOUSE,LT-Ctrl,-0.88374080438937,0.234523371487505,-3.76824194017037,3.0,0.032705057177453,0.3574278081230981,,0.266666666666667,0.0444444444444444
612,DGLA_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
613,DHB12_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.488888888888889,0.0444444444444444
614,DHB7_MOUSE,LT-Ctrl,-0.116942757666968,0.366284537704832,-0.319267524640108,3.0,0.770463508734713,1.0,,0.462962962962963,0.0185185185185185
615,DHB8_MOUSE,LT-Ctrl,-0.764192903891722,0.207285971435619,-3.68666002141429,2.0,0.0663380340554531,0.4603153569387145,,0.37037037037037,0.148148148148148
616,DHC24_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.444444444444444,0.0
617,DHR11_MOUSE,LT-Ctrl,-1.71985448874311,0.827586273351817,-2.07815734035499,4.0,0.10624425985108,0.5762802712026949,,0.458333333333333,0.125
618,DHRS4_MOUSE,LT-Ctrl,0.256655338509729,0.448652890586582,0.572057695146396,4.0,0.597897432629439,1.0,,0.244444444444444,0.0222222222222222
619,DHX29_MOUSE,LT-Ctrl,-0.998451177408939,0.453122586675039,-2.20349019618611,0.0,,1.0,,0.555555555555556,0.0
620,DHX30_MOUSE,LT-Ctrl,0.135090149437599,0.258239986221347,0.523118636328491,6.0,0.619639847667279,1.0,,0.486772486772487,0.375661375661376
621,DHX57_MOUSE,LT-Ctrl,-0.430829668045366,0.482893160554861,-0.892184241231182,5.0,0.413166898503236,0.9860807813549991,,0.305555555555556,0.194444444444444
622,DHX9_MOUSE,LT-Ctrl,-0.0053866056314601,0.241046755774846,-0.0223467252821756,6.0,0.98289601254889,1.0,,0.577777777777778,0.577777777777778
623,DHYS_MOUSE,LT-Ctrl,,,,,,1.0,,,
624,DI3L2_MOUSE,LT-Ctrl,-0.196568394717543,0.267191639951052,-0.735683177638166,2.0,0.538503022525402,1.0,,0.388888888888889,0.0555555555555556
625,DIAC_MOUSE,LT-Ctrl,0.195108392886167,0.217747703325367,0.896029624682784,1.0,0.534874651685356,1.0,,0.466666666666667,0.133333333333333
626,DIAP1_MOUSE,LT-Ctrl,0.433552070696248,0.175651422812325,2.46825254105386,0.0,,1.0,,0.814814814814815,0.037037037037037
627,DIAP2_MOUSE,LT-Ctrl,-0.454115160717631,0.239906816140787,-1.89288144464865,5.0,0.116926722425525,0.5990777564309594,,0.53968253968254,0.428571428571429
628,DIC_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.5,0.0555555555555556
629,DIK1B_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
630,DIP2A_MOUSE;DIP2B_MOUSE,LT-Ctrl,-1.68736315080454,1.29383883741669,-1.30415249721022,0.0,,1.0,,0.666666666666667,0.0
631,DIP2B_MOUSE,LT-Ctrl,0.457441002716683,0.334544402844786,1.36735512185184,4.0,0.243310214551844,0.7746909756001441,,0.585858585858586,0.363636363636364
632,DIRA2_MOUSE,LT-Ctrl,-0.547086497402041,0.82842709948246,-0.660391841048923,3.0,0.556181898281767,1.0,,0.592592592592593,0.148148148148148
633,DJB11_MOUSE,LT-Ctrl,-1.4304956646595,0.228633485679191,-6.25671983441094,2.0,0.0246061085310714,0.3284813073884875,,0.155555555555556,0.0444444444444444
634,DJB12_MOUSE,LT-Ctrl,-0.412756173771115,0.24218126682657,-1.70432742044701,4.0,0.163523687990265,0.6775816407509707,,0.617283950617284,0.395061728395062
635,DJC11_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.622222222222222,0.0666666666666667
636,DJC17_MOUSE,LT-Ctrl,-0.446538588847464,0.0757705245195864,-5.89330206803617,0.0,,1.0,,0.666666666666667,0.0
637,DKC1_MOUSE,LT-Ctrl,-0.0585299898690305,0.272069828363984,-0.215128558065348,4.0,0.840190572184679,1.0,,0.555555555555556,0.333333333333333
638,DLG2_MOUSE,LT-Ctrl,-0.246756788747619,0.318974367473649,-0.773594413563668,3.0,0.495537207949943,1.0,,0.222222222222222,0.0
639,DLG3_MOUSE,LT-Ctrl,0.928870249402327,0.223326043460337,4.15925628292113,4.0,0.0141536995724714,0.2639442066899694,,0.572649572649573,0.35042735042735
640,DLG4_MOUSE,LT-Ctrl,-0.61901630954586,0.205718420141496,-3.00904658474478,2.0,0.094971859989847,0.5585277450887071,,0.555555555555556,0.111111111111111
641,DLGP4_MOUSE,LT-Ctrl,0.0952535031705088,0.329609040476009,0.2889893524551,0.0,,1.0,,0.518518518518519,0.0740740740740741
642,DMD_MOUSE,LT-Ctrl,2.43501684356176,0.465827506127152,5.22729296044854,7.0,0.0012160483072103,0.14813198167394676,,0.564564564564564,0.564564564564565
643,DMXL2_MOUSE,LT-Ctrl,0.46985085368273,0.432836410131985,1.08551601178713,7.0,0.313655808712668,0.8696547337502376,,0.494444444444444,0.494444444444444
644,DNJA2_MOUSE,LT-Ctrl,0.0588795920925387,0.59249407617216,0.0993758325364762,3.0,0.927108152777599,1.0,,0.377777777777778,0.0444444444444444
645,DNJB1_MOUSE,LT-Ctrl,-0.68939825884988,0.257631971127024,-2.67590336647301,5.0,0.0440357448784006,0.3902099171660667,,0.393939393939394,0.171717171717172
646,DNJB4_MOUSE,LT-Ctrl,1.12433403878627,0.395088590824377,2.84577703557643,3.0,0.0653353636649299,0.45943507503992453,,0.425925925925926,0.0925925925925926
647,DNJB5_MOUSE,LT-Ctrl,0.959990418831959,0.558060278588098,1.7202271074744,4.0,0.160507373684535,0.6718670226260236,,0.513888888888889,0.180555555555556
