"","logFC","se","df","t","pval","adjPval"
"ABCA9_MOUSE",-0.651620386936922,0.149902173322511,12.6746726961096,-4.34697091105529,0.000838279534953898,0.00629740419817577
"ABCB6_MOUSE",-0.768143814093385,0.793024786955802,10.1673707381368,-0.968625226762547,0.355208961764248,0.493848683979643
"ABCB7_MOUSE",0.156433870241567,0.180510018101052,10.7145084277509,0.866621542046458,0.405138644851218,0.541072559985637
"ABCB9_MOUSE",0.588277513416191,0.183607228477649,13.0727476987642,3.20399974605468,0.00687096080383713,0.027302720949261
"ABCBA_MOUSE",NA,NA,NA,NA,NA,NA
"ABCBB_MOUSE",0.0824300063723384,0.149901353475669,13.4163910619666,0.549895010692603,0.591428604551404,0.706479005385662
"ABCD1_MOUSE",-0.758304577342183,0.306089070993715,12.5545080151706,-2.47739840851016,0.0283186406351082,0.077297317574685
"ABCD2_MOUSE",-0.962453181537086,0.372785027856326,13.2689784360727,-2.581791406891,0.0224808242195526,0.0658226137706574
"ABCD3_MOUSE",-0.729288448444886,0.235114162861124,12.1230760398722,-3.10184822373145,0.00905899454052709,0.0337312203090702
"ABCE1_MOUSE",-0.118599240038732,0.153451031219367,12.9103119032515,-0.772880045812055,0.453511709281663,0.585754620639362
"ABCF1_MOUSE",-0.827633819916532,0.143446067317655,12.7202660798811,-5.76965151706649,7.07243276806303e-05,0.00134600839911393
"ABCF2_MOUSE",-0.0379859685858569,0.139433135031915,11.9725003495369,-0.272431431575875,0.789931925122931,0.858054831729302
"ABCF3_MOUSE",0.494018811781906,0.234508365367293,12.9662450371278,2.10661487920979,0.0552000799977269,0.126198617333355
"ABCG2_MOUSE",0.165672930884619,0.208656898313411,11.7839808973936,0.793996902205322,0.442893298619465,0.575565877327734
"ABD12_MOUSE",-0.254834997616258,0.140192633875701,13.0072717532872,-1.81774884008673,0.0922000546884791,0.185232526035797
"ABEC2_MOUSE",0.830365069342577,0.48727074321392,12.5014874294877,1.70411435717583,0.113068088747346,0.215924470255965
"ABHD4_MOUSE",-0.370247345476033,0.138166949198127,13.5931478049176,-2.67970992791561,0.0183254835735171,0.0565040899850902
"ABHD5_MOUSE",-1.15611709460672,0.224024340839825,10.8647640038217,-5.16067624737854,0.000325673106928506,0.00345095335300886
"ABHD6_MOUSE",-0.581812131354931,0.287475960122426,11.3049463427026,-2.0238635992629,0.0672743736111502,0.146016325074271
"ABHDA_MOUSE",0.527536879981972,0.177080762202981,12.8192044442308,2.97907504699621,0.0108005422266991,0.0385568631209815
"ABHEB_MOUSE",0.291986651722221,0.136986823223524,12.5045574111513,2.13149443757652,0.0535150265630131,0.123677408075648
"ABHGA_MOUSE",-0.345219997743557,0.144605917070828,13.5830349508162,-2.38731584942315,0.032116185042255,0.0847424803514725
"ABI1_MOUSE",-0.46941520570667,0.127376135157448,13.2218271153527,-3.68526808515922,0.00267429409577223,0.0136878163302778
"ABI2_MOUSE",-0.377430544922087,0.208702538316353,12.8830042055419,-1.80846168890373,0.0939235316175854,0.187550916013253
"ABLM1_MOUSE",-0.0850954787941551,0.209243983925281,11.5640683769278,-0.406680647146069,0.69166822255289,0.783175576445277
"ABLM2_MOUSE",-0.0593486785959055,0.258820354275968,11.9814993380642,-0.229304525766257,0.822499825404037,0.8797303007812
"ABR_MOUSE",0.0216281863511114,0.176227802689488,13.1836701511215,0.122728570753504,0.904173231339203,0.936644094446485
"ABRAL_MOUSE",-1.04138263832253,0.128078742597933,12.8808530403861,-8.13079998444127,1.9905995968243e-06,0.000155034531932666
"ABRX2_MOUSE",-0.161870584629988,0.44324969486946,12.7955661198706,-0.36519051564753,0.720934562783762,0.805999626842972
"ABTB2_MOUSE",-0.478998107646621,0.287099959494179,11.5630458684642,-1.66840186425151,0.122063059334575,0.227886806340578
"ACACA_MOUSE",-0.952707143841749,0.130047947243839,13.169300299103,-7.32581454788691,5.3655711581678e-06,0.000287527085972408
"ACACB_MOUSE",NA,NA,NA,NA,NA,NA
"ACAD8_MOUSE",0.151597655237689,0.114031245754933,12.7323376993172,1.32943961309947,0.207032081707688,0.335525691182047
"ACAD9_MOUSE",0.145179535281029,0.13682015939501,13.1705907195037,1.06109754529583,0.307716692294712,0.4438148466337
"ACADL_MOUSE",0.352545175835757,0.198852880571526,13.249482761338,1.77289448773637,0.0992228084389029,0.195228985212988
"ACADM_MOUSE",0.0938413819189304,0.212640968561828,11.828283093711,0.441313743788959,0.66694484128989,0.765868597867999
"ACADS_MOUSE",-0.0908220362606962,0.18174786405504,12.6324285200258,-0.499714462851634,0.625866557021064,0.735397138787888
"ACADV_MOUSE",0.177962424128985,0.144925267022727,13.1393931902046,1.227959953326,0.241005783165123,0.373520263103935
"ACAP2_MOUSE",-0.687081538517453,0.250308726343302,12.784195901993,-2.74493641733893,0.0169133185170787,0.0528668477794707
"ACBD5_MOUSE",-0.70677562279279,0.228398522350257,13.4214256677808,-3.0944842178485,0.00826253950339903,0.0313399732949543
"ACBD6_MOUSE",0.345588763631661,0.30224204944699,12.575459716665,1.1434172189607,0.274165841253245,0.408018145279112
"ACBG1_MOUSE",-0.168396790631626,0.237941157230275,13.5190541156142,-0.707724517237069,0.491138202743268,0.61979174221423
"ACBP_MOUSE",-0.0117320405479522,0.137775858317485,11.3879598778422,-0.0851530935188764,0.933618351273458,0.954764935894904
"ACD10_MOUSE",0.26661521850105,0.188289360529141,12.7747746076958,1.41598663754443,0.180697120293365,0.303194844930303
"ACDSB_MOUSE",-0.305767460134806,0.172158107639819,10.759060594348,-1.77608515989568,0.103967453693209,0.202180570581926
"ACE_MOUSE",-0.342124154601282,0.132911248017781,12.5760238168045,-2.57407976904643,0.0236166743778555,0.0679979786615642
"ACES_MOUSE",0.173147660942144,0.364393357173136,12.7557160492758,0.475166897347898,0.642701168577411,0.747472016118029
"ACINU_MOUSE",-1.00090238902097,0.194257336939689,13.1284112675215,-5.15245603995756,0.000180140202751742,0.00239624001792345
"ACL6A_MOUSE",-0.739682040022241,0.117574586440102,13.4754668472742,-6.29117279863086,2.36302192458379e-05,0.000698886167948104
"ACLY_MOUSE",0.241931798442325,0.138677861792779,11.6912818941179,1.7445596241153,0.107263657318501,0.207726096414983
"ACO11_MOUSE",0.140136842731218,0.210991339126716,13.4378614629536,0.664182915333103,0.517808165088405,0.646033872151812
"ACO13_MOUSE",-0.115309904434676,0.19540703890066,12.4296907584006,-0.590101078668393,0.565696800699549,0.686267172811265
"ACOC_MOUSE",-0.473079639882432,0.121461270607801,13.4558120740615,-3.89490112786659,0.00173453908025875,0.0103783625122268
"ACOD1_MOUSE",NA,NA,NA,NA,NA,NA
"ACON_MOUSE",0.249891055097938,0.19368804213663,13.5271768947859,1.29017285910538,0.218609942008683,0.348894897201699
"ACOT1_MOUSE",0.303292718456004,0.154702535456344,13.1554146908441,1.96048964266388,0.0714649094699217,0.152074463548699
"ACOT2_MOUSE",0.518490739136324,0.334227535521873,12.4763160912372,1.55131066124381,0.145814313144305,0.2591043417304
"ACOT9_MOUSE",-0.0794820724778646,0.113179505609725,12.7421284416336,-0.702265591722419,0.495142854097167,0.62372866725361
"ACOX1_MOUSE",-0.418833420894083,0.125127715013115,13.0413863527493,-3.34724741717041,0.00522760307367515,0.0220474631437581
"ACOX2_MOUSE",0.526201506969963,0.252870657376691,10.0828377313458,2.08091168990834,0.0638734525931484,0.140694416329039
"ACOX3_MOUSE",0.221013632410483,0.190955451137099,13.0219258830338,1.15740939100923,0.267894849613382,0.402138185768672
"ACPM_MOUSE",-1.10961526192911,0.694157696153343,13.4320184674893,-1.59850602835352,0.13317977306737,0.242915331593997
"ACS2L_MOUSE",0.384635186457956,0.330279331033386,12.4423860626258,1.16457540729085,0.266034436347165,0.400730611893939
"ACSA_MOUSE",-0.528246178380551,0.144047572003593,13.5931478049176,-3.66716475004088,0.00265365833451225,0.0136594538774917
"ACSF2_MOUSE",-0.107570914297165,0.121581887485295,12.8944401723093,-0.884761015987479,0.392485243729382,0.529240405924865
"ACSF3_MOUSE",0.366194919827244,0.292672839416243,13.5931478049176,1.25120909940822,0.231964462758957,0.363800721698294
"ACSL1_MOUSE",0.389616285853542,0.263911344856101,12.9913740279918,1.4763150332396,0.163683758398731,0.282846304155386
"ACSL3_MOUSE",-0.0767459350205647,0.165015571608697,12.9377704536989,-0.465082987456197,0.649602861356998,0.752502273455938
"ACSL4_MOUSE",-0.365831894353279,0.143805058392751,13.5391368233238,-2.54394315778616,0.0238669311753382,0.0684003584316004
"ACSL5_MOUSE",NA,NA,NA,NA,NA,NA
"ACSL6_MOUSE",-0.130527244650544,0.128821757163013,13.5379627425297,-1.01323912610021,0.32871342611404,0.46660930748205
"ACTB_MOUSE;ACTG_MOUSE",-0.143509822959482,0.119248727249259,12.4862776660317,-1.20344951489093,0.251123373135208,0.383496576032949
"ACTBL_MOUSE",0.25081586286767,0.204937031341933,12.2315333859003,1.22386794238855,0.244054517507208,0.376537211758668
"ACTH_MOUSE",-0.191311083813615,0.252707976485494,11.6804688906137,-0.757044104718224,0.464021295793022,0.595542849558031
"ACTN1_MOUSE",-0.250976870546195,0.17042281964601,13.5095728395109,-1.47267174118763,0.163752366181203,0.282846304155386
"ACTN2_MOUSE",1.34534663955824,0.583444374661392,12.9963389978116,2.30586958754899,0.0382451365206805,0.0959310375529469
"ACTN3_MOUSE",1.67765361397931,0.434998980183145,13.2814184406769,3.8566840163004,0.00190984527694225,0.0110317762412252
"ACTN4_MOUSE",-0.162509441703026,0.121130670941824,13.1884876641539,-1.34160440489161,0.202369056750976,0.329593124254426
"ACTS_MOUSE",0.868483061020308,0.368685988645437,11.6880425676623,2.35561721293272,0.0368568114981951,0.0935026493653993
"ACTY_MOUSE",-0.397794018662583,0.120967449830551,13.5931478049176,-3.28843849498197,0.00557374842423935,0.0231887378923742
"ACTZ_MOUSE",-0.544155867433684,0.256316476682285,12.2458583808593,-2.12298434527948,0.0547932900382062,0.125698963205991
"ACY1_MOUSE",0.394289317296459,0.221311344580389,12.1647668016694,1.78160463506306,0.0997744040945294,0.196148839012931
"ACY2_MOUSE",-0.113812850380457,0.161887258253556,13.3168426734504,-0.70303772890018,0.494140373808752,0.622739473249271
"ACY3_MOUSE",-0.221757800587973,0.249340895936584,11.1390963120273,-0.889375967608514,0.392603232391651,0.529240405924865
"ACYP1_MOUSE",0.0568163148189102,0.125472948775147,12.100880287819,0.452817243665227,0.658691959677431,0.760016673474725
"ACYP2_MOUSE",0.30912319057128,0.175385629836946,12.8515344244073,1.76253431286627,0.101727692131961,0.19910610929759
"ADA_MOUSE",0.130847174521007,0.449446835921915,5.57689507784839,0.291129370735498,0.781473795232741,0.851663946273624
"ADA10_MOUSE",0.219499785852584,0.140646567852563,12.5647099165701,1.56064800729927,0.143430829992518,0.256144259094324
"ADA11_MOUSE",0.543478062910166,0.235460523943854,13.2094119636503,2.30814938235574,0.0377888128328297,0.0951439236895546
"ADA17_MOUSE",-0.235250652832739,0.208570993344561,11.6363318568698,-1.12791644255202,0.282074874703902,0.416209627247027
"ADA22_MOUSE",0.189364782700836,0.107165222376456,13.2695681536407,1.76703578363906,0.100199288854437,0.196735830595288
"ADA23_MOUSE",0.461902552072081,0.181274025564118,13.1605667232111,2.54809011183294,0.0240951470923522,0.0687403066926506
"ADAM9_MOUSE",-0.704276637240484,0.284442785642792,13.0845916229254,-2.47598699207273,0.0277152700063449,0.0760948629492653
"ADAP2_MOUSE",-0.00747600592229746,0.16646368049377,12.2362455451823,-0.0449107330807649,0.964903080816988,0.976606475342817
"ADAS_MOUSE",-0.611567339369012,0.146920687051478,13.3588544230502,-4.1625679245206,0.00105399343680033,0.00741609437427861
"ADCK1_MOUSE",-0.104721062081766,0.454080828038472,13.0718666065621,-0.230622073462423,0.821178561187123,0.878780214166257
"ADDA_MOUSE",0.100376304055766,0.185273197969655,12.4302438135963,0.541774553231417,0.597551556056157,0.710704612229682
"ADDB_MOUSE",-0.287874975940739,0.194535515114323,12.4455889216169,-1.47980678886095,0.163788165855869,0.282846304155386
"ADDG_MOUSE",0.13003234358038,0.117639274110628,13.1242777006321,1.1053480613804,0.288860506635118,0.42328163923045
"ADH1_MOUSE",0.75170714642651,0.287690972033111,11.4029241395295,2.6128979338983,0.0235131586041541,0.0679085953873286
"ADHX_MOUSE",0.368265550844829,0.102422100569886,13.5931478049176,3.59556725351037,0.00305218011215613,0.0151089382035017
"ADIPO_MOUSE",-0.109382918515666,0.249486219334145,12.4356944575489,-0.438432707055318,0.668592469907445,0.766895584653287
"ADK_MOUSE",0.130017246754462,0.153087872472522,12.8296211450498,0.849298149190743,0.411283449338631,0.546467887051301
"ADPGK_MOUSE",-1.22059674411752,0.119820975424158,13.5931478049176,-10.1868369857338,9.7134092851733e-08,3.16294490051395e-05
"ADPRH_MOUSE",0.0480032967853858,0.109232299830525,13.5403100254449,0.439460643599589,0.667260055123722,0.765868597867999
"ADPRS_MOUSE",0.20852644917028,0.130736566755502,13.2413454155514,1.59501243106879,0.134290743175285,0.244179238466189
"ADRM1_MOUSE",-0.260574994750144,0.134447679928814,12.2829311832686,-1.93811447611526,0.0759377958537847,0.159271687623311
"ADRO_MOUSE",-0.574931413873393,0.168825349183711,13.320684116999,-3.40548037752179,0.00454655426339685,0.0199493409134774
"ADSV_MOUSE",NA,NA,NA,NA,NA,NA
"ADT1_MOUSE",0.14416660009224,0.190630789573908,13.5931478049176,0.756260834959961,0.462398935093013,0.593950033999355
"ADT2_MOUSE",-0.358935546684381,0.116436148663033,13.5931478049176,-3.08268137348945,0.00834777073327592,0.0316375771586362
"AEBP1_MOUSE",-0.149422838710225,0.234260521257093,13.5089430168408,-0.637848997809744,0.534235101137072,0.661576913823424
"AEDO_MOUSE",-0.326757400943503,0.12140704597175,12.1731014258383,-2.6914204058596,0.0194086926247202,0.0591243941560088
"AF1L2_MOUSE",-1.28395106826582,0.239927933436169,12.5303829354554,-5.35140302288899,0.000149359197897019,0.00207900125815286
"AFAD_MOUSE",-0.421495203942195,0.271334904379906,12.477431152503,-1.55341313313691,0.14531186455485,0.258615453739945
"AFAM_MOUSE",0.0463335872410323,0.200260698248131,12.6731130420059,0.231366352191698,0.820723757032351,0.878635078261667
"AFF2_MOUSE",1.12133567611467,0.766484347085187,7.13427324836285,1.46295965518268,0.186091833520165,0.309799479173398
"AFG2H_MOUSE",-0.0836727476782381,0.0902857380439996,13.0700058906709,-0.926754872817911,0.370851329917303,0.509319548282202
"AFG32_MOUSE",-0.265153146984098,0.132701793352042,13.5931478049176,-1.99811276310847,0.0661171068812805,0.144308846546578
"AG10B_MOUSE",NA,NA,NA,NA,NA,NA
"AGAL_MOUSE",-0.266492452579871,0.142892512222606,12.3853739472375,-1.86498542460164,0.0860450386730425,0.175200649288509
"AGAP1_MOUSE",0.0215182709873316,0.243305455183683,8.59314780491759,0.0884413831621098,0.931552555103535,0.953173875629257
"AGAP3_MOUSE",-0.672466824378656,0.280229550479577,12.1170320324795,-2.39969990041313,0.0333560965600348,0.0872749379759477
"AGFG1_MOUSE",-0.455973613787063,0.226991333631737,13.1023860554887,-2.00877102438994,0.0656287743457869,0.143437554970646
"AGFG2_MOUSE",-0.483893055069388,0.433930453620385,12.3448443373502,-1.11513965206211,0.286029041890068,0.419790738929738
"AGK_MOUSE",-0.569977635219601,0.2228498418408,13.0573668632567,-2.55767574484878,0.0237776222946119,0.0682930725155017
"AGM1_MOUSE",0.101581672198152,0.198522583336471,12.5007535256752,0.51168824468692,0.617787606223551,0.728468706505843
"AGO1_MOUSE",NA,NA,NA,NA,NA,NA
"AGO2_MOUSE",-0.0795326845750938,0.138615868174008,12.4140506178007,-0.573763203468556,0.576375906544421,0.69453445365706
"AGO3_MOUSE",-0.253673175477136,0.32794589800424,13.0317056760397,-0.773521416248531,0.453017765317059,0.585278412310372
"AGRG1_MOUSE",-0.123610876122773,0.730592841996904,5.59314780491759,-0.169192563925088,0.871596773568731,0.915480270372371
"AGRIN_MOUSE",0.265607964878912,0.124254274949919,12.1003458488375,2.13761631127754,0.0536358691917876,0.123807962818771
"AGRL3_MOUSE",-0.927897017188455,0.427139431653778,6.75722274977609,-2.1723515752125,0.0677701936997651,0.146569833706586
"AHSA1_MOUSE",-0.287832242954424,0.127521393456502,11.7111943178896,-2.25712906009456,0.0439449795329244,0.106366798603069
"AHSA2_MOUSE",NA,NA,NA,NA,NA,NA
"AHSP_MOUSE",NA,NA,NA,NA,NA,NA
"AIDA_MOUSE",0.396343603423978,0.515589161475013,10.492587266038,0.768719812282528,0.459012940726536,0.591388881173174
"AIF1L_MOUSE",-0.235208009066619,0.122450230315745,12.4204794586927,-1.92084578738742,0.0780016206168044,0.162289213331401
"AIFM1_MOUSE",-0.110822228384423,0.146845930647453,12.3598965212006,-0.754683687152929,0.464576229902763,0.595927730534068
"AIMP1_MOUSE",-0.443848520679722,0.136018779143861,13.398298126508,-3.26314148291453,0.00595638429911564,0.0244945636018156
"AIMP2_MOUSE",-0.603773392141474,0.139010716283718,11.9384480667019,-4.34335861495158,0.000967282032910772,0.00695430918758568
"AINX_MOUSE",0.963368303863138,0.188629107696123,12.6590735483204,5.10720914512886,0.000218676988342736,0.00267117040869633
"AIP_MOUSE",-0.313888809181071,0.150670743210505,12.2890341820777,-2.08327643769919,0.0587429769391794,0.132611560983954
"AK1A1_MOUSE",0.438949520208365,0.117576228764578,13.2084411040731,3.73331858676359,0.00244227704064301,0.0129583466593285
"AKA10_MOUSE",-0.252287962822868,0.359254239325007,8.59314780491759,-0.702254657584237,0.501097544969554,0.629883488523754
"AKA12_MOUSE",-0.599534554836823,0.273407252829152,13.3430941116147,-2.19282608136026,0.0466079178454788,0.111235342232851
"AKAP2_MOUSE",-0.147883826360144,0.31107491515808,13.0891303645337,-0.475396180000542,0.642340138417743,0.747424170026423
"AKAP9_MOUSE",-0.115187542128144,0.268609269500724,12.5287240334954,-0.428829363715734,0.675328506557764,0.771591714216242
"AKCL2_MOUSE",0.29979251004095,0.127600135661267,13.4315244889586,2.34946858392685,0.0346914915525086,0.0896148922193878
"AKP13_MOUSE",-0.478609591250527,0.364144200924459,12.1645804323239,-1.31434082991153,0.212975056594115,0.34200427473
"AKT1_MOUSE",-0.365616513529081,0.178212899422115,13.0612511581103,-2.05157154568863,0.0608240957908503,0.135420320226915
"AKT3_MOUSE",-1.24463063264226,0.222292792010259,13.4130698365111,-5.59905978680953,7.68987717932751e-05,0.0014203476703161
"AKTS1_MOUSE",-1.20029938260477,0.240177532238053,11.4543345265375,-4.99755065105379,0.000357500048529333,0.0036317341886469
"AL1A1_MOUSE",0.920637970871855,0.154918968504587,13.5931478049176,5.94270656304165,4.05934322726848e-05,0.000958046005102303
"AL1A2_MOUSE",-0.110345894376136,0.185300234015317,11.4273567359282,-0.595497868432348,0.563118674896627,0.684286370414166
"AL1A3_MOUSE",-0.402440619550627,1.01563744411289,8.18263301189734,-0.396244370354168,0.702057442987919,0.791869280975753
"AL1A7_MOUSE",NA,NA,NA,NA,NA,NA
"AL1B1_MOUSE",-0.124754504306772,0.24667453062321,11.4236903215934,-0.505745380325997,0.622651866339422,0.733094525423059
"AL1L1_MOUSE",0.524721135753791,0.258416881254647,12.1764772962874,2.03052189627164,0.0647308425936329,0.141613870524366
"AL3A2_MOUSE",-0.387978755515682,0.125106589067476,13.0901049336055,-3.10118562425538,0.00836746741568292,0.0316608706344018
"AL3B1_MOUSE",0.369524812332662,0.0945717963394293,13.2424311435052,3.90734686910666,0.00174236847731028,0.0104059889050592
"AL4A1_MOUSE",0.177448843146787,0.188726803429618,13.4745308830803,0.940241873025544,0.363644576358176,0.502160492116358
"AL7A1_MOUSE",0.118436387420815,0.0977887403650349,13.3943802118325,1.21114544454407,0.246775872142909,0.378838255756838
"AL9A1_MOUSE",-0.198727706133811,0.103716108355663,13.0905850375252,-1.91607368695646,0.0774516078499875,0.161576501554907
"ALAT1_MOUSE",0.730665845201196,0.172426764625606,12.9836137413427,4.23754309133913,0.000972014292139353,0.00697730074833671
"ALAT2_MOUSE",0.0642510793433152,0.312295252796831,11.5625401961932,0.205738251759833,0.840573099491934,0.893539147844815
"ALBU_MOUSE",0.163508844281137,0.173131486555655,12.0510864931293,0.944420033201618,0.363505527491299,0.502116857808703
"ALD1_MOUSE",1.10448717152007,0.206279755491093,12.7832697944321,5.35431685426715,0.000138790115285482,0.00200702443196933
"ALD2_MOUSE",0.179320500874458,0.416391800496739,13.1855717409288,0.430653294950898,0.673676572228413,0.771023909386083
"ALDH2_MOUSE",-0.315757643433809,0.12964875036635,12.2987774223601,-2.43548543693301,0.030973430416871,0.0826134933436291
"ALDOA_MOUSE",0.508440937387018,0.247153063202121,12.6560801215025,2.05719051505834,0.060885532376792,0.135420320226915
"ALDOB_MOUSE",NA,NA,NA,NA,NA,NA
"ALDOC_MOUSE",0.531752640788502,0.203769596774439,12.0761838726289,2.60957792136734,0.0227193644023034,0.066189270481274
"ALDR_MOUSE",-0.160979496500531,0.148274742196348,13.545767946176,-1.08568387384116,0.296562796629454,0.430919760152188
"ALG1_MOUSE",NA,NA,NA,NA,NA,NA
"ALG2_MOUSE",-0.122725158823573,0.196627633791874,13.3843556942225,-0.624150107779231,0.543021617381178,0.669301066448495
"ALG3_MOUSE",NA,NA,NA,NA,NA,NA
"ALG5_MOUSE",-0.38157886054462,0.272553108675355,12.5263503610381,-1.40001654136012,0.185786211837161,0.30940091515148
