"","logFC","se","df","t","pval","adjPval"
"RS2_MOUSE",-0.548028809693926,0.122589872963295,9.07378704937694,-4.47042481117517,0.00152252949560172,0.0137778807675989
"RS20_MOUSE",-0.526014023790885,0.141537631038868,7.51108084131442,-3.71642523567768,0.00660265735165526,0.0317100432125317
"RS21_MOUSE",-0.415703100127332,0.174796614227741,9.29246427476054,-2.37821025289263,0.0405208477731742,0.106882700791077
"RS23_MOUSE",-1.98949338329117,0.270384232152378,8.28949911538323,-7.35802294184808,6.60512014889173e-05,0.00318179979697623
"RS24_MOUSE",-0.881242131566605,0.137492787143075,8.83090215994994,-6.40936990134317,0.00013470898340126,0.00406599456861146
"RS25_MOUSE",-0.665009103595917,0.329346525185396,9.02434158210516,-2.01917753108696,0.0741356248349925,0.16360610589453
"RS26_MOUSE",-0.48423558593328,0.116760997975061,9.29246427476054,-4.14723747082658,0.00232821701409188,0.0169515525804644
"RS27A_MOUSE",0.0321450527624611,0.133184840277572,8.96459524897691,0.241356694166298,0.814708658050727,0.872915207873268
"RS27L_MOUSE",-0.29418462871691,0.178076252868479,8.10439239195414,-1.65201493168314,0.136647706827652,0.253273577093304
"RS28_MOUSE",-1.00711214211863,0.750580638413436,7.65365263416402,-1.34177740615245,0.218111674304961,0.35093609134965
"RS29_MOUSE",-1.51239704504025,0.939881686764619,7.7062075627042,-1.60913556071766,0.147690124171828,0.267604180157845
"RS3_MOUSE",-0.480529261987781,0.13506589386695,9.01054262973368,-3.55773947241736,0.00612952768829957,0.0301047554536567
"RS30_MOUSE",-0.79397834806064,0.604911993760206,9.29246427476054,-1.31255183605333,0.220825573664822,0.354450567558039
"RS3A_MOUSE",-0.830548793104163,0.213913218753702,9.29246427476054,-3.88264361568253,0.00349742752660446,0.0214428947060809
"RS4X_MOUSE",-0.980524211411718,0.155357458495388,9.19514794812583,-6.3114073885344,0.000126742782912873,0.00404908770009637
"RS5_MOUSE",-0.954593283824403,0.642529025585892,6.58267688743188,-1.48568118452541,0.183606686944767,0.312872510014051
"RS6_MOUSE",-1.38118229224288,0.167653576862411,9.10930987624501,-8.23831091522957,1.6250846996595e-05,0.00145107496928797
"RS7_MOUSE",-0.39403892019332,0.364118032982305,9.29246427476054,-1.08217359345251,0.306457093194108,0.448651169047335
"RS8_MOUSE",-0.901989640673307,0.179133698478962,9.01437733131385,-5.0352873207675,0.000700859913925994,0.00948265252735444
"RS9_MOUSE",-0.772739869586832,0.124531744254596,8.97721966428021,-6.2051637854443,0.000159581458193873,0.0044505495562958
"RSMB_MOUSE;RSMN_MOUSE",-0.48016632134457,0.189915680063129,8.70930239168977,-2.52831320291699,0.03312530499542,0.0921671992550512
"RSPRY_MOUSE",-0.00261797491641447,0.627063893868682,6.06301690429577,-0.00417497314390537,0.996802846515892,0.998118361859256
"RSSA_MOUSE",-0.771605676429443,0.153018738250052,9.01960207328801,-5.04255678261142,0.000692730969776955,0.00948265252735444
"RSU1_MOUSE",-0.373398779428375,0.192315898554479,9.03912227372431,-1.94159080052655,0.0839546762422908,0.178222001654231
"RT02_MOUSE",NA,NA,NA,NA,NA,NA
"RT07_MOUSE",-0.512101429554536,0.200187990177737,8.90226415328808,-2.55810265690698,0.0310401943467354,0.0880192214226253
"RT09_MOUSE",-1.35438890945074,0.368578200345452,6.35476252201019,-3.67463107742492,0.00938983739616692,0.0395933992416623
"RT10_MOUSE",NA,NA,NA,NA,NA,NA
"RT18A_MOUSE",-0.640464700075266,0.298949858804089,8.76242075907802,-2.14238167777488,0.0615970101291772,0.143070174464986
"RT21_MOUSE",-1.10180641298535,0.345982187508109,9.29246427476054,-3.18457554396358,0.0106666789304184,0.042783340470282
"RT22_MOUSE",-0.324624743268531,0.206045845415649,8.69914177140676,-1.57549764040948,0.150758479461696,0.271206031140259
"RT23_MOUSE",-0.778069082851325,0.276291995268557,8.56900919346515,-2.81611156376441,0.021150771200809,0.0686177060249375
"RT26_MOUSE",-0.790417741149633,0.190110689945044,9.29246427476054,-4.15767120396083,0.00229160552784601,0.0168133334804579
