,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
690,DYSF_MOUSE,ST-LT,-0.0661350897410723,0.385919534908526,-0.171370152995101,6.0,0.869566211805935,1.0,,0.606060606060606,0.494949494949495
691,DYST_MOUSE,ST-LT,0.191059711587803,0.286579337228929,0.666690464969491,7.0,0.526326357748651,1.0,,0.577441077441077,0.577441077441077
692,E2AK2_MOUSE,ST-LT,,,,,,1.0,,,
693,E41L1_MOUSE,ST-LT,0.701258021888985,0.34530007092825,2.03086555992831,3.0,0.135231114338639,0.8304514749670087,,0.382716049382716,0.271604938271605
694,E41L2_MOUSE,ST-LT,0.71940324004851,0.243210889327451,2.95794009074951,3.0,0.0596426013864004,0.6598982421280234,,0.416666666666667,0.0833333333333333
695,E41L2_MOUSE;EPB41_MOUSE,ST-LT,0.262543624881403,0.210065583249831,1.24981741806395,0.0,,1.0,,0.8,0.0222222222222222
696,E41L3_MOUSE,ST-LT,-1.5289623095033,0.191682554772826,-7.97653344779007,0.0,,1.0,,0.666666666666667,0.0
697,EAA1_MOUSE,ST-LT,0.522260929372091,0.934180916879239,0.559057587171418,6.0,0.596355864987577,1.0,,0.509259259259259,0.398148148148148
698,ECH1_MOUSE,ST-LT,1.43993174688235,0.501599788058219,2.87067853927247,1.0,0.213397405445361,0.9015292932351601,,0.611111111111111,0.0555555555555556
699,ECHA_MOUSE,ST-LT,0.234690680115896,0.616802239538633,0.380495830059638,6.0,0.716683843308449,1.0,,0.58641975308642,0.475308641975309
700,ECI2_MOUSE,ST-LT,-0.106023549127787,0.602983867254209,-0.175831485526443,1.0,0.889194845079358,1.0,,0.688888888888889,0.0222222222222222
701,ECM1_MOUSE,ST-LT,,,,,,1.0,,,
702,ECM29_MOUSE,ST-LT,0.867850986072377,0.251738419593476,3.44743161363228,7.0,0.0107285827791772,0.496990371797293,,0.494949494949495,0.494949494949495
703,ECP1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.944444444444444,0.0555555555555556
704,ECP1_MOUSE;ECP2_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
705,ECP2_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.907407407407407,0.0185185185185185
706,ECSCR_MOUSE,ST-LT,,,,,,1.0,,,
707,EDC3_MOUSE,ST-LT,0.192315487826442,0.221915299061423,0.866616626432823,2.0,0.477507816779908,1.0,,0.62962962962963,0.0740740740740741
708,EDC4_MOUSE,ST-LT,0.110836859428554,0.388866393676958,0.285025554356928,7.0,0.78387308455041,1.0,,0.516339869281046,0.516339869281046
709,EEA1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.8,0.0222222222222222
710,EF1A1_MOUSE;EF1A2_MOUSE,ST-LT,0.414249707538072,0.32685773511943,1.26737006051489,4.0,0.273782491060208,0.9814575282636391,,0.518518518518519,0.185185185185185
711,EF1A2_MOUSE,ST-LT,1.3521323255963,0.668576546960514,2.02240466217873,0.0,,1.0,,0.777777777777778,0.0
712,EF2_MOUSE,ST-LT,1.30910788005015,0.75219700467265,1.74037901230391,2.0,0.223919962613137,0.9149698022626034,,0.577777777777778,0.0222222222222222
713,EFGM_MOUSE,ST-LT,0.818925320183238,0.310623161908831,2.63639490098164,5.0,0.0461761712153002,0.6237368635998162,,0.696969696969697,0.474747474747475
714,EFNB1_MOUSE,ST-LT,,,,,,1.0,,,
715,EFNMT_MOUSE,ST-LT,-0.810868335543855,0.0575311881318853,-14.0944131674286,0.0,,1.0,,0.740740740740741,0.0740740740740741
716,EGFB2_MOUSE;K1B11_MOUSE;K1B21_MOUSE;K1B24_MOUSE;K1B26_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,,
717,EGFR_MOUSE,ST-LT,1.06818390708572,0.383247821821934,2.78718846204434,3.0,0.0685790302143392,0.6650242854151147,,0.770833333333333,0.326388888888889
718,EHBP1_MOUSE,ST-LT,1.15210039384194,0.527564190176152,2.18381083344049,3.0,0.116930436319808,0.7851864908947181,,0.62962962962963,0.296296296296296
719,EHD2_MOUSE,ST-LT,0.366195789487339,0.836660641605756,0.437687362446642,4.0,0.684209042487577,1.0,,0.626262626262626,0.404040404040404
720,EHD3_MOUSE,ST-LT,-0.688157328839562,0.461209043362742,-1.49207249671885,3.0,0.232495382238035,0.9258541540020438,,0.603174603174603,0.26984126984127
721,EI2BB_MOUSE,ST-LT,0.0265904022925326,0.0122166353153037,2.17657330404411,0.0,,1.0,,0.638888888888889,0.0833333333333333
722,EI2BD_MOUSE,ST-LT,0.853387965866242,0.17934270642239,4.7584202496439,4.0,0.0089155380849188,0.4772355671503228,,0.6,0.266666666666667
723,EIF2A_MOUSE,ST-LT,-0.670127976910238,0.33231745301061,-2.01652958891943,7.0,0.0835570360328208,0.685994563454065,,0.444444444444444,0.444444444444444
724,EIF3A_MOUSE,ST-LT,0.406682094858727,0.887753522622005,0.458102485087955,0.0,,1.0,,0.796296296296296,0.0185185185185185
725,EIF3B_MOUSE,ST-LT,1.20308397587694,0.130497963637987,9.2191781567903,0.0,,1.0,,0.666666666666667,0.0
726,EIF3C_MOUSE,ST-LT,0.804340169979111,0.176578665839235,4.55513788234994,4.0,0.0103770478454712,0.496990371797293,,0.802469135802469,0.469135802469136
727,EIF3D_MOUSE,ST-LT,-0.21772504670812,0.417042450917779,-0.522069267118912,1.0,0.693692469813597,1.0,,0.703703703703704,0.148148148148148
728,EIF3E_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
729,EIF3L_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.805555555555556,0.0277777777777778
730,EIF3M_MOUSE,ST-LT,0.0780837177193826,0.183166879949133,0.426298235472848,1.0,0.743461489181725,1.0,,0.555555555555556,0.0
731,ELAP2_MOUSE,ST-LT,-0.0401843501323574,0.482110678250841,-0.0833508817480487,3.0,0.938822732056864,1.0,,0.577777777777778,0.133333333333333
732,ELAV2_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.796296296296296,0.0185185185185185
733,ELNE_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.953703703703704,0.0648148148148148
734,ELOV4_MOUSE,ST-LT,1.46710708616872,0.523223127031039,2.80397981353314,2.0,0.107135169580083,0.7630616233146436,,0.577777777777778,0.0222222222222222
735,ELOV6_MOUSE,ST-LT,,,,,,1.0,,,
736,ELP1_MOUSE,ST-LT,0.611433075634264,0.36591522695722,1.67096920431176,3.0,0.193320761234353,0.886990938324766,,0.574074074074074,0.12962962962963
737,ELP2_MOUSE,ST-LT,0.22391604266463,0.301464669534812,0.742760480059416,3.0,0.511499995254946,1.0,,0.277777777777778,0.0555555555555556
738,ELP3_MOUSE,ST-LT,0.367035907695929,0.594120085567758,0.617780675341382,4.0,0.57015632927628,1.0,,0.597222222222222,0.263888888888889
739,ELP6_MOUSE,ST-LT,0.781298203701674,0.405216321769604,1.92810151449403,4.0,0.126090438438991,0.8101258789633213,,0.567901234567901,0.345679012345679
740,EM55_MOUSE,ST-LT,,,,,,1.0,,,
741,EMAL1_MOUSE,ST-LT,,,,,,1.0,,,
742,EMAL3_MOUSE,ST-LT,1.62547583886512,0.0981937925974659,16.5537535099451,1.0,0.0384110505324662,0.5885452554588957,,0.7,0.144444444444444
743,EMAL4_MOUSE,ST-LT,0.264627769948335,0.43964192675712,0.601916591304833,2.0,0.608376756402156,1.0,,0.472222222222222,0.0277777777777778
744,EMB_MOUSE,ST-LT,0.417431216832689,0.853741716381606,0.488943211773554,1.0,0.710488807604764,1.0,,0.777777777777778,0.111111111111111
745,EMC1_MOUSE,ST-LT,0.948039414440625,0.349585095730006,2.71189883670791,6.0,0.0350175949697475,0.5796397312979089,,0.527777777777778,0.416666666666667
746,EMC3_MOUSE,ST-LT,0.350224947219962,0.637465392348353,0.549402291361688,5.0,0.606365305328922,1.0,,0.488888888888889,0.266666666666667
747,EMC6_MOUSE,ST-LT,0.216463580094027,0.0002210938702577,979.057356233634,0.0,,1.0,,0.685185185185185,0.0185185185185185
748,EMD_MOUSE,ST-LT,,,,,,1.0,,,
749,EMIL1_MOUSE,ST-LT,-0.0749756929600425,0.498063055027021,-0.150534540161737,3.0,0.889894760539898,1.0,,0.5,0.0555555555555556
750,ENAH_MOUSE,ST-LT,-0.0157171004106924,0.373699122902094,-0.04205816778117,3.0,0.969094969099368,1.0,,0.555555555555556,0.222222222222222
751,ENOA_MOUSE,ST-LT,-0.124104233184138,0.581588904933785,-0.213388240613474,6.0,0.838090197419643,1.0,,0.416666666666667,0.305555555555556
752,ENOB_MOUSE,ST-LT,-0.297387475978226,0.503656237009535,-0.590457248666208,2.0,0.614716638898831,1.0,,0.611111111111111,0.166666666666667
753,ENPL_MOUSE,ST-LT,-0.416357748413104,0.0032984652015028,-126.22772197912,0.0,,1.0,,0.755555555555556,0.0888888888888889
754,ENPP4_MOUSE,ST-LT,,,,,,1.0,,,
755,EOGT_MOUSE,ST-LT,,,,,,1.0,,,
756,EP15R_MOUSE,ST-LT,0.0608285072510992,0.417485968975505,0.145701919995946,5.0,0.889848438592521,1.0,,0.632478632478632,0.41025641025641
757,EPB41_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.87037037037037,0.0925925925925926
758,EPB42_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
759,EPHB2_MOUSE,ST-LT,0.965295058353736,0.302727272850004,3.18866235362951,3.0,0.0497620948410749,0.6312064777647822,,0.388888888888889,0.166666666666667
760,EPHB3_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.472222222222222,0.0277777777777778
761,EPN2_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.555555555555556,0.0
762,EPN4_MOUSE,ST-LT,0.155183213259114,0.557378584505496,0.278416174523089,4.0,0.794492772473765,1.0,,0.652777777777778,0.319444444444444
763,EPS15_MOUSE,ST-LT,-0.143531774523537,0.424292908506195,-0.338284641685075,2.0,0.767359695516373,1.0,,0.422222222222222,0.0888888888888889
764,EPS8_MOUSE,ST-LT,0.399579753873515,0.309092207780299,1.29275259555405,2.0,0.325299786531942,1.0,,0.666666666666667,0.111111111111111
765,ERAP1_MOUSE,ST-LT,0.827888840307944,0.862311445800677,0.960081005928466,4.0,0.391383003237662,1.0,,0.666666666666667,0.333333333333333
766,ERBIN_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
767,ERF1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.444444444444444,0.0
768,ERF3A_MOUSE,ST-LT,,,,,,1.0,,,
769,ERF3B_MOUSE,ST-LT,0.328653177653659,0.26707899689972,1.23054669767634,5.0,0.273221371708215,0.9814575282636391,,0.679012345679012,0.45679012345679
770,ERG1_MOUSE,ST-LT,1.14207785816678,0.0822316379350384,13.8885456601145,2.0,0.0051442866652078,0.43687359246201984,,0.6,0.0444444444444444
771,ERG24_MOUSE,ST-LT,0.734980410858182,0.321220133335877,2.28808948936481,1.0,0.262305925362716,0.9603863352140274,,0.759259259259259,0.0925925925925926
772,ERGI2_MOUSE,ST-LT,0.15788475789377,0.290970605949842,0.542614115189995,3.0,0.625111215721761,1.0,,0.422222222222222,0.0888888888888889
773,ERLN2_MOUSE,ST-LT,0.55951122786132,0.422203998334233,1.32521536998422,1.0,0.411533302218051,1.0,,0.638888888888889,0.0833333333333333
774,ERMP1_MOUSE,ST-LT,0.407899739327114,0.699440933268953,0.583179679548818,1.0,0.663890353882711,1.0,,0.833333333333333,0.166666666666667
775,ERO1A_MOUSE,ST-LT,,,,,,1.0,,,
776,ERP29_MOUSE,ST-LT,0.599165787390538,0.318010531624708,1.8841067442937,2.0,0.200231012159784,0.8892033405546811,,0.555555555555556,0.0
777,ERP44_MOUSE,ST-LT,0.271821469162317,0.405753364571885,0.669917967159974,2.0,0.57189938984203,1.0,,0.462962962962963,0.12962962962963
778,EST1_MOUSE,ST-LT,,,,,,1.0,,,
779,EST1D_MOUSE,ST-LT,0.12561240506914,0.500192716031833,0.251128017348309,4.0,0.814088304350577,1.0,,0.437037037037037,0.214814814814815
780,ESYT1_MOUSE,ST-LT,0.295652483733513,0.245088179199517,1.20631066214268,5.0,0.281656668885097,0.986114287515459,,0.383838383838384,0.272727272727273
781,ESYT2_MOUSE,ST-LT,1.36308379686834,0.407084008849499,3.34840909305351,2.0,0.0787939042907262,0.6810322606734324,,0.592592592592593,0.037037037037037
782,ETFB_MOUSE,ST-LT,0.138603260204176,0.588655811352187,0.235457218855605,1.0,0.852784729178431,1.0,,0.685185185185185,0.0185185185185185
783,ETHE1_MOUSE,ST-LT,-0.254816044794992,0.293428398720241,-0.868409621925986,6.0,0.418545904874208,1.0,,0.45679012345679,0.345679012345679
784,EVI5_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
785,EWS_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.833333333333333,0.0555555555555556
786,EXC6B_MOUSE,ST-LT,1.68593902569611,0.31992457968769,5.26980148678142,1.0,0.1193857839136,0.7851864908947181,,0.711111111111111,0.0444444444444444
787,EXOC1_MOUSE,ST-LT,0.904386247476762,0.686428672735461,1.31752399542508,0.0,,1.0,,0.6,0.0444444444444444
788,EXOC2_MOUSE,ST-LT,1.19425054831516,0.362781749412869,3.29192565570885,1.0,0.187748833000759,0.8846758222213353,,0.722222222222222,0.166666666666667
789,EXOC3_MOUSE,ST-LT,-0.475856762895625,0.523649121352879,-0.908732094625158,5.0,0.405162978187147,1.0,,0.53968253968254,0.317460317460317
790,EXOC4_MOUSE,ST-LT,0.745238317182882,0.432187304752156,1.72434106459987,6.0,0.135409762756236,0.8304514749670087,,0.478632478632479,0.478632478632479
791,EXOC5_MOUSE,ST-LT,0.782893182556148,0.236782447027103,3.30638183862732,6.0,0.0162779177349486,0.5228844899761071,,0.4,0.4
792,EXOC7_MOUSE,ST-LT,0.598223815932948,0.372127806818464,1.60757622776838,6.0,0.159052231748173,0.8607131380242476,,0.645502645502646,0.534391534391534
793,EXOC8_MOUSE,ST-LT,0.802180103459862,0.241430477286848,3.32261325278654,3.0,0.0449662685630645,0.6237368635998162,,0.518518518518519,0.0740740740740741
794,EXOG_MOUSE,ST-LT,0.296710098110417,0.515191468895107,0.575921994102016,3.0,0.605032169498002,1.0,,0.377777777777778,0.0444444444444444
795,EXOS6_MOUSE,ST-LT,1.84344698235429,0.646351180991038,2.85208263954554,1.0,0.21468596208525,0.9015292932351601,,0.555555555555556,0.0
796,EXOS8_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
797,EXOS9_MOUSE,ST-LT,0.243426382138738,0.301485537145185,0.80742308385265,0.0,,1.0,,0.833333333333333,0.0555555555555556
798,F120A_MOUSE,ST-LT,-0.07652416774555,,,0.0,,1.0,,0.777777777777778,0.0
799,F13A_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.75,0.0833333333333333
800,F13B_MOUSE,ST-LT,-0.109364662297381,0.3471788370636,-0.315009587630327,1.0,0.805723032605181,1.0,,0.688888888888889,0.0222222222222222
801,F16B1_MOUSE,ST-LT,0.4047778044534,0.214701592715819,1.88530415323545,2.0,0.200047955772318,0.8892033405546811,,0.555555555555556,0.111111111111111
802,F16P1_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,,
803,F262_MOUSE,ST-LT,-0.581204997577734,0.650469213967583,-0.893516534061056,2.0,0.465866415545042,1.0,,0.603174603174603,0.26984126984127
804,F264_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
805,F91A1_MOUSE,ST-LT,0.981869936908018,0.309023264222079,3.17733339391043,5.0,0.0246116670513696,0.5664487492638688,,0.544444444444445,0.322222222222222
806,FA2H_MOUSE,ST-LT,1.03488921637902,0.659534961762128,1.56911957118093,3.0,0.214632408225834,0.9015292932351601,,0.488888888888889,0.0444444444444444
807,FA98B_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.763888888888889,0.0972222222222222
808,FAAH1_MOUSE,ST-LT,1.06688127746014,0.613865358776021,1.73797276912218,4.0,0.157210124454851,0.8607131380242476,,0.633333333333333,0.3
809,FABPL_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,,
810,FACR1_MOUSE,ST-LT,0.828810049896489,0.470445420636405,1.76175601576757,2.0,0.220170591451669,0.9124391062826187,,0.744444444444444,0.188888888888889
811,FAD1_MOUSE,ST-LT,-0.014655313222627,0.422176555539467,-0.0347137069321629,3.0,0.974488604714328,1.0,,0.54320987654321,0.320987654320988
812,FADS2_MOUSE,ST-LT,1.40315173638118,0.29796394571836,4.70913262005016,3.0,0.0181252174279454,0.525895547494192,,0.583333333333333,0.138888888888889
813,FAF1_MOUSE,ST-LT,-0.157746150076503,0.325938477179799,-0.483975231894714,2.0,0.676213303907109,1.0,,0.636363636363636,0.191919191919192
814,FAK1_MOUSE,ST-LT,0.431561254569464,0.608114962414381,0.709670508444734,4.0,0.517087602810583,1.0,,0.545454545454545,0.212121212121212
815,FAKD4_MOUSE,ST-LT,0.860957453175321,0.214585824005777,4.01218233853202,3.0,0.0277863341832294,0.5796397312979089,,0.476190476190476,0.253968253968254
816,FBLN3_MOUSE,ST-LT,-0.192294457596664,0.490568378499265,-0.391982985501281,3.0,0.721257547117333,1.0,,0.444444444444444,0.111111111111111
817,FBLN4_MOUSE,ST-LT,0.143408024239622,0.548858751852131,0.261284025727365,3.0,0.810784248002863,1.0,,0.666666666666667,0.222222222222222
818,FBLN5_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.916666666666667,0.0277777777777778
819,FBN1_MOUSE,ST-LT,0.496841722005092,0.78282530088632,0.634677649588694,7.0,0.545814905365443,1.0,,0.466666666666667,0.466666666666667
820,FBX2_MOUSE,ST-LT,-0.917716250177153,0.617368984382034,-1.4864955535396,4.0,0.211345867096534,0.9015292932351601,,0.595959595959596,0.262626262626263
821,FBX22_MOUSE,ST-LT,0.477699875373204,0.295914258843924,1.61431854361963,2.0,0.247812485620024,0.9479081826421171,,0.481481481481482,0.148148148148148
822,FBX3_MOUSE,ST-LT,0.531676367908558,0.28696796733537,1.85273768652794,2.0,0.205107142587553,0.8984518804247601,,0.416666666666667,0.0833333333333333
823,FBX4_MOUSE,ST-LT,0.112770485079684,0.240561493195909,0.468780283916202,3.0,0.6711884757525,1.0,,0.422222222222222,0.0888888888888889
824,FBX6_MOUSE,ST-LT,0.519726275599871,0.3129984604758,1.66047550141242,4.0,0.172155879031861,0.8726562099671568,,0.37037037037037,0.148148148148148
825,FCL_MOUSE,ST-LT,0.438838850363712,0.554599973595806,0.791270954303253,5.0,0.464648674273665,1.0,,0.361111111111111,0.25
826,FDFT_MOUSE,ST-LT,0.513149285861239,0.469088992852065,1.09392736491489,1.0,0.471462257587,1.0,,0.722222222222222,0.277777777777778
827,FEN1_MOUSE,ST-LT,-0.650788024383182,0.376516014066038,-1.7284471312528,3.0,0.182353763931843,0.8825612362348564,,0.666666666666667,0.222222222222222
828,FERM2_MOUSE,ST-LT,,,,,,1.0,,,
829,FETUB_MOUSE,ST-LT,-0.250579823452297,0.559167701247168,-0.448130002668974,1.0,0.731793524172517,1.0,,0.548148148148148,0.325925925925926
830,FGGY_MOUSE,ST-LT,-0.324665121298585,0.256543553662348,-1.26553607238908,1.0,0.425722767568335,1.0,,0.574074074074074,0.12962962962963
831,FHOD1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.530864197530864,0.0864197530864197
832,FIBA_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.703703703703704,0.037037037037037
833,FIBB_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
834,FIBG_MOUSE,ST-LT,0.285001904918109,0.0646566558314033,4.40792832931649,1.0,0.142022142707495,0.8404482947190114,,0.527777777777778,0.0833333333333333
835,FIBP_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
836,FINC_MOUSE,ST-LT,0.550707109487339,0.476319276784297,1.15617220702308,6.0,0.291563117049481,0.9988570919904917,,0.523809523809524,0.412698412698413
837,FKB10_MOUSE,ST-LT,1.98797983254537,0.542026876715151,3.66767759671465,4.0,0.0214349000946688,0.5516242782488155,,0.534722222222222,0.201388888888889
838,FKB15_MOUSE,ST-LT,0.730958489431154,0.305875796089638,2.38972321045286,4.0,0.0751903759087467,0.6708049353326183,,0.766283524904215,0.432950191570881
839,FKB1A_MOUSE,ST-LT,-2.1601691300014,2.63884410825681,-0.818604298466264,0.0,,1.0,,0.666666666666667,0.0
840,FKBP4_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.916666666666667,0.0277777777777778
841,FKBP7_MOUSE,ST-LT,0.956201196509613,0.769472627851045,1.24267083961135,4.0,0.281859994102153,0.986114287515459,,0.62962962962963,0.296296296296296
842,FLII_MOUSE,ST-LT,0.29119300812004,0.473181604501449,0.615393762880627,4.0,0.571582980595945,1.0,,0.607407407407407,0.274074074074074
843,FLIP1_MOUSE,ST-LT,0.0932004774479391,0.480083669222475,0.194133821712542,2.0,0.864002048579761,1.0,,0.819444444444444,0.263888888888889
844,FLNA_MOUSE,ST-LT,0.286410390713429,0.480001393010745,0.596686582338767,5.0,0.576704557329391,1.0,,0.800653594771242,0.57843137254902
845,FLNB_MOUSE,ST-LT,0.428424324203974,0.444459391427442,0.96392231206552,4.0,0.389670718130363,1.0,,0.677777777777778,0.344444444444444
846,FLNC_MOUSE,ST-LT,-0.826987509424047,0.394275195462704,-2.09748804627066,5.0,0.0900398307528651,0.7150888674629915,,0.444444444444444,0.222222222222222
847,FLOT1_MOUSE,ST-LT,0.136393086374586,0.164788118568387,0.827687624323366,1.0,0.559842924272557,1.0,,0.757575757575758,0.202020202020202
848,FLOT2_MOUSE,ST-LT,0.674151604409346,0.136061339420671,4.95476236879473,0.0,,1.0,,0.777777777777778,0.111111111111111
849,FMN2_MOUSE,ST-LT,-0.219473177551695,0.432935986650754,-0.506941405470971,0.0,,1.0,,0.73015873015873,0.285714285714286
850,FMNL1_MOUSE,ST-LT,0.746332389262995,0.250241496953291,2.98244854810112,5.0,0.0307131723586225,0.5796397312979089,,0.646464646464646,0.424242424242424
851,FMNL3_MOUSE,ST-LT,-0.0581456203102366,0.285416710959205,-0.203721849764247,1.0,0.872057450552837,1.0,,0.444444444444444,0.0
852,FMO1_MOUSE,ST-LT,-0.139739174831343,0.552433987452039,-0.252951806017321,2.0,0.823930327454439,1.0,,0.644444444444444,0.2
853,FMO5_MOUSE,ST-LT,-0.251294535593201,0.342037351280056,-0.734699104214045,3.0,0.515742201479989,1.0,,0.62962962962963,0.185185185185185
854,FMR1_MOUSE,ST-LT,-0.108126813014945,0.314166072427699,-0.34417087809451,1.0,0.788978097696435,1.0,,0.666666666666667,0.0
855,FNBP1_MOUSE,ST-LT,-0.265269489181243,,,0.0,,1.0,,0.777777777777778,0.0
856,FND3A_MOUSE,ST-LT,1.21337654424554,0.0003970864269687,3055.6988651262,0.0,,1.0,,0.592592592592593,0.148148148148148
857,FNTB_MOUSE,ST-LT,0.695591019343896,0.348656011708625,1.99506389101131,2.0,0.184176799451363,0.8846758222213353,,0.574074074074074,0.12962962962963
858,FOCAD_MOUSE,ST-LT,,,,,,1.0,,,
859,FOLH1_MOUSE,ST-LT,0.929136938916159,0.386721624109109,2.40259887472446,4.0,0.0741470708041436,0.6681789617588799,,0.505050505050505,0.171717171717172
860,FPPS_MOUSE,ST-LT,0.397205040894086,0.527500487173944,0.752994642757756,1.0,0.589116096191427,1.0,,0.703703703703704,0.037037037037037
861,FPRP_MOUSE,ST-LT,0.580617263668895,0.401183187183636,1.44726220394457,0.0,,1.0,,0.472222222222222,0.0277777777777778
862,FRG1_MOUSE,ST-LT,0.0091955995583675,0.534986615985252,0.017188466558986,3.0,0.987365498444966,1.0,,0.733333333333333,0.288888888888889
863,FRM4A_MOUSE,ST-LT,0.36388728900134,0.319981242859185,1.13721443716461,2.0,0.373343463483778,1.0,,0.565656565656566,0.121212121212121
864,FRMD8_MOUSE,ST-LT,0.740199320761875,0.208733842468209,3.54613948562083,2.0,0.071140634099129,0.6681789617588799,,0.592592592592593,0.148148148148148
865,FRY_MOUSE,ST-LT,0.464561167375396,0.523608745667857,0.88722957975588,0.0,,1.0,,0.777777777777778,0.0
866,FSCN1_MOUSE,ST-LT,1.53208224634112,0.477762554281217,3.20678594965674,3.0,0.0490765708268535,0.6284680022993009,,0.333333333333333,0.0
867,FSD1_MOUSE,ST-LT,-0.772707603461861,0.679612394432115,-1.13698280047929,1.0,0.45924777146971,1.0,,0.703703703703704,0.037037037037037
868,FSD1L_MOUSE,ST-LT,-0.0286324604811531,0.495091384924776,-0.0578326776692016,1.0,0.963223538481118,1.0,,0.25,0.0277777777777778
869,FUMH_MOUSE,ST-LT,1.03771679557994,0.473852156878769,2.18995899990264,2.0,0.159937029354789,0.8607131380242476,,0.488888888888889,0.155555555555556
870,FUS_MOUSE,ST-LT,,,,,,1.0,,,
871,FUT11_MOUSE,ST-LT,0.619460670541132,0.363579136533899,1.70378497635102,3.0,0.186970403547604,0.8846758222213353,,0.577777777777778,0.133333333333333
872,FUT8_MOUSE,ST-LT,0.912588906148945,0.384010662286392,2.37646762388161,3.0,0.0979297451374534,0.7488620591602767,,0.537037037037037,0.0925925925925926
873,FXL15_MOUSE,ST-LT,-0.977697577766889,0.002717837162853,-359.733684979329,0.0,,1.0,,0.666666666666667,0.0
874,FXR2_MOUSE,ST-LT,-0.307949458162134,0.144850029018468,-2.12598823934561,1.0,0.279898464642524,0.986114287515459,,0.722222222222222,0.0555555555555556
875,FXYD6_MOUSE,ST-LT,,,,,,1.0,,,
876,FYCO1_MOUSE,ST-LT,0.755548244696618,0.118692676790748,6.36558434037704,0.0,,1.0,,0.711111111111111,0.0444444444444444
877,FYN_MOUSE,ST-LT,0.373367846396701,0.0004672417484439,799.089224454167,0.0,,1.0,,0.444444444444444,0.0
878,FYN_MOUSE;YES_MOUSE,ST-LT,0.0065818675602168,0.245332849671053,0.0268283174024269,2.0,0.981032927458378,1.0,,0.444444444444444,0.222222222222222
879,G3BP1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.676767676767677,0.232323232323232
880,G3BP2_MOUSE,ST-LT,0.422797294858357,0.987182155763507,0.428287011054568,4.0,0.690496465755026,1.0,,0.481481481481482,0.148148148148148
881,G3P_MOUSE,ST-LT,0.932191353540441,0.592228662633514,1.57403957686747,5.0,0.176291994602385,0.8781540237726877,,0.637037037037037,0.414814814814815
882,G6PE_MOUSE,ST-LT,0.572820094835368,0.32274725589221,1.77482560851478,3.0,0.174020088172688,0.8738309507787315,,0.481481481481482,0.148148148148148
883,G6PI_MOUSE,ST-LT,-0.507697881546102,0.465839666505796,-1.08985541174344,7.0,0.311866686185961,1.0,,0.488888888888889,0.488888888888889
884,GA2L2_MOUSE,ST-LT,,,,,,1.0,,,
885,GABT_MOUSE,ST-LT,0.928565231408889,0.414102580195857,2.24235558003456,0.0,,1.0,,0.577777777777778,0.0222222222222222
886,GAK_MOUSE,ST-LT,0.702186942944596,0.273277125205046,2.56950501223888,6.0,0.0423632100146805,0.6188711648476668,,0.620915032679739,0.509803921568627
887,GALK2_MOUSE,ST-LT,0.044669602362314,0.0570658802836393,0.782772510303687,0.0,,1.0,,0.472222222222222,0.0277777777777778
888,GALM_MOUSE,ST-LT,-0.964670051545635,0.154688711695879,-6.23620198894793,2.0,0.0247623145526465,0.5664487492638688,,0.4,0.0666666666666667
889,GALT2_MOUSE,ST-LT,1.94976617532756,0.144260754321365,13.5155689743874,1.0,0.0470170278834354,0.6237368635998162,,0.377777777777778,0.0444444444444444
