specie	ProteinName	LT	ST	p	q	log2(A,B)
MOUSE	CSK21_MOUSE	22.55118707204973	23.043934147059712	0.13876622266472055	0.3321221906027665	-0.4927470750099836
MOUSE	CSK22_MOUSE	20.74013690577983	21.19080248352962	0.7329112876636972	0.8387944402344593	-0.4506655777497883
MOUSE	CSK2B_MOUSE	22.732420715032635	23.19682076578089	0.152629557053403	0.35146127449548364	-0.4644000507482531
MOUSE	CSKI1_MOUSE	20.34835589776845	21.338147324323472	0.16241008619585892	0.3654985956870034	-0.9897914265550227
MOUSE	CSKP_MOUSE	20.753954441340532	21.721325916295086	0.10826097856815259	0.2874493692714224	-0.9673714749545539
MOUSE	CSK_MOUSE	22.518547429636453	23.08596383083666	0.21437304568505855	0.4242322558103837	-0.5674164012002088
MOUSE	CSN1_MOUSE	23.22001267671207	23.424671758823163	0.5321144608317663	0.7037452872461482	-0.20465908211109252
MOUSE	CSN2_MOUSE	22.95884177864745	23.44012145562285	0.3146816142507592	0.5210140327501385	-0.48127967697540086
MOUSE	CSN3_MOUSE	22.477591532534163	22.88217564723919	0.7036896285567666	0.8193264865467902	-0.40458411470502753
MOUSE	CSN4_MOUSE	23.81969581218792	24.33053019505624	0.14023089463985436	0.3345942314531179	-0.5108343828683211
MOUSE	CSN5_MOUSE	22.344383870038506	23.050292522595125	0.029236968187111852	0.13364150815516368	-0.7059086525566194
MOUSE	CSN6_MOUSE	23.21673747196929	23.646388852106707	0.08035518122843462	0.24180237143278063	-0.4296513801374182
MOUSE	CSN7A_MOUSE	23.06700230898823	23.456955947426863	0.62076732478319	0.7665474144147865	-0.38995363843863373
MOUSE	CSN7B_MOUSE	20.860876795604966	21.214293425476	0.8937244383300931	0.929885705487696	-0.3534166298710346
MOUSE	CSN8_MOUSE	23.791583822036028	24.269181433075232	0.13664740850874932	0.3290839856036075	-0.4775976110392044
MOUSE	CSPG2_MOUSE	22.42887375742878	22.283524840607964	0.0832144274639427	0.24696064317975572	0.14534891682081508
MOUSE	CSPG4_MOUSE	23.130239251098477	23.690375230093757	0.13556335541152742	0.3281727096774628	-0.5601359789952802
MOUSE	CSRP1_MOUSE	25.46178032293594	25.60621583564006	0.3996535320901906	0.5963909638031619	-0.14443551270412058
MOUSE	CSRP3_MOUSE	23.352143087900135	23.940273564747603	0.5827590759306683	0.7393489741191138	-0.5881304768474678
MOUSE	CSTF2_MOUSE	20.548415112494908	20.660814750368125	0.4608425050407242	0.6488415287508881	-0.11239963787321727
MOUSE	CSTN1_MOUSE	20.86410386935111	21.71609083883841	0.020957227316437347	0.11392938707552709	-0.851986969487303
MOUSE	CT027_MOUSE	22.706840974413012	23.040353105938006	0.9601307136766154	0.9621312886215391	-0.33351213152499426
MOUSE	CTBP1_MOUSE	23.27376539366937	23.86005007112523	0.06858529150630281	0.2214336666291747	-0.5862846774558612
MOUSE	CTL1_MOUSE	24.541674275208827	25.003881924552733	0.24652909867538284	0.45898023806984656	-0.462207649343906
MOUSE	CTL2_MOUSE	24.57986935087749	24.327078119139898	0.0768577021712597	0.23658806676015856	0.2527912317375929
MOUSE	CTNA1_MOUSE	23.061340645685235	23.965704152280022	0.0003387357060040827	0.017408161454206445	-0.9043635065947875
MOUSE	CTNA1_MOUSE;CTNA2_MOUSE	22.191478865308095	22.986327981891247	0.0051913018009581416	0.057464832079546745	-0.7948491165831513
MOUSE	CTNA2_MOUSE	19.61041084820589	20.24479526245883		1.0	-0.6343844142529385
MOUSE	CTNA3_MOUSE	23.068597127780823	23.716072203270862	0.043978328459235425	0.16932720267366408	-0.6474750754900391
MOUSE	CTNB1_MOUSE	23.528614592275805	24.199818546860293	0.0011729166106011425	0.030653272029023702	-0.6712039545844881
MOUSE	CTNB1_MOUSE;PLAK_MOUSE	23.918024969233517	24.860261508263086	0.0023978552353787373	0.03895621101109314	-0.9422365390295688
MOUSE	CTND1_MOUSE	23.880272507274626	24.4713217104041	0.044288977420631016	0.16989014534280772	-0.5910492031294758
MOUSE	CTNL1_MOUSE	21.721997544111268	22.49505442198401	0.018770852960293172	0.10655535016373505	-0.7730568778727402
MOUSE	CUL1_MOUSE	21.41458304954682	21.804949747381713	0.7469497822809144	0.8471321942587591	-0.3903666978348923
MOUSE	CUL2_MOUSE	21.721144676178607	22.36133698475182	0.06672914570861052	0.2185811824864932	-0.6401923085732122
MOUSE	CUL3_MOUSE	22.512992130221487	22.922050317553897	0.466505795157242	0.6536658797147645	-0.40905818733240906
MOUSE	CUL4A_MOUSE	19.37334841899091	20.747154244564005		1.0	-1.3738058255730934
MOUSE	CUL4B_MOUSE	20.912022140745187	21.237069493724466	0.9884788312415296	0.9769564729443411	-0.3250473529792792
MOUSE	CUL5_MOUSE	22.15829615841461	22.832670760860854	0.06708970093213723	0.2185811824864932	-0.6743746024462425
MOUSE	CUTA_MOUSE	24.052482356202933	24.14089693755929	0.012387594614708881	0.08779232019822387	-0.08841458135635705
MOUSE	CWC27_MOUSE	19.369869406278127	19.798747380869273	0.6205660452461002	0.7665474144147865	-0.4288779745911455
MOUSE	CX6B1_MOUSE	26.097994803670122	26.69953170802596	0.027787042136706887	0.13103303527977303	-0.6015369043558394
MOUSE	CX7A1_MOUSE	24.08902586284673	24.994729780229804	0.1941349833379002	0.4019498973112704	-0.9057039173830752
MOUSE	CX7A2_MOUSE	23.983138614716022	24.61513309801353	0.06699535073241261	0.2185811824864932	-0.6319944832975075
MOUSE	CXB1_MOUSE	20.929972255744705	20.36600101746577	0.004377915844601747	0.05225356120334076	0.5639712382789348
MOUSE	CXG3_MOUSE	22.977380496176483	24.170956401185123	0.007603483393554612	0.07008201640458285	-1.1935759050086396
MOUSE	CY1_MOUSE	24.120045456563272	24.877752623646877	0.018225217575396805	0.10458337843167664	-0.7577071670836055
MOUSE	CYB5B_MOUSE	23.231092144646983	24.014270591021702	0.005113036202386	0.05680133722451106	-0.7831784463747198
MOUSE	CYB5_MOUSE	24.766591351232314	25.604458233501177	0.0037343369570014082	0.048530540891876014	-0.8378668822688624
MOUSE	CYBP_MOUSE	23.143904443486246	23.560319188520467	0.6894332310335478	0.8123121432157344	-0.4164147450342206
MOUSE	CYC_MOUSE	26.76184967257745	26.95400111721619	0.5523518160099503	0.7169357806457116	-0.19215144463873912
MOUSE	CYFP1_MOUSE	22.654865725576325	23.37962726216788	0.010361380782801357	0.08068976635626432	-0.7247615365915543
MOUSE	CYFP1_MOUSE;CYFP2_MOUSE	23.28311304028278	23.766016864683618	0.2583227872113396	0.4701772541091475	-0.4829038244008359
MOUSE	CYFP2_MOUSE	21.16845585304024	21.751958737046518	0.3493877382713868	0.5532666363066192	-0.583502884006279
MOUSE	CYH1_MOUSE	20.83496502566268	20.924427256331388	0.3614265022920297	0.5637752722512237	-0.08946223066870829
MOUSE	CYH3_MOUSE	22.575857271940873	22.829288683863005	0.6695509029470523	0.7990897243674168	-0.2534314119221328
MOUSE	CYRIA_MOUSE	20.185205133657423	20.83153567284585	0.410997273959981	0.6057362495092545	-0.6463305391884262
MOUSE	CYRIA_MOUSE;CYRIB_MOUSE	23.293943771529936	23.471776350210586	0.5419483093461701	0.7109691270880921	-0.1778325786806505
MOUSE	CYRIB_MOUSE	23.937286226415246	24.52746324489695	0.13573960859131776	0.3281727096774628	-0.5901770184817039
MOUSE	CYTB_MOUSE	22.876909394183905	23.29962633601655	0.654497092327555	0.7899445328146968	-0.42271694183264685
MOUSE	CYTC_MOUSE	23.370017127740127	23.29544311004212	0.013345793998440608	0.09091110067667603	0.07457401769800498
MOUSE	CZIB_MOUSE	22.76671909242012	23.098129133146557	0.9174489540021302	0.941600832919756	-0.33141004072643554
MOUSE	D39U1_MOUSE	23.05717966903334	22.65726829818525		1.0	0.3999113708480877
MOUSE	DAB2P_MOUSE	18.5403305728182	19.150536671000964		1.0	-0.6102060981827648
MOUSE	DAG1_MOUSE	26.207387649405824	26.40779038065817	0.4463689914289931	0.6395971334908458	-0.2004027312523462
MOUSE	DAZP1_MOUSE	22.354555378582834	22.850791108175038	0.3182940008892309	0.5247524797974045	-0.49623572959220397
MOUSE	DBNL_MOUSE	22.31249357728777	22.856687105550243	0.23401429652192748	0.44508425075097446	-0.5441935282624719
MOUSE	DC1I1_MOUSE	22.44935253924016	23.289349322668915	0.24483295788572632	0.4577272383405997	-0.8399967834287558
MOUSE	DC1I2_MOUSE	23.0488728014571	23.55864149594304	0.3872729847975767	0.587589261065755	-0.5097686944859383
MOUSE	DC1L1_MOUSE	24.206467062855	24.764041069568357	0.26324542011694124	0.47500782608545133	-0.5575740067133559
MOUSE	DC1L1_MOUSE;DC1L2_MOUSE	22.71229020824968	23.25896779680464	0.23408488329817248	0.44508425075097446	-0.5466775885549602
MOUSE	DC1L2_MOUSE	24.348414164856692	24.744254692166802	0.6514962746459342	0.7886889199007757	-0.39584052731011
MOUSE	DCAF7_MOUSE	20.903094343338054	21.49056708167817	0.25024283126400637	0.46250078908877	-0.5874727383401144
MOUSE	DCLK1_MOUSE	23.034244727265364	23.267618154988913	0.6431606947610542	0.7817415775025236	-0.2333734277235493
MOUSE	DCLK2_MOUSE	21.40461009075867	21.14853574986607	0.06386560018028656	0.2126185795708855	0.2560743408925994
MOUSE	DCNL1_MOUSE	20.575216534324735	21.659268773780106	0.024007208652103727	0.12325336585362841	-1.0840522394553709
MOUSE	DCNL2_MOUSE	21.207794536754346	21.787136555458805	0.06686176106220314	0.2185811824864932	-0.5793420187044589
MOUSE	DCPS_MOUSE	21.581304650276895	22.13510970838295	0.10579085503504351	0.2841359684398524	-0.5538050581060538
MOUSE	DCTN1_MOUSE	24.015668844329543	24.458114234781256	0.4576017077933573	0.6470733645850483	-0.44244539045171294
MOUSE	DCTN2_MOUSE	25.249529212651634	25.710780129007258	0.4474816764124401	0.639734650110641	-0.461250916355624
MOUSE	DCTN3_MOUSE	23.513529548689533	23.99168860487186	0.18315935032208633	0.3885641903965876	-0.4781590561823279
MOUSE	DCTN4_MOUSE	23.062423679202706	23.441970513021992	0.5668133247403231	0.7282049923064674	-0.3795468338192869
MOUSE	DCTN5_MOUSE	22.24890159357406	22.80869542307898	0.4084731572555832	0.6031633980531295	-0.559793829504919
MOUSE	DCUP_MOUSE	21.6031641891038	21.961910416109305	0.7643363436865773	0.8589623816092592	-0.3587462270055042
MOUSE	DCXR_MOUSE	20.353088587666104	20.239395942128642	0.22255409669755047	0.43410580302774404	0.11369264553746206
MOUSE	DD19A_MOUSE	21.397439626097714	22.293168885215476	0.019608526874159864	0.10930853450163384	-0.8957292591177612
MOUSE	DDAH1_MOUSE	26.935843352252043	27.036349362657464	0.2340730052457543	0.44508425075097446	-0.10050601040542162
MOUSE	DDAH2_MOUSE	25.783034040211582	25.98827571274782	0.395495647509478	0.5930415570337644	-0.20524167253623915
MOUSE	DDB1_MOUSE	23.96874342196074	23.853067740546905	0.009620229908005038	0.07793327746774349	0.11567568141383333
MOUSE	DDC_MOUSE	20.456015642028174	21.174208875959216	0.31272345019383685	0.5186538591895067	-0.7181932339310428
MOUSE	DDI2_MOUSE	20.61131732383165	21.551324624301593	0.22121732413576853	0.43340000945967666	-0.9400073004699436
MOUSE	DDX17_MOUSE	21.993989429790055	22.768779852975836	0.008657882516589544	0.07468767927456554	-0.774790423185781
MOUSE	DDX17_MOUSE;DDX3X_MOUSE;DDX3Y_MOUSE;DDX5_MOUSE	24.448561201939846	25.042080434692988		1.0	-0.5935192327531418
MOUSE	DDX17_MOUSE;DDX5_MOUSE	24.76526373695209	25.160116135917534	0.6008499309153699	0.7513113322756894	-0.394852398965444
MOUSE	DDX1_MOUSE	23.712062406035272	24.185913172645332	0.24672493871406365	0.45898023806984656	-0.47385076661005954
MOUSE	DDX21_MOUSE	18.748179743652017	20.354306604303964	0.00025470891359637203	0.016796940396336734	-1.6061268606519477
MOUSE	DDX3X_MOUSE	22.709327302449445	23.405207870924475	0.12535868873238287	0.3148641219694189	-0.6958805684750295
MOUSE	DDX3X_MOUSE;DDX3Y_MOUSE	23.951624146782013	24.08491535810314	0.2536311621283503	0.46681458879188115	-0.13329121132112576
MOUSE	DDX3Y_MOUSE	22.473349389939095	23.074702374251896	0.5210540470064543	0.6967119143118533	-0.6013529843128005
MOUSE	DDX42_MOUSE	20.117803023655533	20.63148602612276	0.29443406745075457	0.5033225123413405	-0.5136830024672285
MOUSE	DDX46_MOUSE	20.263225637866903	20.64696499919948	0.8233476185069055	0.8928727354130898	-0.3837393613325766
MOUSE	DDX5_MOUSE	23.60003606869924	23.843090788349624	0.5271031718244297	0.7011704486618582	-0.2430547196503845
MOUSE	DDX6_MOUSE	23.526494264262606	23.72867557875105	0.3164218425764306	0.5227289471389673	-0.20218131448844545
MOUSE	DECOY_TITIN_MOUSE	21.121095483349624	20.668372601453672		1.0	0.45272288189595145
MOUSE	DECR_MOUSE	24.881289468841864	25.3782478394909	0.18260285289969108	0.38818069215991674	-0.49695837064903614
MOUSE	DEK_MOUSE	21.260335443280958	21.98484398128692	0.047071026000873956	0.176413595203628	-0.7245085380059635
MOUSE	DEMA_MOUSE	23.136767526514607	23.374514497300424	0.8902885776921516	0.9281534597223592	-0.23774697078581752
MOUSE	DENR_MOUSE	21.09622871874815	20.46345868382233		1.0	0.6327700349258194
MOUSE	DERM_MOUSE	23.882687247254438	24.451263147275093	0.3126416420735418	0.5186538591895067	-0.5685759000206545
MOUSE	DESM_MOUSE	25.595652755117197	25.625268500283862	0.6293523692673113	0.7716150636947544	-0.029615745166665874
MOUSE	DESM_MOUSE;VIME_MOUSE	23.22600518059615	23.01604940319781	0.09800917324968539	0.27050223955406655	0.20995577739834204
MOUSE	DEST_MOUSE	24.77744696659146	25.3781775986905	0.11986509710721265	0.30628073112422344	-0.6007306320990402
MOUSE	DFFA_MOUSE	23.401007340656555	23.535116979475827	0.6485436444753037	0.7861263894124343	-0.13410963881927174
MOUSE	DGKH_MOUSE	21.774108191968246	21.823815156584693	0.43545899837712243	0.6293059606320411	-0.049706964616447635
MOUSE	DGKI_MOUSE	21.987885266914372	22.396928397520014	0.6395508570899231	0.7791873153710501	-0.40904313060564235
MOUSE	DGKI_MOUSE;DGKZ_MOUSE	20.880663810215598	21.381440238561023		1.0	-0.500776428345425
MOUSE	DGKZ_MOUSE	20.92152780209449	21.751758698751562	0.015027870979730247	0.09663496978091006	-0.8302308966570706
MOUSE	DHB11_MOUSE	24.209332929363462	24.907051868102357	0.027401106409565012	0.12966139651477523	-0.6977189387388947
MOUSE	DHB12_MOUSE	23.772489968650248	25.181384523673604	8.202146317066357e-05	0.009210153942722468	-1.4088945550233554
MOUSE	DHB4_MOUSE	23.39453875408353	24.301676805980087	0.0029664861889747555	0.042584957263890895	-0.9071380518965562
MOUSE	DHB7_MOUSE	21.625234084713078	23.104205424417373	0.0003043485169922644	0.017408161454206445	-1.4789713397042945
MOUSE	DHB8_MOUSE	21.18359520213853	22.223671797921153	0.003290987434506143	0.045133777183838764	-1.0400765957826223
MOUSE	DHCR7_MOUSE	21.899690786835066	22.98903051010546	0.015351299037509411	0.09810412952981967	-1.0893397232703954
MOUSE	DHDH_MOUSE	23.46238843923769	23.605750892198774	0.17986513964110287	0.38497903029873026	-0.1433624529610853
MOUSE	DHE3_MOUSE	26.04183436009877	26.33036127643901	0.7530203638549497	0.8508604209097553	-0.28852691634024197
MOUSE	DHPR_MOUSE	25.125034003143735	25.282557710409634	0.028192248787313804	0.13115228704966528	-0.1575237072658986
MOUSE	DHR11_MOUSE	21.252077508676095	22.785080110768444	0.0027282000028972402	0.04104808304570374	-1.533002602092349
MOUSE	DHRS1_MOUSE	23.29597711336039	23.60644011802437	0.9337318048585534	0.9483991286243244	-0.3104630046639798
MOUSE	DHRS7_MOUSE	21.046229967322027	22.27654090266261	0.0007685364487176824	0.025677195641568472	-1.230310935340583
MOUSE	DHSO_MOUSE	24.280031644556914	24.145410922892573	0.06028832092361984	0.20534100907579467	0.1346207216643407
MOUSE	DHX15_MOUSE	22.517931647613775	22.921188394907453	0.446269110507893	0.6395971334908458	-0.40325674729367833
MOUSE	DHX30_MOUSE	21.60371477466452	21.54860808365981	0.2053202217210475	0.41500194477739955	0.055106691004709774
MOUSE	DHX9_MOUSE	23.223275748583536	23.66645085107471	0.38019373065487677	0.5823166911301472	-0.44317510249117475
MOUSE	DIAP2_MOUSE	20.06561203682044	20.870153472184484	0.05492458146544182	0.1946868930856152	-0.8045414353640439
MOUSE	DIC_MOUSE	22.187443699972537	23.542717337144822	7.880643662074434e-06	0.003489374203875173	-1.355273637172285
MOUSE	DIP2A_MOUSE	21.152719326557317	21.73167134659732	0.23064330115172615	0.4425781413218204	-0.5789520200400027
MOUSE	DIP2B_MOUSE	21.44742010072466	21.8925166299338	0.5436229357568467	0.7115509257171639	-0.4450965292091418
MOUSE	DIRA1_MOUSE	22.922977580330937	23.17478003381309	0.751745640187355	0.8508604209097553	-0.2518024534821528
MOUSE	DIRA2_MOUSE	22.59306926301107	22.859907684940474	0.8221713930217842	0.8928727354130898	-0.2668384219294033
MOUSE	DJB11_MOUSE	22.55440828054958	23.070077366774612	0.1985404408033799	0.4072568642783988	-0.5156690862250315
MOUSE	DJB12_MOUSE	18.661340524315733	20.887208763157528		1.0	-2.2258682388417945
MOUSE	DJC10_MOUSE	19.287722260473835	19.862397252607074		1.0	-0.5746749921332395
MOUSE	DJC11_MOUSE	20.831649963998444	21.613826326896923	0.08967887066275004	0.2590444572315305	-0.782176362898479
MOUSE	DKC1_MOUSE	19.827635409745753	20.822844386898037	0.18715047801489232	0.3932627537920204	-0.9952089771522843
MOUSE	DLDH_MOUSE	25.858746182176915	26.175700349357037	0.9655391492837888	0.9636292359273961	-0.31695416718012126
MOUSE	DLG1_MOUSE	22.43418924257414	23.15099624812448	0.025729073144216765	0.12618012663458789	-0.7168070055503399
MOUSE	DLG1_MOUSE;DLG3_MOUSE	22.032486692039615	22.278101024162044		1.0	-0.2456143321224289
MOUSE	DLG2_MOUSE	20.898131437571564	21.121146887237387	0.7440439223514841	0.8456630033795781	-0.22301544966582298
MOUSE	DLG3_MOUSE	19.648158598469507	20.24229936694144		1.0	-0.5941407684719344
MOUSE	DLG4_MOUSE	19.960724109730783	20.85027551968389	0.17363927529295423	0.3776739198876126	-0.889551409953107
MOUSE	DLRB1_MOUSE	24.551667939126986	24.98362965877437	0.48380777442103007	0.6679445230682857	-0.43196171964738284
MOUSE	DMD_MOUSE	24.402684044934613	24.931861436745532	0.1921315826889859	0.39993366047646506	-0.5291773918109186
MOUSE	DMXL2_MOUSE	22.00553237960949	22.459727773632377	0.40267226861976163	0.5984839549188586	-0.4541953940228858
MOUSE	DNJA1_MOUSE	23.144635321353082	23.769843693785734	0.00959593052446801	0.07793327746774349	-0.6252083724326525
MOUSE	DNJA2_MOUSE	23.335280758713495	23.732285931974822	0.44646681452337944	0.6395971334908458	-0.3970051732613271
MOUSE	DNJA3_MOUSE	23.144179927806956	23.60241570180581	0.29216904965456564	0.5014376361446254	-0.4582357739988545
MOUSE	DNJA4_MOUSE	22.712189433826403	23.155697876982728	0.1956845604433633	0.40364085189351356	-0.4435084431563254
MOUSE	DNJB1_MOUSE	22.027313724029902	22.355785257088705	0.9788575740840115	0.9706439440704242	-0.32847153305880283
MOUSE	DNJB4_MOUSE	23.669860112068996	23.666891080563015	0.0016041314381605803	0.033388129124077244	0.0029690315059802685
MOUSE	DNJB6_MOUSE	21.650013493967975	21.938237019936075	0.819781030457361	0.8912997600613599	-0.28822352596809964
MOUSE	DNJC3_MOUSE	21.801089949568272	22.539836439638762	0.011456068742505314	0.08514976458487844	-0.7387464900704899
MOUSE	DNJC5_MOUSE	20.619547003629197	19.627968773349263		1.0	0.9915782302799343
MOUSE	DNJC7_MOUSE	21.232382669416438	21.511464737076498	0.8777883900685473	0.921943949564386	-0.2790820676600596
MOUSE	DNM1L_MOUSE	24.23157633658614	24.568247513442238	0.8841379765712214	0.9240323147772368	-0.3366711768560968
MOUSE	DNPEP_MOUSE	24.09224194263147	24.563185291959847	0.12033216693213535	0.30696534982054247	-0.4709433493283761
MOUSE	DOC10_MOUSE	19.122202054348335	21.70337275191399		1.0	-2.5811706975656534
MOUSE	DOC11_MOUSE	21.18645825594181	21.667328721129397	0.42141266727578053	0.6158157796267018	-0.4808704651875857
MOUSE	DOCK1_MOUSE	20.732130705366664	21.637857160528146	0.001202035326249875	0.030653272029023702	-0.9057264551614814
MOUSE	DOCK7_MOUSE	21.98982710193306	22.734104407196654	0.005257805152086243	0.057788214337284934	-0.7442773052635943
MOUSE	DOCK9_MOUSE	21.52738266388904	21.974181507930957	0.5281521342894481	0.701863315006893	-0.4467988440419184
MOUSE	DOHH_MOUSE	20.291600083901898	19.678607187789613	0.014122701961229694	0.09413448192446557	0.612992896112285
MOUSE	DOPD_MOUSE	25.156725995186807	25.27570264956966	0.008491367946586888	0.07433009379404502	-0.11897665438285188
MOUSE	DP13A_MOUSE	22.28812409000732	22.846845781586406	0.19608806209799176	0.4040196054030873	-0.5587216915790876
MOUSE	DP13B_MOUSE	19.07591363075644	19.83343513197405	0.12063587308847847	0.3072343635794185	-0.7575215012176102
MOUSE	DPEP1_MOUSE	22.921613488815936	23.488495801362937	0.2704757481787335	0.48235019039256816	-0.5668823125470013
MOUSE	DPM1_MOUSE	20.849684304898723	22.0244076684958	0.021883883326203626	0.11751711862513456	-1.174723363597078
MOUSE	DPP2_MOUSE	20.95689931747109	21.70539322319791	0.05628016147048703	0.19724129843365318	-0.7484939057268178
MOUSE	DPP3_MOUSE	23.65110287322061	24.121554384829107	0.07234200313533856	0.2280836092359715	-0.4704515116084984
MOUSE	DPP4_MOUSE	22.16482285766837	21.873300663785745	0.1820615175542462	0.3872955457709849	0.29152219388262424
MOUSE	DPP6_MOUSE	21.314674511709022	21.952474539630526	0.2892899929231894	0.4989640192143626	-0.6378000279215037
MOUSE	DPP9_MOUSE	20.360836923766353	21.16742864094261	0.08225307767298151	0.24555856442210364	-0.8065917171762571
MOUSE	DPTOR_MOUSE	22.425681613011335	22.679169653920646	0.7858798755558014	0.8716154133068887	-0.25348804090931054
MOUSE	DPYL1_MOUSE	24.73937220280211	25.17782551279267	0.5045210522774527	0.684347971149014	-0.4384533099905603
MOUSE	DPYL1_MOUSE;DPYL2_MOUSE;DPYL3_MOUSE	26.268647779160627	26.61082983175607	0.9087783165517528	0.937340485633109	-0.34218205259544376
MOUSE	DPYL1_MOUSE;DPYL3_MOUSE	25.562066871121743	26.041759233583605		1.0	-0.4796923624618614
MOUSE	DPYL1_MOUSE;DPYL4_MOUSE	23.59178908953856	24.52699029416591		1.0	-0.9352012046273508
MOUSE	DPYL2_MOUSE	28.26380104527467	28.660733945269936	0.6897518718729785	0.8123121432157344	-0.39693289999526726
MOUSE	DPYL3_MOUSE	26.85891751024719	27.132997903520533	0.8127379038431418	0.8879225268882175	-0.2740803932733442
MOUSE	DPYL4_MOUSE	22.48127864252409	23.099868287870876	0.09261567132300706	0.26362824103304594	-0.6185896453467876
MOUSE	DPYL5_MOUSE	25.08719827395399	25.151466837879155	0.3804626243299704	0.5823322834548004	-0.06426856392516456
MOUSE	DREB_MOUSE	23.574331359103688	24.27192859051669	0.1378467076362417	0.3306875006394041	-0.6975972314130026
MOUSE	DRG1_MOUSE	21.567070689373864	22.401092003389817	0.0333289150076373	0.1436733377004302	-0.8340213140159527
MOUSE	DRG2_MOUSE	22.908111660025632	23.244155091401545	0.9158632972275226	0.9412028068000429	-0.33604343137591286
MOUSE	DRP2_MOUSE	25.494771757815165	25.68137088163452	0.382204109033968	0.5832422167119009	-0.18659912381935584
MOUSE	DRS7B_MOUSE	19.61752937345804	21.308274973480643	0.005828412370963726	0.06082438376311878	-1.690745600022602
MOUSE	DRS7C_MOUSE	21.352220198918822	22.19903989661015		1.0	-0.8468196976913269
MOUSE	DTNA_MOUSE	23.481353955892466	23.603365023230456	0.21883349450606274	0.43009658857024585	-0.12201106733798994
MOUSE	DUS15_MOUSE	24.580624851758007	24.698542993744127	0.06548770700890229	0.2166227620423156	-0.11791814198612016
MOUSE	DUS23_MOUSE	21.76587608142597	22.27625823337684	0.2782369114715425	0.48943242198022846	-0.5103821519508713
MOUSE	DUS29_MOUSE	19.999040682930506	20.885390040566524	0.23867045504662834	0.45024095123585756	-0.8863493576360177
MOUSE	DUS3_MOUSE	23.452496144074406	23.926160662892308	0.2573317997094818	0.4701772541091475	-0.47366451881790184
MOUSE	DX39A_MOUSE;DX39B_MOUSE	23.833302745667197	24.577730842377907	0.07277828082886985	0.22849403440483382	-0.7444280967107098
MOUSE	DX39B_MOUSE	22.92542664488496	23.5427676307155	0.13484934044941546	0.3270407487561454	-0.6173409858305376
MOUSE	DYHC1_MOUSE	25.979609260507427	26.580137072012242	0.02281709108707983	0.11953324428780389	-0.6005278115048149
MOUSE	DYL1_MOUSE	23.725647299541556	24.191409007295317	0.34537653229363074	0.551651283705693	-0.46576170775376013
MOUSE	DYL1_MOUSE;DYL2_MOUSE	23.92496864502265	24.55996785498727	0.06749021525048796	0.2185811824864932	-0.6349992099646222
MOUSE	DYL2_MOUSE	21.396299003296228	21.560078186664622		1.0	-0.16377918336839414
MOUSE	DYLT3_MOUSE	22.138119486209163	22.64975802997566	0.2501677315623805	0.46250078908877	-0.5116385437664981
MOUSE	DYN1_MOUSE	25.397605701572992	25.654969310329854	0.7162033660515937	0.8257732740576228	-0.2573636087568616
MOUSE	DYN1_MOUSE;DYN2_MOUSE	25.222615465592128	25.828662660438813		1.0	-0.6060471948466848
MOUSE	DYN1_MOUSE;DYN2_MOUSE;DYN3_MOUSE	25.533846899045706	25.621352479687555	0.27176721087757055	0.4829859221052647	-0.08750558064184943
MOUSE	DYN2_MOUSE	22.390637807407934	23.099595445838453	0.05372678205160948	0.19206827129755877	-0.708957638430519
MOUSE	DYN2_MOUSE;DYN3_MOUSE	22.93728463973935	23.170677350359895	0.6826502889549996	0.8084970718547055	-0.23339271062054578
MOUSE	DYN3_MOUSE	24.490988184787682	24.686401390528243	0.4524639244348162	0.6444792848303764	-0.19541320574056087
MOUSE	DYSF_MOUSE	22.410113325182152	22.416512270394833	0.09586970489651357	0.26783016476728816	-0.0063989452126804736
MOUSE	DYST_MOUSE	23.405193152382434	23.96482504560992	0.09544241812399902	0.26746699763547277	-0.5596318932274862
MOUSE	DYST_MOUSE;MACF1_MOUSE	22.701997092987824	23.07516761781724	0.6939559067511989	0.813322059242018	-0.3731705248294155
MOUSE	E41L1_MOUSE	19.545849663209758	20.285059365255265		1.0	-0.7392097020455068
MOUSE	E41L1_MOUSE;E41L2_MOUSE;E41L3_MOUSE	24.317216836565926	25.07930921834109		1.0	-0.7620923817751653
MOUSE	E41L2_MOUSE	27.393637798013287	27.73457964177948	0.847789481820126	0.9054709294423093	-0.34094184376619197
MOUSE	E41L2_MOUSE;E41L3_MOUSE	23.86613094580736	24.24715131895741	0.7681134154652397	0.8607104387846092	-0.3810203731500508
MOUSE	E41L3_MOUSE	26.239773184389655	26.283298770092266	0.3882645810883346	0.5881440558861191	-0.04352558570261067
MOUSE	ECH1_MOUSE	23.23353659246271	23.64358245915205	0.38896041503807793	0.5881440558861191	-0.41004586668934095
MOUSE	ECHA_MOUSE	25.53919025338567	25.879161638940094	0.7870245842747847	0.8716154133068887	-0.3399713855544242
MOUSE	ECHB_MOUSE	25.908040891932913	26.410410008354734	0.006142438622758884	0.06262549008963367	-0.5023691164218214
MOUSE	ECHD1_MOUSE	23.166514340714897	23.703899420559456	0.19733756538254377	0.40586388589705014	-0.5373850798445581
MOUSE	ECHM_MOUSE	25.17298142210079	25.665206720518228	0.09579765613236603	0.26783016476728816	-0.4922252984174378
MOUSE	ECI1_MOUSE	24.66398684322945	25.00180102422621	0.9483136307367439	0.9568785561207206	-0.3378141809967623
