Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
1433B_MOUSE;1433E_MOUSE;1433F_MOUSE;1433G_MOUSE;1433Z_MOUSE,ST-Ctrl,0.205774095137252,0.114476992813636,1.79751485499138,7.0,0.115303038631091,0.323870705526014,,0.0,0.0
1433B_MOUSE;1433G_MOUSE,ST-Ctrl,-0.404057855139162,0.406549653591699,-0.993870863176188,7.0,0.353391529804437,0.574197606194521,,0.266666666666667,0.266666666666667
1433E_MOUSE;1433F_MOUSE;1433T_MOUSE;1433Z_MOUSE,ST-Ctrl,-0.12829510371668,0.149868631020654,-0.856050414572741,7.0,0.420304593760252,0.623622274878644,,0.0,0.0
1433E_MOUSE;1433S_MOUSE;1433T_MOUSE;1433Z_MOUSE,ST-Ctrl,0.210915359720933,0.122544900816644,1.72112718126487,7.0,0.128905197355453,0.344942924618179,,0.281818181818182,0.281818181818182
1433S_MOUSE,ST-Ctrl,0.169347792059693,0.475632955456309,0.356047221112393,7.0,0.73229423726416,0.846899782632413,,0.12,0.12
2A5A_MOUSE;2A5E_MOUSE,ST-Ctrl,0.36213446695398,0.2646660246481,1.36826956703443,1.0,0.401791190629218,0.609262708204435,,0.6,0.0
2A5G_MOUSE,ST-Ctrl,0.23722231961396,0.178196787199698,1.33123791591211,7.0,0.224828795481092,0.45276612250594,,0.1,0.1
2ABA_MOUSE,ST-Ctrl,-0.305391843406025,0.151784781763312,-2.01200568237626,7.0,0.0841165298322104,0.271785768755973,,0.0083333333333333,0.0083333333333333
2ABA_MOUSE;2ABD_MOUSE,ST-Ctrl,0.244451145126308,0.203066363014446,1.20379929741942,7.0,0.267790700354284,0.494888586918832,,0.152173913043478,0.152173913043478
5HT2B_MOUSE,ST-Ctrl,0.610159499671638,0.0806172718376281,7.56859523726585,6.0,0.0002763820341971,0.0247844306938456,,0.1,0.0
A16A1_MOUSE,ST-Ctrl,-0.582110724305431,0.177577359942204,-3.27806835564449,7.0,0.0135230178887704,0.106690098640866,,0.08125,0.08125
A16L1_MOUSE,ST-Ctrl,-0.16995636341608,0.170407342500716,-0.997353523163859,7.0,0.351812730656026,0.574197606194521,,0.075,0.075
A1AG1_MOUSE,ST-Ctrl,0.319819282588554,0.301006934336929,1.06249805604335,7.0,0.323284549275701,0.547572246411016,,0.0166666666666667,0.0166666666666667
A1AT1_MOUSE;A1AT3_MOUSE,ST-Ctrl,0.48024825898523,0.363286709170698,1.32195383663093,7.0,0.227743708018615,0.45625759567969,,0.0,0.0
A1AT2_MOUSE;A1AT4_MOUSE,ST-Ctrl,0.621676937574123,0.237704846311657,2.61533135407359,7.0,0.0346436133555732,0.174787071005926,,0.0222222222222223,0.0222222222222222
A1AT2_MOUSE;A1AT4_MOUSE;A1AT5_MOUSE,ST-Ctrl,0.368545664512231,0.336452943047365,1.09538546809605,7.0,0.309598610776726,0.53688177522614,,0.0,0.0
A1AT2_MOUSE;A1AT5_MOUSE,ST-Ctrl,0.608193666322158,0.291866494963133,2.08380775737544,7.0,0.075658597084709,0.25976834041146,,0.183333333333333,0.183333333333333
A1AT4_MOUSE;A1AT5_MOUSE,ST-Ctrl,0.390391308148489,0.358678078549895,1.08841697191757,7.0,0.312458836288647,0.539633611738969,,0.0,0.0
AAAS_MOUSE,ST-Ctrl,-0.113108550431276,0.247273115003273,-0.457423567579433,7.0,0.661225224407573,0.802970397935128,,0.208333333333333,0.208333333333333
AAAT_MOUSE,ST-Ctrl,0.184346749379345,0.17004308914128,1.08411785689321,7.0,0.314234023428506,0.541548115871528,,0.169565217391304,0.169565217391304
AAKB2_MOUSE,ST-Ctrl,0.0051909872247989,0.430922566804687,0.0120462181019908,7.0,0.990724874397753,0.996032843518367,,0.240909090909091,0.240909090909091
AAKG1_MOUSE,ST-Ctrl,0.299212971314157,0.332609409168935,0.899592624459353,5.0,0.409568362079243,0.615541746034881,,0.46,0.26
AAKG1_MOUSE;AAKG2_MOUSE,ST-Ctrl,0.424717881087739,0.090840503557085,4.67542411652136,7.0,0.0022729865323718,0.0518874384643901,,0.0,0.0
AAKG2_MOUSE,ST-Ctrl,-0.0240214463021434,0.209732491788355,-0.114533738179127,7.0,0.912030716758228,0.954171880605433,,0.381818181818182,0.381818181818182
AAMDC_MOUSE,ST-Ctrl,0.228247161768351,0.117507866524389,1.94239899437692,7.0,0.0932051531576386,0.287459968487291,,0.0083333333333333,0.0083333333333333
AAPK1_MOUSE;AAPK2_MOUSE,ST-Ctrl,0.561580552394233,0.131992221530905,4.25464884127845,0.0,,,,0.62,0.22
AAPK2_MOUSE,ST-Ctrl,0.704380891787239,0.200617706730067,3.51106043064778,7.0,0.0098453224853665,0.0906417073468291,,0.206666666666667,0.206666666666667
AB1IP_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
ABC8A_MOUSE,ST-Ctrl,-0.0046610237331776,0.159070601127963,-0.0293016038169626,7.0,0.977441955132473,0.991784065729301,,0.0166666666666667,0.0166666666666667
ABCA2_MOUSE,ST-Ctrl,-0.309180849371819,0.355372018562364,-0.870020241387016,7.0,0.413126376953973,0.618246619998289,,0.355,0.355
ABCA7_MOUSE,ST-Ctrl,0.106289913205558,0.422896443309659,0.251337921817728,6.0,0.809939520586552,0.894401889307513,,0.4,0.3
ABCB6_MOUSE,ST-Ctrl,-0.38894570431701,0.339669206699992,-1.14507201902626,3.0,0.335251256722724,0.55841791266315,,0.366666666666667,0.266666666666667
ABCB7_MOUSE,ST-Ctrl,0.555072247896149,0.241419466247434,2.2992025312791,7.0,0.0550557556432751,0.2170026632956,,0.1,0.1
ABCBA_MOUSE,ST-Ctrl,0.0507676767445356,0.334225053374683,0.15189668228618,1.0,0.904033149980452,0.953006300469914,,0.46,0.06
ABCBB_MOUSE,ST-Ctrl,0.261399428028133,0.129439076790805,2.01947846437903,7.0,0.0831943153798664,0.270219420686845,,0.0166666666666667,0.0166666666666667
ABCD1_MOUSE,ST-Ctrl,0.453540207303689,0.381209286275275,1.18974071102818,6.0,0.279087482390368,0.506361233522078,,0.290909090909091,0.290909090909091
ABCD2_MOUSE,ST-Ctrl,0.431827539912452,0.181125968216866,2.38412826257699,4.0,0.0756489064847261,0.25976834041146,,0.26,0.06
ABCF3_MOUSE,ST-Ctrl,-0.0297964624267466,0.170985363029475,-0.17426323457646,7.0,0.866591407750765,0.931117696985293,,0.138095238095238,0.138095238095238
ABCG2_MOUSE,ST-Ctrl,0.288171784899357,0.110608090130401,2.60534093446164,7.0,0.035150839392998,0.17575419696499,,0.025,0.025
ABHD4_MOUSE,ST-Ctrl,0.0206715501792019,0.140836167368009,0.146777284312108,7.0,0.88744563451371,0.94296172309333,,0.0470588235294118,0.0470588235294118
ABHD5_MOUSE,ST-Ctrl,0.0057607654189911,0.161389510504383,0.0356947945438787,5.0,0.972906938000294,0.989969244549075,,0.15,0.15
ABHDA_MOUSE,ST-Ctrl,0.148629721410876,0.238123022218458,0.624171993225085,7.0,0.552305232293084,0.719554244860257,,0.318181818181818,0.318181818181818
ABI2_MOUSE,ST-Ctrl,0.0755355445767293,0.195619969595365,0.386134118786404,7.0,0.71086529893758,0.833934228113378,,0.0888888888888889,0.0888888888888889
ABR_MOUSE;BCR_MOUSE,ST-Ctrl,0.390935248278948,0.249920602237292,1.56423778103643,4.0,0.192808259451997,0.422147014602053,,0.12,0.02
ABRAL_MOUSE,ST-Ctrl,-0.669726753160049,0.105848154410161,-6.32724072414962,7.0,0.0003937222184167,0.0283745105821076,,0.0,0.0
ABRX2_MOUSE,ST-Ctrl,-0.337811691101663,0.276841725473979,-1.22023401827632,7.0,0.261884425717991,0.487063514199243,,0.0333333333333333,0.0333333333333333
ABTB2_MOUSE,ST-Ctrl,-0.0904198418779885,0.162308636254643,-0.55708583328943,7.0,0.59482431022379,0.75114177718444,,0.116666666666667,0.116666666666667
ACACB_MOUSE,ST-Ctrl,1.58087550748374,0.0849899750797391,18.6007291565921,3.0,0.0003391410560431,0.0269859383165769,,0.663636363636364,0.263636363636364
ACAP2_MOUSE,ST-Ctrl,-0.249865322520908,0.239112636059885,-1.04496912684418,7.0,0.330774367995079,0.554609641701563,,0.336363636363636,0.336363636363636
ACBD5_MOUSE,ST-Ctrl,-0.110665196303185,0.242055310733624,-0.457189705806412,7.0,0.661385291186055,0.802970397935128,,0.129411764705882,0.129411764705882
ACBD6_MOUSE,ST-Ctrl,0.0704014333408458,0.284131661865799,0.247777501734734,6.0,0.812568155627539,0.895883734529967,,0.25,0.15
ACES_MOUSE,ST-Ctrl,1.05688850517874,0.429471330476793,2.46090583975745,7.0,0.0434076481609804,0.19067870682702,,0.31875,0.31875
ACO13_MOUSE,ST-Ctrl,0.0206470749441507,0.16523745069816,0.124953966893781,7.0,0.904072763318317,0.953006300469914,,0.0,0.0
ACOD1_MOUSE,ST-Ctrl,-0.481337193007036,0.242037992916432,-1.988684450764,4.0,0.11762742779283,0.326612548756762,,0.04,0.04
ACOT1_MOUSE;ACOT2_MOUSE,ST-Ctrl,0.216359337809759,0.0476651759117886,4.53914904688831,7.0,0.002670403251648,0.0526378300822041,,0.0062499999999999,0.00625
ACOT2_MOUSE,ST-Ctrl,0.220200722988395,0.335279022702604,0.656768566113708,7.0,0.532319701525104,0.706608058849118,,0.133333333333333,0.133333333333333
ACOX2_MOUSE,ST-Ctrl,0.621411127270691,0.306922883810937,2.02464905697119,0.0,,,,0.8,0.0
ACPM_MOUSE,ST-Ctrl,0.211293504268122,0.208640955846292,1.01271345988169,7.0,0.344914881471563,0.567388035970646,,0.0,0.0
ACSF3_MOUSE,ST-Ctrl,0.138848624949162,0.234179940423847,0.592914255157197,7.0,0.571888030462888,0.734983001771639,,0.24375,0.24375
ACSL3_MOUSE,ST-Ctrl,-0.102012461028781,0.228573525743619,-0.446300422137269,7.0,0.6688593804412,0.808475989001268,,0.216666666666667,0.216666666666667
ACSL4_MOUSE,ST-Ctrl,0.0719140264029975,0.146853694745287,0.489698448021551,7.0,0.639319883731577,0.784363822111208,,0.0916666666666667,0.0916666666666667
ACSL5_MOUSE,ST-Ctrl,-0.0097711441230346,0.307955890584657,-0.0317290378972261,3.0,0.976681035912397,0.991784065729301,,0.375,0.175
ACTBL_MOUSE;ACTH_MOUSE;ACTS_MOUSE,ST-Ctrl,0.769005637717387,0.357136168518058,2.15325611211093,7.0,0.0682845267551488,0.244752132577979,,0.0,0.0
ACTBL_MOUSE;ACTS_MOUSE,ST-Ctrl,-0.188594098347056,0.738200047536912,-0.255478306966142,7.0,0.805697908360306,0.893615561443031,,0.0,0.0
ACTH_MOUSE,ST-Ctrl,0.452977907724107,0.371103088390828,1.22062554016541,7.0,0.261745074327167,0.487063514199243,,0.183333333333333,0.183333333333333
ACTN1_MOUSE;ACTN2_MOUSE,ST-Ctrl,0.962454296975164,0.37225588461594,2.58546429149975,7.0,0.0361830703875987,0.178758818537864,,0.0,0.0
ACTN1_MOUSE;ACTN2_MOUSE;ACTN3_MOUSE,ST-Ctrl,1.26139964803592,0.31983021973214,3.94396642409948,7.0,0.0055749307927848,0.0722148011995614,,0.143478260869565,0.143478260869565
ACTN1_MOUSE;ACTN2_MOUSE;ACTN4_MOUSE,ST-Ctrl,1.00023541751117,0.244648985243472,4.08845111912378,7.0,0.0046400033725435,0.0672372284632647,,0.2,0.2
ACTN2_MOUSE;ACTN3_MOUSE,ST-Ctrl,1.11195804421517,0.749223900301086,1.48414651984315,7.0,0.181343281034579,0.410936564427422,,0.194117647058824,0.194117647058824
ACTY_MOUSE,ST-Ctrl,0.261668918038799,0.0499461593807841,5.23901980218065,7.0,0.0012005410334126,0.0390136768306657,,0.0062499999999999,0.00625
ACY3_MOUSE,ST-Ctrl,0.295912304496713,0.167255919760513,1.76921872134881,7.0,0.120173450029144,0.331245272031607,,0.191666666666667,0.191666666666667
ACYP1_MOUSE,ST-Ctrl,0.0178072172203912,0.112112749414458,0.158833114997132,7.0,0.878285741937866,0.936815699462642,,0.0,0.0
ACYP2_MOUSE,ST-Ctrl,0.32021329691895,0.130886855101715,2.44648934891212,7.0,0.0443349325158007,0.193759650135222,,0.0,0.0
ADA_MOUSE,ST-Ctrl,-1.03928173214576,0.190025095988524,-5.46918146121353,4.0,0.0054372131509308,0.071846161182932,,0.48,0.28
ADA11_MOUSE,ST-Ctrl,0.11494879673927,0.104897346920735,1.09582177351092,7.0,0.309420235416449,0.53688177522614,,0.14375,0.14375
ADA17_MOUSE,ST-Ctrl,0.389256333930624,0.22021723242092,1.767601607065,7.0,0.120457662875651,0.331245272031607,,0.311764705882353,0.311764705882353
ADAM9_MOUSE,ST-Ctrl,0.53346212040929,0.206458292155752,2.58387355062903,7.0,0.036267028602768,0.178758818537864,,0.1,0.1
ADAP2_MOUSE,ST-Ctrl,0.114063178019703,0.107034417939806,1.06566822350405,7.0,0.321944540221028,0.546716795436318,,0.0,0.0
ADCK1_MOUSE,ST-Ctrl,0.0144801519785559,0.148846799236059,0.0972822529800694,7.0,0.925229082894291,0.96040365108483,,0.0,0.0
ADH1_MOUSE,ST-Ctrl,0.615566329786438,0.420311623217531,1.46454748282765,7.0,0.186459372675801,0.415929953194389,,0.175,0.175
ADIPO_MOUSE,ST-Ctrl,0.855648133734961,0.249241422491443,3.43300934965711,7.0,0.0109404393032799,0.0961171087054719,,0.0611111111111111,0.0611111111111111
ADPGK_MOUSE,ST-Ctrl,-0.655981577860618,0.0989803398899158,-6.6273926578772,7.0,0.0002966668050736,0.0247844306938456,,0.0666666666666667,0.0666666666666667
ADPRS_MOUSE,ST-Ctrl,0.0463837167509013,0.0994692005637305,0.466312350838519,7.0,0.655155441463305,0.798746557580695,,0.177272727272727,0.177272727272727
ADRM1_MOUSE,ST-Ctrl,-0.0451046822061599,0.188571776512109,-0.239191055206841,7.0,0.81780969803304,0.899539403132415,,0.433333333333333,0.433333333333333
ADRO_MOUSE,ST-Ctrl,-0.217971400602337,0.238081511525124,-0.91553266444772,7.0,0.390360581991332,0.599899664545496,,0.14,0.14
AFF2_MOUSE,ST-Ctrl,,,,,,,,,
AFG2H_MOUSE,ST-Ctrl,0.01657627986203,0.0400031622093638,0.414374238098353,7.0,0.691003169277629,0.822411891640255,,0.0,0.0
AG10B_MOUSE,ST-Ctrl,0.295321249877037,0.0007521925021733,392.613923993843,0.0,,,,0.566666666666667,0.0666666666666667
AGAL_MOUSE,ST-Ctrl,-0.0518903800063356,0.125617846898525,-0.413081272187805,7.0,0.691907026972147,0.822705519622216,,0.0,0.0
AGAP1_MOUSE,ST-Ctrl,0.0787568893828812,0.309542371047709,0.254430077266361,4.0,0.811707963340992,0.895644484114367,,0.333333333333333,0.233333333333333
AGAP1_MOUSE;AGAP3_MOUSE,ST-Ctrl,0.289562366216073,0.10522460215671,2.75185042548158,7.0,0.0284280121593474,0.158661350428422,,0.0,0.0
AGFG1_MOUSE,ST-Ctrl,-0.373884561552809,0.296932742685995,-1.25915572048647,7.0,0.248335764963059,0.475991125548603,,0.116666666666667,0.116666666666667
AGFG2_MOUSE,ST-Ctrl,-0.158709979565023,0.314364264454054,-0.504860117738413,7.0,0.629159374311483,0.775193182259084,,0.133333333333333,0.133333333333333
AGO1_MOUSE,ST-Ctrl,0.341128638170004,0.308691952169578,1.10507784790776,1.0,0.468248604494113,0.66020858212654,,0.7375,0.2375
AGO1_MOUSE;AGO2_MOUSE,ST-Ctrl,-0.109953713867489,0.117911890048193,-0.932507432647786,7.0,0.38211245536733,0.593298575425156,,0.0166666666666667,0.0166666666666667
AGO1_MOUSE;AGO2_MOUSE;AGO3_MOUSE,ST-Ctrl,0.0644489950344912,0.0694778011752519,0.927619958379571,7.0,0.384473796759997,0.595528100098215,,0.0,0.0
AGO1_MOUSE;AGO3_MOUSE,ST-Ctrl,0.190201245267687,0.192610953150938,0.987489247917474,7.0,0.356298747129199,0.574908465095491,,0.08,0.08
AGO3_MOUSE,ST-Ctrl,-0.0950727952162979,0.347333408018005,-0.273722000307467,7.0,0.792198990457479,0.883569959320817,,0.36,0.36
AGRG1_MOUSE,ST-Ctrl,-0.551948958615701,0.371540562667719,-1.48556850604042,3.0,0.234076630264633,0.46201517738271,,0.283333333333333,0.0833333333333333
AGRL3_MOUSE,ST-Ctrl,-0.0328326473508258,0.274740708299325,-0.119504122829352,4.0,0.910637578642782,0.954171880605433,,0.4,0.3
AHSA2_MOUSE,ST-Ctrl,,,,,,,,,
AHSP_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
AIDA_MOUSE,ST-Ctrl,-0.0947841824686847,0.264156508713133,-0.358818273796986,7.0,0.730309486077908,0.845755986302391,,0.15,0.15
AIF1L_MOUSE,ST-Ctrl,0.0166790475662253,0.117349840218982,0.142130978066108,7.0,0.890980864381495,0.944388876103951,,0.0583333333333333,0.0583333333333333
AINX_MOUSE;DESM_MOUSE;NFH_MOUSE;NFL_MOUSE;NFM_MOUSE;VIME_MOUSE,ST-Ctrl,0.378495532982207,0.138114393491623,2.74044958974651,7.0,0.0288994209170157,0.15899448715625,,0.0,0.0
AINX_MOUSE;DESM_MOUSE;NFM_MOUSE;VIME_MOUSE,ST-Ctrl,-0.330358983990759,0.411124059598549,-0.803550598117137,7.0,0.448078922040141,0.64644220409901,,0.0,0.0
AINX_MOUSE;NFH_MOUSE;NFL_MOUSE;NFM_MOUSE,ST-Ctrl,0.40797420930021,0.329454334177463,1.23833310713239,7.0,0.255507905671754,0.482030282419125,,0.0411764705882353,0.0411764705882353
AINX_MOUSE;NFL_MOUSE;NFM_MOUSE,ST-Ctrl,0.14065505175441,0.347073092708515,0.405260605645791,7.0,0.697385561949605,0.825469488493646,,0.158333333333333,0.158333333333333
AKAP9_MOUSE,ST-Ctrl,0.546065385770646,0.437690882020165,1.24760512087955,2.0,0.338447050096806,0.561390729314833,,0.2,0.0
AKP13_MOUSE,ST-Ctrl,-0.0718926988583675,0.168674869321119,-0.426220569476179,7.0,0.68274720242505,0.81749151247178,,0.05,0.05
AKT1_MOUSE;AKT2_MOUSE;AKT3_MOUSE,ST-Ctrl,0.374998777542743,0.14992147030276,2.50130135987493,7.0,0.0409142390473902,0.185278302027613,,0.133333333333333,0.133333333333333
AKT1_MOUSE;AKT3_MOUSE,ST-Ctrl,0.069413760952087,0.231967765037706,0.299238822863185,6.0,0.774852363616668,0.87460047073872,,0.133333333333333,0.0333333333333333
AKT3_MOUSE,ST-Ctrl,0.17979470648084,0.194961282261876,0.922207242355623,7.0,0.387101648764461,0.59760426375223,,0.14375,0.14375
AKTS1_MOUSE,ST-Ctrl,-0.375452249062991,0.370064181295361,-1.01455981972849,7.0,0.344092871341476,0.567375822907353,,0.141666666666667,0.141666666666667
AL1A2_MOUSE,ST-Ctrl,-1.44438210496301,0.201149143261825,-7.18065253244918,7.0,0.000180468670001,0.0233341298861904,,0.442105263157895,0.442105263157895
AL1A3_MOUSE,ST-Ctrl,0.537846117969755,0.636625678377993,0.844838868799779,2.0,0.487151899892725,0.675993044943318,,0.366666666666667,0.166666666666667
AL1A7_MOUSE,ST-Ctrl,1.18859186341432,0.532983645427811,2.23007192361459,1.0,0.268358098501774,0.494944445025219,,0.628571428571429,0.328571428571429
AL1B1_MOUSE,ST-Ctrl,-1.10842131868368,0.215266383115168,-5.14906834334032,3.0,0.0141986717295577,0.109066617838905,,0.46,0.06
AL1L1_MOUSE;AL1L2_MOUSE,ST-Ctrl,0.527347284109464,0.35722861108659,1.47621793927821,7.0,0.183397422920731,0.412903656292833,,0.0166666666666667,0.0166666666666667
AL4A1_MOUSE,ST-Ctrl,0.269900197273715,0.143149802672484,1.88543883564566,7.0,0.101352573071861,0.301245374605264,,0.05,0.05
ALD1_MOUSE,ST-Ctrl,0.751780821244694,0.18025479697311,4.17065639233358,7.0,0.0041857186799503,0.0658600368568455,,0.0833333333333334,0.0833333333333333
ALD2_MOUSE,ST-Ctrl,0.400630982772143,0.169690813343361,2.36094680011632,7.0,0.0502712174973106,0.205505869725109,,0.0272727272727272,0.0272727272727273
ALDOA_MOUSE;ALDOC_MOUSE,ST-Ctrl,0.460183321588566,0.357417875914027,1.28752184095923,7.0,0.238843374730225,0.467099304015922,,0.161111111111111,0.161111111111111
ALDOB_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.975,0.075
ALG1_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,,
ALG3_MOUSE,ST-Ctrl,-0.0180868258779299,0.326939042796088,-0.0553217068333152,4.0,0.958535153576509,0.980720206726884,,0.02,0.02
ALG5_MOUSE,ST-Ctrl,0.176157052520571,0.166473710871754,1.05816739230543,7.0,0.325122284131149,0.548851020887393,,0.05,0.05
ALG9_MOUSE,ST-Ctrl,0.256617558025997,0.226307309146922,1.13393402534514,7.0,0.294157950128184,0.521138607574423,,0.0600000000000001,0.06
ALKB3_MOUSE,ST-Ctrl,0.0984885894482616,0.183383536069344,0.537063422154862,7.0,0.607863851012366,0.760854303401995,,0.0181818181818182,0.0181818181818182
ALR_MOUSE,ST-Ctrl,0.153313409222011,0.200776190364845,0.763603537567945,7.0,0.470052576772694,0.661876164869342,,0.133333333333333,0.133333333333333
ALS_MOUSE,ST-Ctrl,0.635395119343238,0.16581931120385,3.83185236225059,5.0,0.0122246041944161,0.101403268797769,,0.14,0.14
ALS2_MOUSE,ST-Ctrl,0.6118295870613,0.255208718546296,2.39736945722844,6.0,0.0534862549017714,0.213103318886171,,0.3,0.3
AMACR_MOUSE,ST-Ctrl,0.14703678580951,0.206815236789381,0.710957220039119,7.0,0.500107514378087,0.684257653516206,,0.127272727272727,0.127272727272727
AMD_MOUSE,ST-Ctrl,0.187680443593559,0.350917148004751,0.534828362366088,1.0,0.687342944982954,0.820158569741871,,0.38,0.08
AMFR_MOUSE,ST-Ctrl,-0.37504373274306,0.35417271720832,-1.05892891948101,7.0,0.324798524727141,0.548851020887393,,0.188235294117647,0.188235294117647
AMPD3_MOUSE,ST-Ctrl,-0.0989362577691949,0.135885384493885,-0.728086086209272,7.0,0.490193318420796,0.677298041463649,,0.396153846153846,0.396153846153846
AMPE_MOUSE,ST-Ctrl,0.281007489214552,0.207741247742741,1.35268028024238,7.0,0.218221031609081,0.445888168034696,,0.263157894736842,0.263157894736842
AMY1_MOUSE,ST-Ctrl,1.25047732124547,0.65658141299364,1.90452744549072,1.0,0.307804174196857,0.535436992591035,,0.66,0.06
AMYP_MOUSE,ST-Ctrl,,,,,,,completeMissing,,
AN13A_MOUSE,ST-Ctrl,-0.605556745790433,0.368227853301652,-1.64451640570047,2.0,0.241798724475681,0.469859663498314,,0.42,0.22
AN13C_MOUSE,ST-Ctrl,0.89791426509432,0.433426535813639,2.07166426349216,1.0,0.286297505359459,0.513087871574063,,0.46,0.06
AN32E_MOUSE,ST-Ctrl,-0.615616334925312,0.0998824040707418,-6.16341127001009,7.0,0.0004614412505505,0.0305979495900806,,0.0176470588235295,0.0176470588235294
AN34B_MOUSE,ST-Ctrl,1.08480706239929,0.339132039287673,3.19877492164369,0.0,,,,0.7,0.0
ANC2_MOUSE,ST-Ctrl,-0.229707378720635,0.112164542125349,-2.04795004168008,5.0,0.0958928278630693,0.291248248644049,,0.5125,0.4125
ANCHR_MOUSE,ST-Ctrl,1.0209278801727,0.723545338547662,1.41100747359103,5.0,0.217326019359907,0.445741767814775,,0.55,0.45
ANFY1_MOUSE,ST-Ctrl,0.131787654285219,0.246565208789819,0.534494119961425,7.0,0.609548382883062,0.761378803075005,,0.0869565217391305,0.0869565217391304
ANGL7_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.716666666666667,0.0166666666666667
ANGT_MOUSE,ST-Ctrl,0.50618756721223,0.207032403254734,2.44496783718157,7.0,0.0444339785989607,0.193759650135222,,0.329166666666667,0.329166666666667
ANK1_MOUSE;ANK2_MOUSE;ANK3_MOUSE,ST-Ctrl,,,,,,,,,
ANK1_MOUSE;ANK3_MOUSE,ST-Ctrl,-0.0004513035671669,0.101680130201237,-0.0044384637025322,7.0,0.996582471663228,0.997752515149442,,0.125,0.125
ANK2_MOUSE;ANK3_MOUSE,ST-Ctrl,0.853496012360033,0.224040157515684,3.80956709647147,7.0,0.0066316434281921,0.0757237314265489,,0.24375,0.24375
ANKS6_MOUSE,ST-Ctrl,,,,,,,,,
ANKY2_MOUSE,ST-Ctrl,-0.169966992008422,0.197688711096348,-0.85977085421729,7.0,0.4183841603409,0.623101543609308,,0.05,0.05
ANM3_MOUSE,ST-Ctrl,1.03014285168423,0.151965858350724,6.77877822600623,5.0,0.001062346097477,0.0365263442157222,,0.477777777777778,0.277777777777778
ANM7_MOUSE,ST-Ctrl,-0.143934525227688,0.309606304265727,-0.464895330762233,1.0,0.722961149552453,0.840107404680942,,0.66,0.16
ANPRB_MOUSE,ST-Ctrl,0.14109666393136,0.194186931252673,0.726602264226357,7.0,0.491047006118907,0.677842099847178,,0.21875,0.21875
ANR17_MOUSE,ST-Ctrl,-1.07984477369452,0.343748082245926,-3.14138413991782,6.0,0.0200326487736167,0.130048780500052,,0.225,0.225
ANR46_MOUSE,ST-Ctrl,0.0916293345136783,0.218483783813685,0.419387347263339,4.0,0.696476958703441,0.825048205014497,,0.445454545454545,0.445454545454545
ANS1A_MOUSE,ST-Ctrl,-0.628457748159338,0.186897219583352,-3.36258479157877,7.0,0.0120416995749206,0.101012449747452,,0.241176470588235,0.241176470588235
ANTR2_MOUSE,ST-Ctrl,0.163603586039739,0.268226669558937,0.609945261255205,5.0,0.568551723517602,0.733268736458621,,0.454545454545455,0.254545454545455
ANXA4_MOUSE;ANXA6_MOUSE,ST-Ctrl,0.263267716166398,0.121123434303596,2.17354897241864,7.0,0.0662688806034128,0.240938423603792,,0.0333333333333333,0.0333333333333333
AOFB_MOUSE,ST-Ctrl,1.10392033887304,0.137590541836253,8.02322837122639,7.0,8.94768763761711e-05,0.0209824809025889,,0.327777777777778,0.327777777777778
AOXA_MOUSE,ST-Ctrl,0.245444029573628,0.220044267772561,1.1154302361892,7.0,0.301489311057563,0.527974140785235,,0.428571428571429,0.428571428571429
AP180_MOUSE;PICAL_MOUSE,ST-Ctrl,0.120687813822996,0.071719754172667,1.68276948541174,7.0,0.136298154902723,0.354663194127464,,0.0,0.0
AP1S1_MOUSE,ST-Ctrl,0.0614057774343266,0.10694806388229,0.574164460816344,7.0,0.583826788705448,0.744341594283999,,0.0363636363636364,0.0363636363636364
AP1S1_MOUSE;AP1S2_MOUSE,ST-Ctrl,-0.106620223568558,0.177574890658374,-0.600423985470325,7.0,0.567146409743569,0.73289105014734,,0.1,0.1
AP1S2_MOUSE,ST-Ctrl,0.242274066026119,0.115971901960238,2.0890755599506,6.0,0.0817026700705852,0.267068000172042,,0.0,0.0
AP2S1_MOUSE,ST-Ctrl,0.181128040720458,0.134244061843589,1.34924434074034,7.0,0.219268258004818,0.446676037643678,,0.122727272727273,0.122727272727273
AP3B1_MOUSE;AP3B2_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.8,0.0
AP3M2_MOUSE,ST-Ctrl,-0.181882239850307,0.151838168645828,-1.19786903037904,6.0,0.27613638064857,0.503646547158825,,0.116666666666667,0.116666666666667
AP3S1_MOUSE,ST-Ctrl,-0.103199196205834,0.108949173988689,-0.947223300807663,7.0,0.375068492526622,0.587168147958475,,0.0166666666666667,0.0166666666666667
AP3S2_MOUSE,ST-Ctrl,-0.159201589180117,0.538287347307304,-0.295755770549869,7.0,0.775997454481832,0.874606600862768,,0.116666666666667,0.116666666666667
APBB1_MOUSE,ST-Ctrl,0.257971471155354,0.168686053821387,1.52929934224738,5.0,0.186738541483457,0.415929953194389,,0.1,0.1
