Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
THG1_MOUSE,ST-LT,-0.153367754988226,0.23128785117651,-0.663103376195847,3.0,0.554664085444088,0.758216582358843,,0.583333333333333,0.138888888888889
THNS2_MOUSE,ST-LT,-0.449732593013742,0.148263379177077,-3.03333564572684,4.0,0.0386538729960533,0.19390037176137,,0.0,0.0
THOC6_MOUSE,ST-LT,0.972932647903419,0.108026449430652,9.00642993480962,7.0,4.24593088461656e-05,0.0081451107469894,,0.166666666666667,0.166666666666667
THSD4_MOUSE,ST-LT,-1.24810947662679,0.431207380966908,-2.89445295168213,3.0,0.0627849305289301,0.244733942048023,,0.333333333333333,0.111111111111111
THTPA_MOUSE,ST-LT,-0.119950482568042,0.159340708554261,-0.75279245119708,7.0,0.476123330773575,0.706208703247919,,0.0277777777777778,0.0277777777777778
TICN1_MOUSE,ST-LT,-inf,,,,,0.0,oneConditionMissing,0.777777777777778,0.0
TIM14_MOUSE,ST-LT,0.317514781653112,0.114931355525363,2.76264714882827,7.0,0.0279890059843426,0.162837134444682,,0.166666666666667,0.166666666666667
TIM22_MOUSE,ST-LT,0.536361998122393,0.0886995409606502,6.04695348266052,7.0,0.0005175208715977,0.0288704034806154,,0.185185185185185,0.185185185185185
TIM8B_MOUSE,ST-LT,0.260293748813812,0.177629790126122,1.46537215761498,7.0,0.186241495965497,0.437758048286699,,0.177777777777778,0.177777777777778
TIMP2_MOUSE,ST-LT,0.111239839787413,0.302198593307884,0.36810177893211,6.0,0.725434725427345,0.860799349450386,,0.185185185185185,0.0740740740740741
TLCD4_MOUSE,ST-LT,0.32464013450698,0.266998279701038,1.21588848763551,7.0,0.263435314209078,0.518390164269099,,0.0740740740740741,0.0740740740740741
TLE3_MOUSE,ST-LT,1.43617953655482,0.240247190096849,5.97792438686115,0.0,,,,0.8,0.0222222222222222
TLE3_MOUSE;TLE4_MOUSE,ST-LT,0.324133840881256,0.125243689381515,2.58802533270866,7.0,0.0360483237810119,0.188137677325232,,0.111111111111111,0.111111111111111
TLE4_MOUSE,ST-LT,-0.451715525711069,0.114229097805647,-3.95446987141254,7.0,0.0055004476312294,0.0772075027261601,,0.0555555555555556,0.0555555555555556
TLR7_MOUSE,ST-LT,,,,,,,,,
TM14C_MOUSE,ST-LT,0.691741582221962,0.155017674278171,4.46234008762554,7.0,0.0029277943021242,0.0612707498499082,,0.0,0.0
TM165_MOUSE,ST-LT,inf,,,,,0.0,oneConditionMissing,0.777777777777778,0.0
TM175_MOUSE,ST-LT,-0.103338679589805,0.384327636506734,-0.268881729477173,6.0,0.797027342984693,0.908295516609289,,0.240740740740741,0.12962962962963
TM205_MOUSE,ST-LT,1.08631226557568,0.0950206558100272,11.4323802158082,7.0,8.79606094805752e-06,0.0050621330756071,,0.0925925925925926,0.0925925925925926
TM209_MOUSE,ST-LT,-0.428540056323155,0.317744107965083,-1.34869552441944,1.0,0.406170581145358,0.652025577264027,,0.5,0.166666666666667
TM223_MOUSE,ST-LT,1.29936345410592,0.219330364770683,5.92422966817406,6.0,0.0010309384658935,0.0382777475562403,,0.111111111111111,0.0
TM233_MOUSE,ST-LT,-0.0761688275270593,0.461446628005631,-0.165065303123484,7.0,0.873558321985541,0.934776728649278,,0.185185185185185,0.185185185185185
TM2D2_MOUSE,ST-LT,0.199742096143885,0.501037594966226,0.398656903495134,3.0,0.716825323218167,0.855640621603363,,0.518518518518519,0.0740740740740741
TM41A_MOUSE,ST-LT,-0.631656740158656,0.270830613899401,-2.33229445912375,7.0,0.0524364508427124,0.226046273108472,,0.111111111111111,0.111111111111111
TM87A_MOUSE,ST-LT,-0.0726376042506882,0.182777315195581,-0.397410390742211,7.0,0.702904329492905,0.843925714846754,,0.2,0.2
TM9S1_MOUSE,ST-LT,0.417847479886666,0.13923474117316,3.00102888378272,3.0,0.0576216388176642,0.2354811549377,,0.481481481481482,0.148148148148148
TMC7_MOUSE,ST-LT,-0.6828899181151,0.379766806974353,-1.79818221491174,6.0,0.122259807311688,0.357159995471453,,0.0444444444444444,0.0444444444444444
TMED4_MOUSE;TMED9_MOUSE,ST-LT,0.0351698690345151,0.185919340331786,0.189167350592747,7.0,0.855329613568914,0.929270154034309,,0.0,0.0
TMED9_MOUSE,ST-LT,0.252973122129838,0.13723889241223,1.84330489472308,7.0,0.107821015500627,0.332713106812927,,0.0,0.0
TMOD1_MOUSE;TMOD4_MOUSE,ST-LT,-1.29325539106291,0.231358040259888,-5.58984416366154,7.0,0.0008246735491557,0.0365076636568551,,0.0222222222222223,0.0222222222222222
TMPS7_MOUSE,ST-LT,1.37991091372957,1.72847074097298,0.798342072572658,0.0,,,,0.777777777777778,0.0
TNIK_MOUSE,ST-LT,-0.287172746470033,0.341831730316586,-0.84009973621837,5.0,0.439164623681199,0.678494606519543,,0.277777777777778,0.0555555555555556
TNIP1_MOUSE,ST-LT,-0.230651895106959,0.271091891143872,-0.850825504716218,6.0,0.427509958000617,0.674060221450288,,0.222222222222222,0.111111111111111
TNNT1_MOUSE,ST-LT,-0.669482895686455,0.592330402413017,-1.13025246207039,1.0,0.461122829935142,0.69315652237808,,0.37037037037037,0.037037037037037
TNNT1_MOUSE;TNNT3_MOUSE,ST-LT,-0.681065833181811,0.593039593535344,-1.1484323148168,7.0,0.288516397993576,0.548896486100174,,0.0925925925925926,0.0925925925925926
TNR19_MOUSE,ST-LT,-0.340958091984654,0.211823190249353,-1.60963533588219,5.0,0.168391843456534,0.417713387539807,,0.0,0.0
