Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
AB1IP_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
ABC8A_MOUSE,LT-Ctrl,-0.0922333561881215,0.170823057737015,-0.539935049811112,7.0,0.605984120536696,0.719986371061059,,0.0185185185185185,0.0185185185185185
ABCA2_MOUSE,LT-Ctrl,-1.14206068151763,0.376928946254099,-3.02990972932001,7.0,0.019117030929662,0.0680509605317139,,0.422222222222222,0.422222222222222
ABCA7_MOUSE,LT-Ctrl,-0.356754820295101,0.447499186361556,-0.797218925012438,6.0,0.455705182684317,0.587602798326248,,0.472222222222222,0.361111111111111
ABCB6_MOUSE,LT-Ctrl,-1.30334422906863,0.554677491833954,-2.34973340050148,3.0,0.100330086221697,0.203804846787657,,0.518518518518519,0.185185185185185
ABCB7_MOUSE,LT-Ctrl,0.44607487616374,0.256064012540996,1.74204438857773,7.0,0.125035567465764,0.236845382492561,,0.111111111111111,0.111111111111111
ABCBA_MOUSE,LT-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.8,0.0222222222222222
ABCBB_MOUSE,LT-Ctrl,0.389756955497508,0.137290873423956,2.83891380233217,7.0,0.0250836209453391,0.0815613130056767,,0.0185185185185185,0.0185185185185185
ABCD1_MOUSE,LT-Ctrl,-0.503348268703409,0.445100835174744,-1.13086345593083,6.0,0.301279708884089,0.441142209565621,,0.474747474747475,0.363636363636364
ABCD2_MOUSE,LT-Ctrl,-0.464604382583364,0.20297285706147,-2.28899759952957,4.0,0.0839497339538622,0.178943755538303,,0.288888888888889,0.0666666666666667
ABCF3_MOUSE,LT-Ctrl,0.486552671179765,0.182508145970027,2.66592303918134,7.0,0.0321894102701274,0.0949291167446229,,0.0740740740740741,0.0740740740740741
ABCG2_MOUSE,LT-Ctrl,0.352851636424954,0.11829340726037,2.98285123910843,7.0,0.0204321588349827,0.0710298037660575,,0.0185185185185185,0.0185185185185185
ABHD4_MOUSE,LT-Ctrl,-0.366211308809794,0.149379313473364,-2.45155303163911,7.0,0.0440069323338808,0.116410952199051,,0.0457516339869281,0.0457516339869281
ABHD5_MOUSE,LT-Ctrl,-1.56502247424929,0.228441004844773,-6.85088246443641,5.0,0.0010120711510155,0.0132445080435783,,0.351851851851852,0.12962962962963
ABHDA_MOUSE,LT-Ctrl,0.839488183483498,0.253027962241795,3.31776842387593,7.0,0.0128041945327431,0.0524894842140461,,0.292929292929293,0.292929292929293
ABI2_MOUSE,LT-Ctrl,-0.545290957393372,0.207486310554583,-2.62808161143684,7.0,0.0340072954125503,0.0990030568053069,,0.179012345679012,0.179012345679012
ABR_MOUSE;BCR_MOUSE,LT-Ctrl,0.43999494846013,0.311705755822718,1.4115714587907,4.0,0.230919851056014,0.365444089868878,,0.222222222222222,0.0
ABRAL_MOUSE,LT-Ctrl,-0.989733730044383,0.112268921639259,-8.81574095121877,7.0,4.87906120567594e-05,0.0034053345132948,,0.0,0.0
ABRX2_MOUSE,LT-Ctrl,-0.3840333319381,0.297448342267557,-1.29109252722834,7.0,0.2376709373981,0.374170209136858,,0.0185185185185185,0.0185185185185185
ABTB2_MOUSE,LT-Ctrl,-0.149700353424212,0.172154306011198,-0.869570775734617,7.0,0.413355937187495,0.548321082370546,,0.203703703703704,0.203703703703704
ACACB_MOUSE,LT-Ctrl,1.6030061729368,0.0848091326010646,18.9013390866431,3.0,0.0003233210727935,0.0077378097129806,,0.585858585858586,0.363636363636364
ACAP2_MOUSE,LT-Ctrl,-0.87974022454139,0.257437086992353,-3.41730181466636,7.0,0.0111763151079107,0.0486750875579728,,0.363636363636364,0.363636363636364
ACBD5_MOUSE,LT-Ctrl,-0.559970989355453,0.256738427462943,-2.18109534629862,7.0,0.0655346490818327,0.150536130633543,,0.163398692810457,0.163398692810458
ACBD6_MOUSE,LT-Ctrl,0.605982410410636,0.284131661865799,2.13275214184631,6.0,0.076916414451349,0.168927027340592,,0.1,0.1
ACES_MOUSE,LT-Ctrl,0.273174001989693,0.459834262806865,0.594070568648401,7.0,0.571156433800353,0.689746145876025,,0.458333333333333,0.458333333333333
ACO13_MOUSE,LT-Ctrl,-0.0674488868054314,0.177199735075011,-0.380637627798254,7.0,0.714759934805618,0.808299352945946,,0.0,0.0
ACOD1_MOUSE,LT-Ctrl,-0.985034350490546,0.419222101093256,-2.34967180385231,4.0,0.0785435009732751,0.171310424398441,,0.355555555555556,0.0222222222222222
ACOT1_MOUSE;ACOT2_MOUSE,LT-Ctrl,0.327564431206326,0.0516694701516888,6.3396127392961,7.0,0.0003890794159504,0.0084053505572788,,0.0069444444444444,0.0069444444444444
ACOT2_MOUSE,LT-Ctrl,0.647532588005588,0.355617105813915,1.82087019274159,7.0,0.111426384869919,0.219307750987649,,0.12962962962963,0.12962962962963
ACOX2_MOUSE,LT-Ctrl,1.3724584306075,0.229747016244232,5.97378130538379,0.0,,,,0.444444444444444,0.0
ACPM_MOUSE,LT-Ctrl,0.261788982483465,0.221297152068234,1.18297492776927,7.0,0.275435061294873,0.4133044304546,,0.0065359477124182,0.0065359477124183
ACSF3_MOUSE,LT-Ctrl,-0.158865464108288,0.248385335837346,-0.639592766508248,7.0,0.542794356781854,0.665534341964057,,0.284722222222222,0.284722222222222
ACSL3_MOUSE,LT-Ctrl,-0.230388024527218,0.245126793774326,-0.939872875501822,7.0,0.378574521633569,0.516531252073471,,0.203703703703704,0.203703703703704
ACSL4_MOUSE,LT-Ctrl,-0.286485135521201,0.157916340195597,-1.81415764300488,7.0,0.112527536661298,0.221155202015922,,0.101851851851852,0.101851851851852
ACSL5_MOUSE,LT-Ctrl,-0.597686254915655,0.505708204876648,-1.18187968704491,3.0,0.322403196193661,0.460216075115328,,0.611111111111111,0.166666666666667
ACTBL_MOUSE;ACTH_MOUSE;ACTS_MOUSE,LT-Ctrl,-0.871105273474878,0.38630228973654,-2.25498345885802,7.0,0.0587645658438101,0.1400241544206,,0.0,0.0
ACTBL_MOUSE;ACTS_MOUSE,LT-Ctrl,0.361792660791347,0.790329726343859,0.457774329791483,7.0,0.660985180701872,0.764316763751272,,0.0,0.0
ACTH_MOUSE,LT-Ctrl,-0.582328876611264,0.393614265480638,-1.47944047683381,7.0,0.18255999411724,0.30961265045927,,0.263888888888889,0.263888888888889
ACTN1_MOUSE;ACTN2_MOUSE,LT-Ctrl,0.993314677458498,0.398612250723732,2.49193213619252,7.0,0.0414790910412441,0.111898994860522,,0.0,0.0
ACTN1_MOUSE;ACTN2_MOUSE;ACTN3_MOUSE,LT-Ctrl,1.88198570633926,0.343003765315105,5.48677856235877,7.0,0.0009193327018506,0.0123882357150367,,0.135265700483092,0.135265700483092
ACTN1_MOUSE;ACTN2_MOUSE;ACTN4_MOUSE,LT-Ctrl,1.04074912283567,0.263806326318462,3.94512571915846,7.0,0.0055666560646876,0.0320347522369551,,0.203703703703704,0.203703703703704
ACTN2_MOUSE;ACTN3_MOUSE,LT-Ctrl,1.67823636718755,0.800828861789782,2.09562423042152,7.0,0.0743500298876461,0.165885886355879,,0.202614379084967,0.202614379084967
ACTY_MOUSE,LT-Ctrl,-0.0480187450044274,0.0540470921273918,-0.888461212515278,7.0,0.403787643857058,0.540103177680055,,0.0208333333333334,0.0208333333333333
ACY3_MOUSE,LT-Ctrl,0.410949676478655,0.178866513588086,2.2975215887812,7.0,0.0551923031016215,0.134137008073762,,0.148148148148148,0.148148148148148
ACYP1_MOUSE,LT-Ctrl,0.162980117716641,0.118980169975245,1.36980908457729,7.0,0.213065823391646,0.344828458596951,,0.0,0.0
ACYP2_MOUSE,LT-Ctrl,0.758141797064008,0.140617411023485,5.39152151604746,7.0,0.001017698306295,0.0132544248312686,,0.0,0.0
ADA_MOUSE,LT-Ctrl,-0.544711883894785,0.190025095988524,-2.86652602942341,4.0,0.045628103924356,0.119422787386632,,0.411111111111111,0.3
ADA11_MOUSE,LT-Ctrl,0.588540535727219,0.113903687999212,5.16700157883641,7.0,0.0012993765073363,0.0151590121156983,,0.111111111111111,0.111111111111111
ADA17_MOUSE,LT-Ctrl,-0.0879410424184506,0.233575647568449,-0.37649919130666,7.0,0.717698330542583,0.810275759326799,,0.333333333333333,0.333333333333333
ADAM9_MOUSE,LT-Ctrl,-0.223059342512808,0.218982087623289,-1.01861912512467,7.0,0.342291033208029,0.480018646260822,,0.111111111111111,0.111111111111111
ADAP2_MOUSE,LT-Ctrl,0.0574187405745333,0.115730452867873,0.496142019249565,7.0,0.634991432861717,0.744057976861641,,0.0,0.0
ADCK1_MOUSE,LT-Ctrl,-0.371800403227358,0.160264387398847,-2.31991903667322,7.0,0.0534008215341557,0.131338738249807,,0.0,0.0
ADH1_MOUSE,LT-Ctrl,1.29165082996191,0.445807798482962,2.8973266828379,7.0,0.023073748942152,0.0773482076607607,,0.211111111111111,0.211111111111111
ADIPO_MOUSE,LT-Ctrl,-0.0485222326151576,0.266204046930399,-0.182274586636334,7.0,0.860533582425684,0.910366269476375,,0.0864197530864198,0.0864197530864197
ADPGK_MOUSE,LT-Ctrl,-1.54664065136925,0.106747552025687,-14.4887692693606,7.0,1.77918339616667e-06,0.0016143124014552,,0.135802469135803,0.135802469135802
ADPRS_MOUSE,LT-Ctrl,0.391964736112957,0.105903200631398,3.70116043496373,7.0,0.0076432939091475,0.0376221447028925,,0.136363636363636,0.136363636363636
ADRM1_MOUSE,LT-Ctrl,0.565433011375066,0.201279035861313,2.80919972095189,7.0,0.0261759933959747,0.0837262679481116,,0.305555555555556,0.305555555555556
ADRO_MOUSE,LT-Ctrl,-0.359918885392586,0.252523576911837,-1.42528824355376,7.0,0.197101153057436,0.327139840623379,,0.177777777777778,0.177777777777778
AFF2_MOUSE,LT-Ctrl,,,,,,,,,
AFG2H_MOUSE,LT-Ctrl,0.0030974442783721,0.0431108626541237,0.0718483483669246,7.0,0.944732336784161,0.967115991247268,,0.0,0.0
AG10B_MOUSE,LT-Ctrl,0.406826495220232,0.0010637606642641,382.441754886317,0.0,,,,0.592592592592593,0.037037037037037
AGAL_MOUSE,LT-Ctrl,-0.0870040147995923,0.133237847070001,-0.652997753362691,7.0,0.534608547668221,0.658325944735372,,0.0,0.0
AGAP1_MOUSE,LT-Ctrl,0.017997920902279,0.386067166383393,0.0466186261600027,4.0,0.965051851992774,0.97835051810962,,0.472222222222222,0.25
